기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용
나무기술(주),167380,2017,16055719,10034235,6021484,41291448,5491871,1717250,1259763,13540846,9921670,13080903,459943,10612877,6689362,1500000,0,0,170158,0,
나무기술(주),167380,2017,27852420,20385925,7466495,60002032,8387788,1470618,870959,25510998,19734634,22739213,2771786,19476582,13842657,3088000,0,0,328291,0,0
나무기술(주),242040,2018,35102008,21706637,13395371,65704112,4934465,-4051759,-7299426,32561913,18439801,27584835,4977077,18006768,11959939,3952636,338983,2240000,593283,0,0
나무기술(주),242040,2021,85919074,44211158,41707916,94465710,15713748,1077188,-992120,62464593,37390457,54045388,8419206,29631226,29086052,2425000,4540000,0,15892342,0,0
나이스정보통신(주),36800,2021,820804051,543143841,277660210,670455157,122115750,46822538,39614832,684191634,540075553,676083093,8108541,28140560,13584276,10000,0,0,13129029,0,0
나이스정보통신(주),36800,2019,641944211,410850946,231093265,452922830,115461107,35046301,29474779,554769470,407317052,547750254,7019216,27615963,12793147,100000,0,0,11509143,0,0
나이스정보통신(주),36800,2020,714931044,474214976,240716068,519325826,114332990,36724047,12982295,608421099,472741163,603031642,5389457,25271168,9938970,0,0,0,9989570,0,0
나이스정보통신(주),36800,2018,545352360,339228762,206123598,414997500,114187877,35279749,30046504,462404894,337815443,455356663,7048231,31835485,13562063,0,0,0,13165002,0,0
나이스정보통신(주),36800,2017,494197481,313553501,180643980,366436947,116443386,43124470,36577569,395946270,312903418,389938571,6007699,33665588,15089845,22000000,0,0,16117114,0,0
나이스평가정보(주),30190,2017,234686218,63146348,171539869,360404385,360404385,42623652,30669953,122985295,62306023,122985295,0,35322739,0,0,0,0,32193261,0,0
나이스평가정보(주),30190,2019,319082831,94901758,224181072,410914934,410914934,51340883,40781413,174454102,81192337,174454103,0,37321696,0,0,0,0,55105811,0,0
나이스평가정보(주),30190,2020,368803631,110002235,258801396,446005796,446005796,62718417,47176004,201359632,95590905,201359632,0,34788899,0,0,0,0,53058573,0,0
나이스평가정보(주),30190,2021,434270030,132725164,301544866,484797306,484797306,72604609,54679028,238046496,118482018,238046496,0,53232044,0,0,0,0,57823823,0,0
나이스평가정보(주),30190,2018,268056186,69699614,198356572,383774178,383774178,48605376,38305271,144404638,68678878,144404638,0,20839545,0,0,0,0,36327617,0,0
남화산업(주),111710,2019,147317587,12345308,134972279,15007015,15007015,5545771,3080123,26383949,1835615,26359801,24147,57170,30463,0,0,0,43222263,0,
남화산업(주),111710,2018,145441308,12779414,132661895,13448740,13448740,3732796,4214585,21741661,1809171,21715211,26450,7267,27735,0,0,0,42278533,0,
남화산업(주),111710,2021,166982771,15107996,151874775,25893224,25893224,13828657,13736702,45816573,4400270,45798289,18284,0,36401,0,0,0,42732239,0,
남화산업(주),111710,2020,153225912,12837741,140388171,17713932,17713932,7450789,6610198,35591488,2389779,35572539,18949,0,35985,0,0,0,42606365,0,
남화토건(주),91590,2017,157246419,22683657,134562763,66352445,9015400,5330586,8152391,45339947,10409116,45305437,34509,9810355,3322148,79602,0,0,3231632,0,0
남화토건(주),91590,2019,162249970,23571106,138678864,53704665,4992648,1681984,5122991,62367315,11560639,62367315,0,13364043,5793182,0,0,0,3021990,0,0
남화토건(주),91590,2020,171433639,28413833,143019806,75363631,7570901,4593398,6526238,62358153,16111043,62358153,0,6016474,7727650,0,0,0,3112344,0,0
남화토건(주),91590,2021,183894085,29024344,154869740,109139619,12020046,8825826,13103492,67459597,16029209,67459596,0,17319392,6439675,0,0,0,2986758,0,0
남화토건(주),91590,2018,156340051,22083460,134256591,51700367,4634885,1184315,447974,40978353,10066458,40978353,0,13048449,5781538,4394,0,0,3121797,0,0
넥슨지티(주),41140,2021,157315893,17482955,139832938,56081254,42036072,27301269,27089853,89921953,7904123,89921953,0,20620006,0,0,0,0,33766522,0,0
넥슨지티(주),41140,2018,169824530,67044915,102779616,32459785,7074524,-25193421,-25134890,96272614,57849418,96272614,0,12033421,0,47500000,0,0,59686990,0,0
넥슨지티(주),41140,2020,146636911,34952694,111684217,27837747,17229487,3118000,3952622,78796131,26262193,78796130,0,11656548,0,22000000,0,0,33408608,0,0
넥슨지티(주),41140,2019,144613462,37049405,107564056,30214785,8959018,-28715154,2927727,75724010,28305556,75724011,0,9470348,0,23500000,0,0,58074586,0,0
넥슨지티(주),41140,2017,173836827,49809501,124027325,49273127,25699903,-2318887,-13241396,92923372,40986559,92923372,0,16871376,0,29000000,0,0,60859646,0,0
노을(주),376930,2021,,,,,,,,,,,,,,,,,,,
농업회사법인(주)농우바이오,54050,2020,301691667,65489946,236201720,130030347,59740894,4195074,9456150,170253098,59383756,71344951,98908146,46730778,16410210,20306000,876000,0,79644274,0,0
농업회사법인(주)농우바이오,54050,2017,239907397,65238578,174668820,104456089,56078071,9952378,9229015,130271448,54993874,57408304,72863144,41989668,11219501,28866118,8590904,0,65164474,0,0
농업회사법인(주)농우바이오,54050,2019,289864329,58109537,231754792,121267018,58565466,3931163,6985733,159701200,52265029,66799181,92902018,45270250,13609735,16343000,788000,0,82257738,0,0
농업회사법인(주)농우바이오,54050,2021,311048575,67331820,243716755,132842717,63202968,6823573,6953223,179397638,61468664,68447984,110949653,48877621,15992656,20403308,780940,0,80116171,0,0
농업회사법인(주)농우바이오,54050,2018,264252673,35598311,228654362,104027075,54851939,5187449,28648917,149717093,33288791,67122238,82594855,40062873,11683750,1644615,571440,0,67971153,0,0
농업회사법인아시아종묘(주),154030,2019,39598037,24913016,14685021,18076596,9017750,-1562060,-4126452,18397902,12202804,7251125,11146778,5123961,1192351,7244075,5969250,5000000,17692295,0,0
농업회사법인아시아종묘(주),154030,2020,38791763,23422235,15369528,22843577,11672251,932112,-1418377,18666564,19154472,6052048,12614517,5392056,1511869,6187030,3836010,0,16825950,0,0
농업회사법인아시아종묘(주),154030,2021,42641434,20696269,21945165,24378113,12313070,2214149,5787,23261665,14404679,10526889,12734776,6581678,1408708,5907002,180370,2639457,16408127,0,0
농업회사법인아시아종묘(주),154030,2018,33678940,14905382,18773558,18463060,8690575,-1561498,-2196173,18978236,12505382,8725664,10252572,6379690,1896966,7234281,2400000,0,10172093,0,0
뉴지랩파마(주),214870,2018,58744582,26950963,31793619,18640144,-2780,-5554946,-7362296,48603891,26496695,44887527,3716363,3590912,897690,0,0,0,5209144,0,0
뉴지랩파마(주),214870,2019,118470602,51321015,67149587,95819852,26554593,-104088,-2690266,89998526,46184182,71646003,18352523,25584302,6887202,0,4000000,0,5057507,0,0
뉴지랩파마(주),214870,2017,73353796,35512116,37841680,30603266,226067,-5995308,-9115400,62051688,13182245,56184899,5866790,4226713,2467888,0,2856076,20000000,9551612,0,0
뉴지랩파마(주),214870,2020,127028311,63722930,63305381,54416702,9246405,-17428405,-22608894,99785380,58041517,90316310,9469070,23681134,811283,0,4800000,0,4922114,0,0
뉴지랩파마(주),214870,2021,113778865,84984437,28794428,29353915,3350131,-28054708,-51922794,78366932,78580865,75622641,2744291,10310394,1307892,767454,3124860,0,5914610,0,0
다믈멀티미디어(주),93640,2021,72155012,24995847,47159165,11368085,5377607,738733,2793014,55642244,24765163,53852437,1789807,621617,8306,0,0,0,491039,0,
다믈멀티미디어(주),93640,2020,31214904,6574201,24640703,8872308,3807353,141916,-1142737,18822823,6118687,18114304,708518,389823,91690,0,91660,0,379118,0,
다믈멀티미디어(주),93640,2019,33393126,12220054,21173072,13137932,5113064,1040384,535961,18361907,11108518,17139194,1222713,501956,444104,0,458300,0,463915,0,
다믈멀티미디어(주),93640,2017,11051908,6982972,4068935,18332541,5124522,-2805667,-4149205,8171601,2675898,7126817,1044784,611449,312707,0,3100000,0,154776,0,
다믈멀티미디어(주),93640,2018,14961218,6479971,8481247,11127167,3609274,-2564792,-3613121,13912686,2977846,12225097,1687588,471425,385825,0,2824940,0,93272,0,
다이노나(주),86080,2019,25872033,7291913,18580119,708917,255557,-6572556,-7555939,24054286,7140414,23929373,124913,119488,83415,0,0,0,1434803,0,
다이노나(주),86080,2018,33591770,7545712,26046058,4514602,3077971,-1191571,-1037331,31890182,7370932,30784700,1105482,335780,33594,0,0,0,1481282,0,
다이노나(주),86080,2020,94961004,25494145,69466859,1690254,800980,-8456088,-12334165,47865738,5720008,47800586,65152,277144,100608,0,0,25000000,1673043,0,0
대동금속(주),20400,2021,105938309,62202950,43735359,134276162,10134433,2637927,2566294,33179805,47088872,21381211,11798594,20165450,17206471,20186927,2336520,0,72396024,0,
대동금속(주),20400,2020,106206685,70231291,35975394,111119943,8067756,2941199,1523659,32010395,53041126,23357831,8652564,13600050,16047684,19204583,4509560,0,73404467,0,
대동금속(주),20400,2017,69386122,41775562,27610560,74709305,6293350,1607199,836993,22052465,29163211,14338891,7713574,12334480,8577627,13108645,3006670,0,46442273,0,
대동금속(주),20400,2018,85069831,51973855,33095977,80862657,6525395,1905642,860501,25210153,24463684,16557030,8653123,13764297,7099555,9900000,8125000,7500000,58927371,0,
대동금속(주),20400,2019,106533539,71924665,34608874,88529123,8053438,3262382,762,31101468,54114946,20260658,10840810,15220615,13974526,17350000,5760417,0,74558056,0,
대동기어(주),8830,2021,215060388,145858269,69202118,202911642,16434192,7510515,4761494,84820415,93449166,45558006,39262408,34757559,39930720,37386116,8672288,23163856,126547324,0,
대동기어(주),8830,2019,182832449,125461630,57370819,143079332,9458246,3189364,-557474,62940933,94927506,34900101,28040832,26902503,32026745,37144711,12098272,0,118505967,0,
대동기어(주),8830,2017,183471565,123142393,60329171,113492983,8305496,2996656,71532,72005819,80743038,44820668,27185151,29229818,33226336,25431551,16339413,10000000,109630607,0,
대동기어(주),8830,2018,172786967,113841322,58945645,131996658,9185877,3033510,210445,58093700,85002170,29234839,28858861,20534299,29156749,25623190,11381082,0,113433439,0,
대동기어(주),8830,2020,193003850,128187816,64816033,156400904,12619576,5006961,2338606,63337783,90468479,31444346,31893437,24520576,34557162,42571000,16983858,0,127703083,0,
대모엔지니어링(주),317850,2020,76089407,32756315,43333092,41232906,9414365,76617,332335,35237703,12467866,24831634,10406069,7769430,5920215,3367840,19933292,0,36371809,0,0
대모엔지니어링(주),317850,2021,79954059,32180310,47773749,49539647,10568610,524418,4607858,41097694,14994982,27707748,13389946,8494587,8575701,745040,16675000,0,35322360,0,0
대모엔지니어링(주),317850,2019,75643423,32245271,43398153,44996482,11595980,955862,1730843,30997691,16095918,18401772,12595919,7345657,5995334,6662960,15639450,0,38441600,0,0
대보마그네틱(주),290670,2018,37073363,7363635,29709729,20620188,7422849,4202719,3405285,33492752,6785854,28552276,4940475,2684581,1394722,0,0,0,3433568,0,
대보마그네틱(주),290670,2021,69231134,10596512,58634622,42919555,9603372,5759536,5049757,41116470,9847299,28627592,12488878,3287545,4365401,0,200000,0,25076988,0,
대보마그네틱(주),290670,2020,64661134,21038792,43622342,15797068,3632435,-1249572,-1163262,42357210,20207570,36706626,5650584,2287715,1232727,200000,0,0,19041126,0,
대보마그네틱(주),290670,2019,62215458,27060226,35155232,23870075,8348845,4651796,3825058,53634257,4321492,48971707,4662549,3312694,440909,200000,0,24000000,6858964,0,
대봉엘에스(주),78140,2020,149793875,21285973,128507902,76254986,20670789,8122168,7394643,105587435,12516246,92001404,13586032,19930900,3594972,190000,5000000,0,31050780,0,0
대봉엘에스(주),78140,2021,163237497,25708484,137529013,82957177,23575771,9685604,10041828,100230202,18572384,86270221,13959981,21775881,7143253,4505029,2916620,0,35267631,0,0
대봉엘에스(주),78140,2017,80449254,10136983,70312271,65651788,19499039,9139882,7766068,53769779,7490265,42131234,11638546,22668956,4872351,242000,266667,0,16971687,0,0
대봉엘에스(주),78140,2018,86934063,10875814,76058249,71823251,19105526,7923309,6600685,57739191,7907239,45044175,12695016,22789572,4789106,192000,133333,0,18947070,0,0
대봉엘에스(주),78140,2019,102125115,17218644,84906471,69536921,18880379,7352313,6238777,69029741,7806802,53944368,15085373,22371019,3507537,192000,5000000,0,24386219,0,0
대신정보통신(주),20180,2019,61164955,36241002,24923953,207514836,13660916,1782618,1563148,35443028,25809211,30879888,4563140,10312087,18042087,567520,10000000,0,15206097,0,
대신정보통신(주),20180,2017,53377157,29692921,23684236,160434288,11717024,1675502,1654423,40754718,29335248,36602650,4152068,13537414,14699962,0,0,0,7832896,0,
대신정보통신(주),20180,2018,66764698,42809870,23954828,170096007,9551355,-1492341,851239,39797085,32384503,35394177,4402908,14591450,21382655,0,10000000,0,15680482,0,
대신정보통신(주),20180,2021,70506587,43154284,27352303,193750021,13565607,2341315,1689727,43245769,32401022,37120719,6125050,9159070,17581936,0,10000000,0,15608842,0,
대신정보통신(주),20180,2020,82488222,56441357,26046865,175863952,12899714,2107653,1507201,56790061,55993452,51679598,5110463,16072938,38799002,0,0,0,14593404,0,
대아티아이(주),45390,2020,167986366,63250165,104736201,132307954,26254999,8825512,7285581,106906783,57316498,104051574,2855209,24071958,11607658,135960,0,0,8846857,0,0
대아티아이(주),45390,2021,193354630,88415804,104938826,116252752,21286588,9606151,5311974,109924722,63299742,106996740,2927981,24757186,8750467,139380,15000000,0,9099356,0,0
대아티아이(주),45390,2017,127084898,37138641,89946257,85793071,21129337,7122707,6683577,78892025,35069539,74680368,4211657,25107794,12085250,4000000,0,0,5431860,0,0
대아티아이(주),45390,2019,148267018,51619137,96647881,114212328,24942580,9042694,2334929,92901228,46211435,89801103,3100125,28840958,14612452,0,0,0,8881598,0,0
대아티아이(주),45390,2018,124615858,31076426,93539432,102692723,23249896,7815572,6292359,71319479,27951123,68947777,2371702,19718708,12372791,0,0,0,6216478,0,0
대양전기공업(주),108380,2019,260438588,52442301,207996287,176919531,25586281,14859314,12498665,165235354,51197692,134417626,30817727,19772898,8560648,0,0,0,74854584,0,0
대양전기공업(주),108380,2021,260003390,33313328,226690062,136604762,18867665,7259307,8836988,114662748,32079870,85642151,29020598,12313706,7019809,0,0,0,72261418,0,0
대양전기공업(주),108380,2018,254097102,58550768,195546334,122939671,18845381,9492282,12687781,157963076,57920927,135467022,22496054,16329506,9508138,0,0,0,74922220,0,0
대양전기공업(주),108380,2020,253990161,34945704,219044457,189162527,26723929,16298014,13832346,159079106,33336248,135783730,23295376,18377342,7829859,0,0,0,66107316,0,0
대양전기공업(주),108380,2017,245551125,61818198,183732928,143063987,28009535,14747504,11832661,151089863,58922511,141768872,9320990,26106790,5006179,0,0,0,72735745,0,0
대양제지공업(주),6580,2017,232218876,136869203,95349673,262916771,20475294,2386289,-2605603,52451215,95942515,42673907,9777308,41633927,12923493,52905656,29215266,0,135864772,0,0
대양제지공업(주),6580,2018,220840129,97423257,123416871,281771470,61086916,41611081,30515500,67654298,66232728,58367339,9286960,35837364,7835573,29725996,22800000,0,130272801,0,0
대양제지공업(주),6580,2019,232064376,84890551,147173825,259449752,53472716,32720038,25691597,81962413,50025006,73922040,8040374,32502591,7280527,20471619,26400000,0,129776606,0,0
대양제지공업(주),6580,2020,238316307,91960236,146356070,214024564,30257791,10083805,3170918,77858873,53900730,72944321,4914551,18638008,7620669,29300000,30750000,0,138639674,0,0
대양제지공업(주),6580,2021,229572919,76146488,153426432,127557431,9017634,-6712717,7635960,79070105,44852170,69850452,9219652,14245075,6321764,24370043,23350000,0,126614033,0,0
대원미디어(주),48910,2017,104349222,23398872,80950350,120735136,28997045,6987071,7797097,54972191,18063916,47664126,7308065,19848349,7360006,0,0,0,19119726,0,0
대원미디어(주),48910,2018,125572798,24027374,101545423,163374645,29812590,6412992,4153603,65262636,18648794,50940815,14321821,19794823,4361106,0,0,0,20655176,0,0
대원미디어(주),48910,2019,136139045,34941405,101197640,191545738,29420910,3664066,3181392,67363945,28070742,51901944,15462001,21808494,6245834,6500000,0,0,25609217,0,0
대원미디어(주),48910,2020,144690223,35459747,109230475,266227466,31804419,7227984,6501209,63687483,28978735,48814486,14872997,17509083,5807502,6063786,0,0,23408462,0,0
대원미디어(주),48910,2021,164127568,45425559,118702009,299832921,39402643,12252412,8537085,79994968,40248340,59755348,20239620,21827906,5802025,10318667,0,0,20795928,0,0
대원산업(주),5710,2020,508926255,176619741,332306513,642639917,49170059,28056062,18066477,350880095,144032108,329844232,21035863,130113670,100797458,23011215,1387618,0,109673984,0,0
대원산업(주),5710,2017,423782662,171338867,252443794,797044137,71792513,42586640,33962435,291592866,139930419,270574703,21018163,118702088,99193653,24704242,0,0,82667986,0,0
대원산업(주),5710,2018,455293225,179183260,276109965,696997678,51551214,30479566,28082773,323312619,146242736,305358497,17954123,102989750,97993026,24051133,0,0,82208021,0,0
대원산업(주),5710,2019,482983760,171605637,311378123,660965709,46458085,26275512,40393156,341198734,138587664,320163306,21035428,104343731,91994753,24678947,0,0,91573798,0,0
대원산업(주),5710,2021,551162394,179353978,371808416,762636419,60330842,30120186,32744354,390752862,151890155,349122353,41630509,121317326,102980639,22011816,854833,0,111053310,0,0
대정화금(주),120240,2020,161004379,33035042,127969337,80191668,18565493,10126814,8913117,71223992,27163120,61600364,9623627,14475530,8608148,15000000,2478423,0,75638487,0,
대정화금(주),120240,2017,112265502,14044107,98221395,66494216,16694548,9017010,7329286,47707164,10730744,39105706,8601457,13094584,7931493,0,0,0,45818491,0,
대정화금(주),120240,2018,128672395,14176696,114495699,73830487,17843968,9242972,10037350,57309656,10131096,48424559,8885097,12969421,7866080,0,510225,0,48848045,0,
대정화금(주),120240,2019,151327494,30069420,121258074,79606764,19014634,10365747,6068096,60768758,14854837,51696675,9072083,13449038,8311391,0,11708600,0,73565560,0,
대정화금(주),120240,2021,162970779,27907715,135063064,88928806,17689332,7898935,8445026,71304993,23914030,60443050,10861942,16345620,10318108,6942651,0,0,80874667,0,
대주산업(주),3310,2020,89432958,35356471,54076487,85168571,14766916,4468961,3458366,27676442,20619864,18497360,9179082,16765283,4796194,10458664,5309640,0,55836432,0,0
대주산업(주),3310,2017,84265987,33787620,50478367,85513866,18650636,3579864,2691415,26743951,20463120,16999661,9744289,15864678,6668485,7883998,4201350,0,50814656,0,0
대주산업(주),3310,2018,89578990,38624717,50954273,84052001,13863001,3356962,1681282,24951766,21962658,12352835,12598932,17682280,5564448,12011973,7153214,0,58291047,0,0
대주산업(주),3310,2019,87056687,34974143,52082544,84291438,12491155,2702648,1807378,24332677,21435776,14428554,9904123,19506067,6348956,8540577,4346300,0,56793978,0,0
대주산업(주),3310,2021,98081688,33635642,64446046,84374638,13103214,2649231,3806618,23846487,19729516,12588964,11257522,12976693,1817660,10777965,2516060,0,63278432,0,0
대주전자재료(주),78600,2021,298387222,166476198,131911023,198707699,41683606,17596083,22969305,116634647,80529392,93054926,23579720,37246358,6681752,61585106,4104483,79999921,172161329,0,0
대주전자재료(주),78600,2017,133860275,79398697,54461578,93390771,19015671,2977464,-7917179,42246908,51580365,27350023,14896885,16585115,4307438,37978388,20432500,0,88193690,0,0
대주전자재료(주),78600,2018,173395377,89812840,83582537,102935678,21814157,3740663,471117,55049229,43315087,39023317,16025911,18598313,3835542,31498282,32427960,0,114913337,0,0
대주전자재료(주),78600,2019,191226387,109060210,82166177,116384306,22844430,2663206,-700955,61613275,58773716,39146496,22466779,23834067,4747484,42700806,34917704,0,127401882,0,0
대주전자재료(주),78600,2020,206009387,118766378,87243009,154543469,29258783,9021434,5251009,69476701,64808542,49958187,19518515,28499277,6496858,50549503,38455177,0,134096596,0,0
대한광통신(주),10170,2017,155766104,59344332,96421773,139662357,30090942,15015071,13208577,90324054,43683631,70811064,19512989,38930602,24145855,13405253,10000000,0,63864789,0,0
대한광통신(주),10170,2018,317029292,125959751,191069541,167149773,32942241,15494458,21282037,204855364,83418999,169660419,35194944,48694929,24397104,45416583,39000000,0,100782914,0,0
대한광통신(주),10170,2019,289699254,110298989,179400265,154296022,11517043,-9630795,-11700630,161272410,79954467,115601311,45671099,35640763,16413362,35284378,26857143,0,114563903,0,0
대한광통신(주),10170,2020,268889003,116348281,152540722,136088404,1449580,-22660496,-27399027,139592090,71273074,99270442,40321648,37379081,16221172,34485293,34000000,7000000,111296355,0,0
대한광통신(주),10170,2021,235873846,132526131,103347715,156610498,3361591,-27474553,-49114496,140184792,72364568,102990207,37194586,37515515,17456399,40305366,36000000,19500000,83314997,0,0
대한그린파워(주),60900,2017,29746851,15727463,14019388,32140229,-2675794,-6226497,-7861629,19468512,13975444,15840090,3628422,8262167,557528,2015830,0,1323688,6785698,0,
대한그린파워(주),60900,2018,38145477,22386392,15759085,29637049,-1993436,-6654644,-13331758,10019589,11924662,8602632,1416958,2784900,32026,3150300,9521000,500000,24596622,0,0
대한그린파워(주),60900,2019,47169922,23836458,23333464,15698121,-2596658,-7913438,-9871211,9973818,17008567,9120755,853063,2759237,129449,2025591,6120000,0,30340923,0,0
대한그린파워(주),60900,2020,75880405,40040508,35839897,4978337,-2913109,-7723862,-20883248,25318189,34307097,25104226,213963,5063139,289692,1934955,5564000,0,14767111,0,0
대한그린파워(주),60900,2021,106033297,64206902,41826395,22256816,4236918,2066173,-7168132,36023759,45218539,35692020,331739,22312384,11970652,1407222,17532280,0,24630910,0,0
대한뉴팜(주),54670,2017,121815766,70094974,51720792,130816029,69978255,13108835,-20580842,61147323,50168423,48098984,13048339,41049929,7903793,24054979,12756552,0,24017174,0,
대한뉴팜(주),54670,2018,108736649,65656786,43079863,119527949,63160858,20019704,2454277,57729649,48498100,45619597,12110052,39581062,6310109,21450166,6327472,3500000,23188290,0,
대한뉴팜(주),54670,2019,127905958,66839785,61066173,134097440,72350053,20698417,15239195,66129719,49703466,53197680,12932040,35720503,5401981,17136684,8436250,0,30876233,0,
대한뉴팜(주),54670,2020,133077121,75945002,57132120,149512858,76559788,24833144,-9926707,68485567,50157386,53677664,14807902,36081011,4824697,26501426,9077650,0,38570262,0,
대한뉴팜(주),54670,2021,157643244,75177942,82465302,166586409,83968788,26707243,15693780,76033023,45048609,55642200,20390822,29072812,8178956,15812430,15630600,0,46294229,0,
대한약품공업(주),23910,2021,272542222,69734206,202808017,171462787,56038810,29067651,22670412,147538815,46118721,126906790,20632025,29994793,15107653,2700000,14000000,0,113831479,0,
대한약품공업(주),23910,2020,253089722,71166277,181923445,166079878,56536387,29963037,17380799,121683987,39224432,97950711,23733276,30018956,15497362,3700000,20800000,0,113396465,0,
대한약품공업(주),23910,2018,234754644,94392961,140361683,158720344,60251385,36218202,28518104,104967110,55495625,84130035,20837076,42138101,20174174,12000000,24000000,0,120237759,0,
대한약품공업(주),23910,2017,184403448,68522855,115880593,144439321,54789048,32253817,24832362,83471918,43422101,66558665,16913253,51860236,17770902,5000000,12400000,0,93794708,0,
대한약품공업(주),23910,2019,246851673,80076416,166775257,168761722,59495468,33638836,28166639,111130143,42716531,91179304,19950839,37321969,15953027,5000000,24800000,0,125820189,0,
대화제약(주),67080,2018,162055375,78855897,83199478,110142606,45832480,5202335,6353060,50917746,61980994,36359042,14558703,21681373,6848706,44638420,321665,0,64473176,0,0
대화제약(주),67080,2017,165474579,81986669,83487910,122199862,46320610,8355886,12113155,55194860,68315146,41683400,13511460,29954970,10209716,49176489,68420,0,66044077,0,0
대화제약(주),67080,2021,177375839,93960124,83415715,117158831,43672604,3283984,1962439,56138735,75335034,37456954,18681780,18847073,8026010,55502585,10796490,0,67747779,0,0
대화제약(주),67080,2019,166145365,82094656,84050710,114609566,48630275,6227757,9071960,49777493,70680069,32615226,17162267,20508959,8830190,28764000,6000000,0,68119777,0,0
대화제약(주),67080,2020,175046786,88894336,86152450,109345862,42770406,3942315,-2483166,50926394,77607517,31213324,19713071,18723448,8048171,43217715,5249370,0,68187400,0,0
더이앤엠(주),89230,2019,97692114,32139381,65552733,44757416,35005388,7897755,-4015742,39575772,24162842,39575773,0,6448139,0,14,0,7500000,3662608,0,0
더이앤엠(주),89230,2017,62198072,26305016,35893057,13590205,8108690,2486299,-18409959,40790759,25523052,40790759,0,1415018,0,4000000,0,0,713900,0,0
더이앤엠(주),89230,2018,68647746,43169861,25477885,30860280,19602293,5360895,18271440,18937188,42894861,18863612,73576,5315173,0,2500000,0,0,852777,0,0
더이앤엠(주),89230,2021,144497105,59510168,84986937,56350436,24107743,3527301,-12047992,53484821,38541889,53484822,0,6928459,0,0,20000000,0,27343453,0,0
더이앤엠(주),89230,2020,121322112,37787528,83534585,60779612,20538908,17495,-23612848,57229929,32643725,55257608,1972323,9315944,183891,1498812,3110000,0,14547084,0,0
덕산네오룩스(주),213420,2021,336665713,49559148,287106565,191358001,67855121,50975561,46834338,188013439,22650637,149400556,38612884,12749113,5396901,1000000,0,20000000,76489132,0,0
덕산네오룩스(주),213420,2020,220912869,28157053,192755816,144162647,53646951,40112482,33343535,90912923,19881933,64485134,26427789,11594189,7739846,1000000,0,0,72429558,0,
덕산네오룩스(주),213420,2019,181310980,21368228,159942752,97873418,33265129,20761497,19157035,78405873,16063253,55193988,23211884,10698174,3437525,1000000,0,0,53851272,0,
덕산네오룩스(주),213420,2018,160322812,19376881,140945932,90692656,30106149,20319872,18812119,72141689,13681613,48686300,23455389,7770441,4771558,1000000,0,0,45513968,0,
덕산네오룩스(주),213420,2017,149244922,26762875,122482047,100405838,32247622,18396403,16772060,76721052,19614192,58838203,17882849,6637124,8076047,1000000,0,0,42345155,0,
덕산하이메탈(주),77360,2018,196250217,7050295,189199922,47754014,8459815,1162900,12091610,58356577,6119371,51498430,6858147,9090112,1530405,1477216,0,0,22839844,0,0
덕산하이메탈(주),77360,2019,210168585,10182049,199986536,51758113,11255293,4083154,11222620,58239054,8281122,49977505,8261549,9421720,1159849,1550539,0,0,28183009,0,0
덕산하이메탈(주),77360,2017,182028712,6430488,175598224,45074162,9644148,2681109,7965568,48039943,4847112,43112016,4927927,5738673,860664,1383802,0,0,21927705,0,0
덕산하이메탈(주),77360,2021,323669193,51242435,272426758,92723329,23107130,5993408,31734265,81703655,37578117,39328194,42375460,16630000,5412438,17002090,664980,0,47643336,0,0
덕산하이메탈(주),77360,2020,230047798,15103614,214944184,55234079,19532135,6376733,15267242,56206554,9187539,47056123,9150431,10786712,2889134,1537111,0,0,35624560,0,0
덕우전자(주),263600,2020,162551396,65931313,96620083,153382998,26609271,11607671,10152202,81046852,45060792,67526584,13520268,13614211,22676426,14738069,20000000,0,51236810,0,0
덕우전자(주),263600,2017,115803186,31257650,84545536,115728832,27799943,18707154,14609042,66352258,31196876,59848803,6503456,10010153,17985758,5383004,0,0,46955556,0,0
덕우전자(주),263600,2018,102943543,21898294,81045248,88409012,12014728,2063752,-1449292,53517179,21594956,43257915,10259264,8856172,11278009,6160684,0,0,46517213,0,0
덕우전자(주),263600,2019,118817281,29845584,88971697,129391206,26976681,12365620,9174170,66538640,29414721,55367856,11170783,13406467,13913315,7380772,0,0,49832633,0,0
덕우전자(주),263600,2021,183846276,79212938,104633338,175683370,22232664,5186045,4211752,60184272,58249803,41631894,18552378,14801710,30381121,21240403,20000000,0,52824290,0,0
데브시스터즈(주),194480,2020,132189808,32468788,99721020,70510664,70510664,-6123222,-5903143,77662740,9377035,77399933,262808,5526497,0,556788,0,0,3057959,0,0
데브시스터즈(주),194480,2017,142639647,4443084,138196563,17580168,17580168,-14370381,-16027435,111513562,2331605,111390314,123249,3285399,0,0,0,0,3744384,0,0
데브시스터즈(주),194480,2018,135459203,18507790,116951413,35707620,35707620,-12322058,-18387263,90403936,2949484,90225270,178666,3386777,0,0,0,0,4042440,0,0
데브시스터즈(주),194480,2019,123408357,21010435,102397922,37596925,37596925,-22185728,-13898290,86777039,6640553,86579096,197943,3562574,0,0,0,0,3259079,0,0
데브시스터즈(주),194480,2021,273711470,107735314,165976157,369329231,369329231,56654443,60377123,162498277,45932276,162343703,154574,24789434,0,0,0,0,10055265,0,0
