회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)윈팩,97800,2019년 12월,21178240.0,-39267655.0,22764155.0,성장기업
(주)윈팩,97800,2018년 12월,9888686.0,-18620000.0,-295000.0,우량기업
(주)윈팩,97800,2017년 12월,2733593.0,2249876.0,5485547.0,전환기업
(주)윈하이텍,192390,2017년 12월,-45966.0,-30279910.0,33195508.0,스타트업
(주)윈하이텍,192390,2018년 12월,-17659405.0,6264669.0,12590545.0,부실기업
(주)윈하이텍,192390,2019년 12월,26746268.0,-17404689.0,-7572983.0,우량기업
(주)윈하이텍,192390,2020년 12월,791501.0,18436545.0,-14960611.0,성숙기업
(주)윈하이텍,192390,2021년 12월,-12155441.0,-5552902.0,13944574.0,스타트업
(주)윌링스,313760,2019년 12월,-11367681.0,6217461.0,3693007.0,부실기업
(주)윌링스,313760,2020년 12월,5658166.0,311073.0,-3969246.0,성숙기업
(주)윌링스,313760,2021년 12월,-898466.0,-257292.0,-386292.0,쇠퇴기업
(주)유니온커뮤니티,203450,2020년 12월,6743554.0,-1450223.0,1895755.0,성장기업
(주)유니온커뮤니티,203450,2019년 12월,4327110.0,2250282.0,-2072482.0,성숙기업
(주)유니온커뮤니티,203450,2021년 12월,1131965.0,-949772.0,-4945446.0,우량기업
(주)유니온커뮤니티,203450,2018년 12월,3412980.0,-1984840.0,-2609804.0,우량기업
(주)유니온커뮤니티,203450,2017년 12월,1702517.0,-4839978.0,-4351770.0,우량기업
(주)유니크,11320,2017년 12월,2118652.0,-11049432.0,9315657.0,성장기업
(주)유니크,11320,2018년 12월,14339261.0,-7536562.0,2177339.0,성장기업
(주)유니크,11320,2020년 12월,11350931.0,-4268047.0,6040493.0,성장기업
(주)유니크,11320,2019년 12월,10017272.0,-22739319.0,8240953.0,성장기업
(주)유니크,11320,2021년 12월,4412496.0,-8324191.0,-3170923.0,우량기업
(주)유니테스트,86390,2017년 12월,32236961.0,-6896246.0,4030302.0,성장기업
(주)유니테스트,86390,2018년 12월,57440986.0,-12169370.0,-15452931.0,우량기업
(주)유니테스트,86390,2020년 12월,3466422.0,-15996807.0,-5537012.0,우량기업
(주)유니테스트,86390,2019년 12월,12327783.0,-4990848.0,-8217376.0,우량기업
(주)유니테스트,86390,2021년 12월,-6233199.0,-35102253.0,7110581.0,스타트업
(주)유니테크노,241690,2020년 12월,12220374.0,-4888932.0,1924333.0,성장기업
(주)유니테크노,241690,2019년 12월,4466525.0,-5356567.0,-2730626.0,우량기업
(주)유니테크노,241690,2021년 12월,5202883.0,-3244568.0,-4146643.0,우량기업
(주)유니테크노,241690,2018년 12월,8149272.0,-31468320.0,25908920.0,성장기업
(주)유니테크노,241690,2017년 12월,5094167.0,-8089210.0,-781338.0,우량기업
(주)유니트론텍,142210,2020년 12월,-4999848.0,-9492327.0,12779720.0,스타트업
(주)유니트론텍,142210,2017년 12월,-6647189.0,-3985602.0,2145399.0,스타트업
(주)유니트론텍,142210,2018년 12월,-4097311.0,-5896936.0,6439240.0,스타트업
(주)유니트론텍,142210,2019년 12월,4456774.0,-7370476.0,6061251.0,성장기업
(주)유니트론텍,142210,2021년 12월,-24976737.0,-6146826.0,24261149.0,스타트업
(주)유디피,91270,2017년 12월,2938181.0,489815.0,-3498140.0,성숙기업
(주)유라테크,48430,2021년 12월,11278851.0,-19237882.0,-19834.0,우량기업
(주)유라테크,48430,2018년 12월,9662014.0,-6136614.0,-744442.0,우량기업
(주)유라테크,48430,2020년 12월,14116507.0,-3101654.0,-1246639.0,우량기업
(주)유라테크,48430,2019년 12월,15492578.0,-6861125.0,-896865.0,우량기업
(주)유라테크,48430,2017년 12월,11998743.0,-6645281.0,-1546149.0,우량기업
(주)유바이오로직스,206650,2018년 12월,2936794.0,-34762488.0,33427835.0,성장기업
(주)유바이오로직스,206650,2019년 12월,12878283.0,-23667736.0,5136384.0,성장기업
(주)유바이오로직스,206650,2020년 12월,-913537.0,-15244585.0,63580804.0,스타트업
(주)유바이오로직스,206650,2021년 12월,-6582385.0,-42112317.0,-401835.0,쇠퇴기업
(주)유바이오로직스,206650,2017년 12월,-2640241.0,-6760451.0,18098720.0,스타트업
(주)유비케어,32620,2017년 12월,9690214.0,-85488.0,-1189425.0,우량기업
(주)유비케어,32620,2018년 12월,7432256.0,-63668806.0,48284777.0,성장기업
(주)유비케어,32620,2020년 12월,9204972.0,18379732.0,-1327395.0,성숙기업
(주)유비케어,32620,2019년 12월,9279581.0,-6270280.0,-6915466.0,우량기업
(주)유비케어,32620,2021년 12월,5961548.0,-16371212.0,-2645630.0,우량기업
(주)유비쿼스,264450,2020년 12월,19597266.0,-13567894.0,-6129957.0,우량기업
(주)유비쿼스,264450,2021년 12월,20224806.0,-22928494.0,-4706541.0,우량기업
(주)유비쿼스,264450,2017년 12월,12989903.0,-23252720.0,-48988.0,우량기업
(주)유비쿼스,264450,2018년 12월,15762980.0,-17055200.0,2439125.0,성장기업
(주)유비쿼스,264450,2019년 12월,19625789.0,-1084274.0,-4351304.0,우량기업
(주)유비쿼스홀딩스,78070,2018년 12월,2898731.0,-1717042.0,-926677.0,우량기업
(주)유비쿼스홀딩스,78070,2019년 12월,2731423.0,-2622295.0,-2793479.0,우량기업
(주)유비쿼스홀딩스,78070,2017년 12월,3569010.0,58668742.0,-81513067.0,성숙기업
(주)유비쿼스홀딩스,78070,2021년 12월,3155636.0,-1897204.0,-2137624.0,우량기업
(주)유비쿼스홀딩스,78070,2020년 12월,1722043.0,3276211.0,-1209351.0,성숙기업
(주)유성티엔에스,24800,2018년 12월,14147565.0,-27341944.0,4507192.0,성장기업
(주)유성티엔에스,24800,2020년 12월,-9019717.0,-5013740.0,-2362666.0,쇠퇴기업
(주)유성티엔에스,24800,2021년 12월,5173831.0,-1681092.0,-832705.0,우량기업
(주)유성티엔에스,24800,2019년 12월,4301794.0,3365407.0,-1952796.0,성숙기업
(주)유성티엔에스,24800,2017년 12월,17572564.0,-7456035.0,-10005124.0,우량기업
(주)유신,54930,2019년 12월,5339065.0,-2549468.0,-1471820.0,우량기업
(주)유신,54930,2017년 12월,-11388128.0,-3054883.0,13831144.0,스타트업
(주)유신,54930,2018년 12월,-15810849.0,12323700.0,4543626.0,부실기업
(주)유신,54930,2021년 12월,32920774.0,-50037917.0,8763208.0,성장기업
(주)유신,54930,2020년 12월,25730289.0,-6802852.0,-9835571.0,우량기업
(주)유쎌,252370,2018년 12월,-1946469.0,-1080765.0,2694952.0,스타트업
(주)유쎌,252370,2017년 12월,-2081748.0,-654497.0,247722.0,스타트업
(주)유씨아이,38340,2021년 12월,-2524459.0,3421707.0,-498734.0,정리기업
(주)유씨아이,38340,2018년 12월,-390389.0,-1468776.0,2129364.0,스타트업
(주)유씨아이,38340,2020년 12월,-3072302.0,1784520.0,923011.0,부실기업
(주)유씨아이,38340,2017년 12월,-1798575.0,-1335599.0,3554320.0,스타트업
(주)유씨아이,38340,2019년 12월,-11510675.0,-27418904.0,38823104.0,스타트업
(주)유아이디,69330,2018년 12월,-2256970.0,8797836.0,-6740000.0,정리기업
(주)유아이디,69330,2017년 12월,-1762702.0,-679878.0,2458400.0,스타트업
(주)유아이디,69330,2019년 12월,-4062485.0,3274252.0,1214385.0,부실기업
(주)유아이디,69330,2020년 12월,650743.0,-3453697.0,3085590.0,성장기업
(주)유아이디,69330,2021년 12월,5401617.0,1930750.0,-6904270.0,성숙기업
(주)유에스티,263770,2017년 12월,,,,판단불가
(주)유에스티,263770,2018년 12월,-7344462.0,-3873175.0,11206312.0,스타트업
(주)유에스티,263770,2019년 12월,9457248.0,-759243.0,-8711285.0,우량기업
(주)유에스티,263770,2020년 12월,-4000964.0,4425969.0,1760252.0,부실기업
(주)유에스티,263770,2021년 12월,18359489.0,-1806454.0,-7826780.0,우량기업
(주)유일로보틱스,388720,1905년 7월,,,,판단불가
(주)유진로봇,56080,2020년 12월,-3769871.0,4720884.0,-1260435.0,정리기업
(주)유진로봇,56080,2021년 12월,-9538935.0,6634658.0,-247953.0,정리기업
(주)유진로봇,56080,2019년 12월,-7619703.0,5811672.0,2176577.0,부실기업
(주)유진로봇,56080,2018년 12월,-2341714.0,-24299944.0,-7355277.0,쇠퇴기업
(주)유진로봇,56080,2017년 12월,-5748182.0,-20337172.0,62602588.0,스타트업
(주)유진테크,84370,2021년 12월,74149807.0,-64924441.0,-3332540.0,우량기업
(주)유진테크,84370,2018년 12월,32362563.0,-34625681.0,-4198406.0,우량기업
(주)유진테크,84370,2019년 12월,69178649.0,-67117461.0,-5013445.0,우량기업
(주)유진테크,84370,2017년 12월,9429538.0,-30666853.0,-4819719.0,우량기업
(주)유진테크,84370,2020년 12월,10844100.0,-3644380.0,-5175144.0,우량기업
(주)유테크,178780,2019년 12월,-8277832.0,6454779.0,2233991.0,부실기업
(주)유테크,178780,2021년 12월,-3770527.0,10284157.0,-3686501.0,정리기업
(주)유테크,178780,2020년 12월,-6395715.0,964183.0,6303993.0,부실기업
(주)유테크,178780,2018년 12월,659968.0,-8189962.0,7634371.0,성장기업
(주)유테크,178780,2017년 12월,2025592.0,-13104480.0,9971387.0,성장기업
(주)유티아이,179900,2020년 12월,-7389076.0,3882407.0,5917419.0,부실기업
(주)유티아이,179900,2019년 12월,13639526.0,-9609834.0,-1204968.0,우량기업
(주)유티아이,179900,2021년 12월,3148501.0,-1749176.0,1389056.0,성장기업
(주)유티아이,179900,2018년 12월,10317686.0,-9765355.0,-6954373.0,우량기업
(주)유티아이,179900,2017년 12월,7882630.0,-10273186.0,4622024.0,성장기업
(주)유틸렉스,263050,2021년 12월,-25485452.0,-14511544.0,25859880.0,스타트업
(주)유틸렉스,263050,2018년 12월,-10204646.0,-8749998.0,37344693.0,스타트업
(주)유틸렉스,263050,2019년 12월,-13438790.0,-18100426.0,4550801.0,스타트업
(주)유틸렉스,263050,2020년 12월,-17682706.0,-12415900.0,52148125.0,스타트업
(주)육일씨엔에쓰,191410,2020년 12월,-3337486.0,4112874.0,-674426.0,정리기업
(주)육일씨엔에쓰,191410,2019년 12월,-2504453.0,-602074.0,1306100.0,스타트업
(주)육일씨엔에쓰,191410,2021년 12월,-16995740.0,58052673.0,-11796806.0,정리기업
(주)육일씨엔에쓰,191410,2018년 12월,-14980570.0,3543461.0,11360266.0,부실기업
(주)육일씨엔에쓰,191410,2017년 12월,604755.0,-9862960.0,6978292.0,성장기업
(주)율호,72770,2019년 12월,-365344.0,-4341572.0,-205146.0,쇠퇴기업
(주)율호,72770,2017년 12월,-3376783.0,2545372.0,-2577450.0,정리기업
(주)율호,72770,2018년 12월,74699.0,-4099454.0,3137618.0,성장기업
(주)율호,72770,2021년 12월,6009615.0,-14023282.0,14826726.0,성장기업
(주)율호,72770,2020년 12월,8900619.0,-5963798.0,7073097.0,성장기업
(주)이건홀딩스,39020,2019년 12월,1988865.0,1347830.0,-2618347.0,성숙기업
(주)이건홀딩스,39020,2021년 12월,2556650.0,-79608.0,-1606049.0,우량기업
(주)이건홀딩스,39020,2020년 12월,1422534.0,-930442.0,-1587501.0,우량기업
(주)이건홀딩스,39020,2017년 12월,-7391839.0,-5198573.0,4123291.0,스타트업
(주)이건홀딩스,39020,2018년 12월,4696678.0,-6491339.0,1187806.0,성장기업
(주)이글루코퍼레이션,67920,2021년 12월,12314649.0,-12598724.0,11738385.0,성장기업
(주)이글루코퍼레이션,67920,2017년 12월,7552488.0,-7737400.0,672634.0,성장기업
(주)이글루코퍼레이션,67920,2018년 12월,2600948.0,-3401507.0,-1757599.0,우량기업
(주)이글루코퍼레이션,67920,2019년 12월,8998980.0,-2181750.0,-2791125.0,우량기업
(주)이글루코퍼레이션,67920,2020년 12월,3617644.0,-1405957.0,-3908745.0,우량기업
(주)이글벳,44960,2021년 12월,6133339.0,-7279622.0,-1843565.0,우량기업
(주)이글벳,44960,2020년 12월,5898262.0,-876002.0,-1402847.0,우량기업
(주)이글벳,44960,2019년 12월,2677788.0,-240052.0,-1210786.0,우량기업
(주)이글벳,44960,2018년 12월,1794789.0,1131771.0,-3233153.0,성숙기업
(주)이글벳,44960,2017년 12월,281456.0,-846714.0,680285.0,성장기업
(주)이노메트리,302430,2018년 12월,1892965.0,-10256105.0,38838585.0,성장기업
(주)이노메트리,302430,2019년 12월,-4685793.0,-20902483.0,-4938283.0,쇠퇴기업
(주)이노메트리,302430,2021년 12월,-3865199.0,-9283406.0,2466838.0,스타트업
(주)이노메트리,302430,2020년 12월,5100578.0,6495089.0,-1995295.0,성숙기업
(주)이노와이어리스,73490,2018년 12월,4040374.0,-3933791.0,8000000.0,성장기업
(주)이노와이어리스,73490,2017년 12월,271821.0,-4542614.0,0.0,판단불가
(주)이노와이어리스,73490,2019년 12월,19265599.0,-10126375.0,-85952.0,우량기업
(주)이노와이어리스,73490,2021년 12월,13950666.0,-7454772.0,-1763747.0,우량기업
(주)이노와이어리스,73490,2020년 12월,11813348.0,-8284366.0,-1595320.0,우량기업
(주)이노인스트루먼트,215790,2018년 12월,-4456369.0,-23638134.0,32878875.0,스타트업
(주)이노인스트루먼트,215790,2019년 12월,4298029.0,-3481805.0,-2959872.0,우량기업
(주)이노인스트루먼트,215790,2020년 12월,3227590.0,706100.0,-444419.0,성숙기업
(주)이노인스트루먼트,215790,2021년 12월,-587013.0,-329196.0,-922726.0,쇠퇴기업
(주)이노인스트루먼트,215790,2017년 12월,-246926.0,1157975.0,26649.0,부실기업
(주)이노테라피,246960,2019년 12월,-2750593.0,-2123487.0,9635239.0,스타트업
(주)이노테라피,246960,2020년 12월,-2397972.0,-4286608.0,1848248.0,스타트업
(주)이노테라피,246960,2021년 12월,-3439546.0,-15319060.0,18939853.0,스타트업
(주)이녹스,88390,2017년 12월,-3016578.0,-24018789.0,4257998.0,스타트업
(주)이녹스,88390,2018년 12월,-4773423.0,5897086.0,-6072394.0,정리기업
(주)이녹스,88390,2019년 12월,-1297403.0,-9131055.0,7105042.0,스타트업
(주)이녹스,88390,2021년 12월,1123016.0,-7557975.0,9913296.0,성장기업
(주)이녹스,88390,2020년 12월,-738603.0,-3436416.0,981851.0,스타트업
(주)이녹스첨단소재,272290,2021년 12월,46057842.0,-17692180.0,20528056.0,성장기업
(주)이녹스첨단소재,272290,2017년 12월,22030571.0,-11575894.0,-18092547.0,우량기업
(주)이녹스첨단소재,272290,2018년 12월,52791222.0,-50195952.0,44867705.0,성장기업
(주)이녹스첨단소재,272290,2019년 12월,50935475.0,-56553679.0,-21300309.0,우량기업
(주)이녹스첨단소재,272290,2020년 12월,27686459.0,15148054.0,-42319588.0,성숙기업
(주)이라이콤,41520,2020년 12월,21304479.0,-34269678.0,-1260340.0,우량기업
(주)이라이콤,41520,2021년 12월,10856835.0,504515.0,-7312510.0,성숙기업
(주)이라이콤,41520,2018년 12월,-31789830.0,-9601412.0,6598983.0,스타트업
(주)이라이콤,41520,2017년 12월,-25222720.0,-1277137.0,-10248524.0,쇠퇴기업
(주)이라이콤,41520,2019년 12월,69797524.0,-5910032.0,-16117559.0,우량기업
(주)이랜시스,264850,2017년 12월,,,,판단불가
(주)이랜시스,264850,2020년 12월,1929729.0,1107742.0,-1224685.0,성숙기업
(주)이랜시스,264850,2021년 12월,3839634.0,-2734571.0,-1195379.0,우량기업
(주)이랜시스,264850,2018년 12월,,,,판단불가
(주)이랜시스,264850,2019년 12월,90368.0,-3764085.0,4463416.0,성장기업
(주)이랜텍,54210,2017년 12월,14375204.0,-25077988.0,15938426.0,성장기업
(주)이랜텍,54210,2018년 12월,-5591759.0,4154754.0,-4266539.0,정리기업
(주)이랜텍,54210,2019년 12월,-2347920.0,-7753386.0,12971971.0,스타트업
(주)이랜텍,54210,2020년 12월,21150520.0,-2972119.0,-15480359.0,우량기업
(주)이랜텍,54210,2021년 12월,-1043722.0,-9563951.0,34329886.0,스타트업
(주)이루다,164060,2021년 12월,1907976.0,-21267269.0,18408661.0,성장기업
(주)이루다,164060,2020년 12월,2398963.0,-10274823.0,17060353.0,성장기업
(주)이루온,65440,2020년 12월,6585660.0,-3634698.0,554400.0,성장기업
(주)이루온,65440,2021년 12월,4887166.0,-2040891.0,-3309603.0,우량기업
(주)이루온,65440,2019년 12월,1730130.0,2011261.0,-630698.0,성숙기업
(주)이루온,65440,2017년 12월,663327.0,-2390796.0,-1087537.0,우량기업
(주)이루온,65440,2018년 12월,-2210302.0,-7386878.0,11207649.0,스타트업
(주)이매진아시아,36260,2018년 12월,-2942895.0,7742483.0,598331.0,부실기업
(주)이매진아시아,36260,2017년 12월,-6954831.0,-7883521.0,15378079.0,스타트업
(주)이매진아시아,36260,2019년 12월,-14048840.0,2169180.0,8752721.0,부실기업
(주)이미지스테크놀로지,115610,2018년 12월,-2216796.0,-2748781.0,0.0,판단불가
(주)이미지스테크놀로지,115610,2017년 12월,-1493823.0,-262759.0,0.0,판단불가
(주)이미지스테크놀로지,115610,2020년 12월,-3970164.0,5191226.0,-136347.0,정리기업
(주)이미지스테크놀로지,115610,2021년 12월,973602.0,-796076.0,-135073.0,우량기업
(주)이미지스테크놀로지,115610,2019년 12월,-582513.0,1317148.0,-144517.0,정리기업
(주)이브이수성,84180,2021년 12월,-3580231.0,-26981569.0,28132200.0,스타트업
(주)이브이수성,84180,2020년 12월,2057759.0,-3218259.0,4944345.0,성장기업
(주)이브이수성,84180,2019년 12월,-2673105.0,292433.0,2734701.0,부실기업
(주)이브이수성,84180,2017년 12월,-7929677.0,-25372453.0,30752523.0,스타트업
(주)이브이수성,84180,2018년 12월,-2181446.0,3528308.0,-2693635.0,정리기업
(주)이브이첨단소재,131400,2021년 12월,-4747737.0,-39897550.0,27911231.0,스타트업
(주)이브이첨단소재,131400,2017년 12월,11184727.0,90208.0,-6341245.0,성숙기업
(주)이브이첨단소재,131400,2019년 12월,3936510.0,-20637016.0,12670225.0,성장기업
(주)이브이첨단소재,131400,2020년 12월,-4334915.0,-6565982.0,32547991.0,스타트업
(주)이브이첨단소재,131400,2018년 12월,7917545.0,-4339450.0,-528979.0,우량기업
(주)이상네트웍스,80010,2018년 12월,1595364.0,-43523857.0,34658384.0,성장기업
(주)이상네트웍스,80010,2019년 12월,1146764.0,17218520.0,-3649649.0,성숙기업
(주)이상네트웍스,80010,2021년 12월,6092434.0,-1328172.0,-6644331.0,우량기업
(주)이상네트웍스,80010,2020년 12월,1002217.0,8194270.0,-15968666.0,성숙기업
(주)이상네트웍스,80010,2017년 12월,6930238.0,-6215319.0,484739.0,성장기업
(주)이수앱지스,86890,2018년 12월,-13378506.0,4726982.0,4429987.0,부실기업
(주)이수앱지스,86890,2017년 12월,-6888677.0,-15448884.0,26681810.0,스타트업
(주)이수앱지스,86890,2021년 12월,-5837851.0,-70583200.0,79326256.0,스타트업
(주)이수앱지스,86890,2019년 12월,-13146386.0,-26513456.0,38236666.0,스타트업
(주)이수앱지스,86890,2020년 12월,-8563862.0,9955356.0,-1143600.0,정리기업
(주)이스트소프트,47560,2021년 12월,256598.0,-6428859.0,-188072.0,우량기업
(주)이스트소프트,47560,2017년 12월,3782336.0,-8086268.0,-3503298.0,우량기업
(주)이스트소프트,47560,2018년 12월,1503644.0,-2229985.0,1716796.0,성장기업
(주)이스트소프트,47560,2019년 12월,3476197.0,-2764742.0,2865077.0,성장기업
(주)이스트소프트,47560,2020년 12월,2700344.0,3742389.0,-4253487.0,성숙기업
(주)이십일스토어,270020,2020년 12월,-346772.0,1362967.0,-1053544.0,정리기업
(주)이십일스토어,270020,2017년 12월,1496608.0,-3406168.0,1259027.0,성장기업
(주)이십일스토어,270020,2018년 12월,957556.0,-4791272.0,4089595.0,성장기업
(주)이십일스토어,270020,2019년 12월,1626941.0,-2285282.0,339560.0,성장기업
(주)이씨에스텔레콤,67010,2021년 3월,11683942.0,-7397275.0,-2077241.0,우량기업
(주)이씨에스텔레콤,67010,2017년 3월,12890301.0,-1215791.0,-2882618.0,우량기업
(주)이씨에스텔레콤,67010,2018년 3월,-2142887.0,-2018662.0,-540176.0,쇠퇴기업
(주)이씨에스텔레콤,67010,2019년 3월,1450451.0,-3271407.0,-1893493.0,우량기업
(주)이씨에스텔레콤,67010,2020년 3월,10357545.0,-3600847.0,-3112653.0,우량기업
(주)이엔드디,101360,2021년 12월,-4389066.0,-36500641.0,39784822.0,스타트업
(주)이엔드디,101360,2020년 12월,17424906.0,-18836266.0,17569489.0,성장기업
(주)이엔에프테크놀로지,102710,2021년 12월,17613452.0,-65624505.0,39947082.0,성장기업
(주)이엔에프테크놀로지,102710,2020년 12월,66296021.0,-73150737.0,15037587.0,성장기업
(주)이엔에프테크놀로지,102710,2018년 12월,26659355.0,-39591099.0,13894016.0,성장기업
(주)이엔에프테크놀로지,102710,2017년 12월,29086389.0,-36987498.0,-7812728.0,우량기업
(주)이엔에프테크놀로지,102710,2019년 12월,53784160.0,-36562825.0,-13461051.0,우량기업
(주)이엔코퍼레이션,66980,2019년 12월,-522153.0,-3361946.0,-3956341.0,쇠퇴기업
(주)이엔코퍼레이션,66980,2018년 12월,1837978.0,-18137103.0,28013295.0,성장기업
(주)이엔코퍼레이션,66980,2021년 12월,-813493.0,-83336606.0,57659510.0,스타트업
(주)이엔코퍼레이션,66980,2020년 12월,-3842801.0,14769737.0,-2495347.0,정리기업
(주)이엔코퍼레이션,66980,2017년 12월,1432904.0,2554496.0,-1262686.0,성숙기업
(주)이엘피,63760,2018년 12월,18277162.0,-22239339.0,0.0,판단불가
(주)이엘피,63760,2020년 12월,-4188402.0,-7409694.0,-3694368.0,쇠퇴기업
(주)이엘피,63760,2021년 12월,5809326.0,-8598976.0,6401976.0,성장기업
(주)이엘피,63760,2017년 12월,14908328.0,-4166714.0,5595114.0,성장기업
(주)이엘피,63760,2019년 12월,2352021.0,7080253.0,-1105825.0,성숙기업
(주)이엠네트웍스,87730,2018년 12월,-1774472.0,-65304016.0,63252754.0,스타트업
(주)이엠네트웍스,87730,2019년 12월,-16109637.0,-28182871.0,44601734.0,스타트업
(주)이엠네트웍스,87730,2017년 12월,-992866.0,-506550.0,174484.0,스타트업
(주)이엠네트웍스,87730,2020년 12월,-3232504.0,7502676.0,-4170990.0,정리기업
(주)이엠넷,123570,2017년 12월,6261611.0,-1701129.0,478851.0,성장기업
(주)이엠넷,123570,2018년 12월,2995401.0,-8773800.0,-365258.0,우량기업
(주)이엠넷,123570,2019년 12월,1796342.0,-2071.0,-440423.0,우량기업
(주)이엠넷,123570,2020년 12월,3460951.0,-1866683.0,-2408937.0,우량기업
(주)이엠넷,123570,2021년 12월,9342603.0,10657582.0,-1078351.0,성숙기업
(주)이엠앤아이,83470,2019년 12월,-2822216.0,760295.0,2129583.0,부실기업
(주)이엠앤아이,83470,2020년 12월,-4001712.0,157816.0,5062720.0,부실기업
(주)이엠앤아이,83470,2018년 12월,2884687.0,5228540.0,-9648542.0,성숙기업
(주)이엠앤아이,83470,2017년 12월,7358459.0,-12463716.0,5670189.0,성장기업
(주)이엠텍,91120,2021년 12월,26240815.0,-8442816.0,4636967.0,성장기업
(주)이엠텍,91120,2017년 12월,124613.0,-19966100.0,8486539.0,성장기업
(주)이엠텍,91120,2018년 12월,13122539.0,-35947201.0,12517385.0,성장기업
(주)이엠텍,91120,2019년 12월,10808901.0,-2205949.0,-3057683.0,우량기업
(주)이엠텍,91120,2020년 12월,13587270.0,-21193197.0,18323449.0,성장기업
(주)이오테크닉스,39030,2019년 12월,48473658.0,-25766624.0,-12195792.0,우량기업
(주)이오테크닉스,39030,2017년 12월,28282798.0,-24925199.0,-2289587.0,우량기업
(주)이오테크닉스,39030,2018년 12월,10873798.0,-1861269.0,-3555625.0,우량기업
(주)이오테크닉스,39030,2021년 12월,-4991366.0,-1628746.0,-3711880.0,쇠퇴기업
(주)이오테크닉스,39030,2020년 12월,42144936.0,-10310199.0,-7456481.0,우량기업
(주)이즈미디어,181340,2020년 12월,-3640899.0,-2348691.0,2105393.0,스타트업
(주)이즈미디어,181340,2021년 12월,-16362636.0,-10389152.0,11724320.0,스타트업
(주)이즈미디어,181340,2017년 12월,-738613.0,-4500303.0,10978332.0,스타트업
(주)이즈미디어,181340,2019년 12월,8411319.0,-1889876.0,6527811.0,성장기업
(주)이즈미디어,181340,2018년 12월,-8522394.0,1823390.0,1000000.0,부실기업
(주)이지,37370,2017년 12월,1010357.0,-3403647.0,-776611.0,우량기업
(주)이지,37370,2018년 12월,-1699821.0,-7854524.0,7544971.0,스타트업
(주)이지,37370,2019년 12월,5004195.0,-9853651.0,3842180.0,성장기업
(주)이지,37370,2020년 12월,-4969935.0,-9650507.0,13949366.0,스타트업
(주)이지,37370,2021년 12월,6784477.0,23159009.0,-19742638.0,성숙기업
(주)이지바이오,353810,2020년 12월,16464997.0,-525452.0,-433036.0,우량기업
(주)이지바이오,353810,2021년 12월,14788962.0,-32923934.0,7855013.0,성장기업
(주)이지트로닉스,377330,1905년 7월,,,,판단불가
(주)이지홀딩스,35810,2018년 12월,22242817.0,-65173822.0,43113898.0,성장기업
(주)이지홀딩스,35810,2017년 12월,17242305.0,-23238882.0,2253525.0,성장기업
(주)이지홀딩스,35810,2019년 12월,46435615.0,14206369.0,-57527461.0,성숙기업
(주)이지홀딩스,35810,2020년 12월,129249.0,-17206261.0,20148765.0,성장기업
(주)이지홀딩스,35810,2021년 12월,20351278.0,-44751153.0,49037329.0,성장기업
(주)이큐셀,160600,2017년 12월,-1021441.0,-5333991.0,8536586.0,스타트업
(주)이큐셀,160600,2018년 12월,6840341.0,-108311.0,-1581796.0,우량기업
(주)이큐셀,160600,2019년 12월,-17344242.0,-26756744.0,39141829.0,스타트업
(주)이큐셀,160600,2021년 6월,-16592415.0,21682550.0,-3651994.0,정리기업
(주)이크레더블,92130,2021년 12월,15093382.0,-866580.0,-8615082.0,우량기업
(주)이크레더블,92130,2017년 12월,11207727.0,-6687224.0,-6383108.0,우량기업
(주)이크레더블,92130,2019년 12월,13534435.0,-3429015.0,-8269459.0,우량기업
(주)이크레더블,92130,2018년 12월,12604189.0,-6341423.0,-6383108.0,우량기업
(주)이크레더블,92130,2020년 12월,16224785.0,34955857.0,-9103230.0,성숙기업
(주)이퓨쳐,134060,2019년 12월,3078643.0,-1410885.0,-237964.0,우량기업
(주)이퓨쳐,134060,2018년 12월,1881518.0,-796043.0,-4304.0,우량기업
(주)이퓨쳐,134060,2017년 12월,1710231.0,180368.0,4304.0,전환기업
(주)이퓨쳐,134060,2020년 12월,1003993.0,1617059.0,-850786.0,성숙기업
(주)이퓨쳐,134060,2021년 12월,4483238.0,-665971.0,-1032881.0,우량기업
(주)인바디,41830,2017년 12월,15476994.0,-12997907.0,-4428175.0,우량기업
(주)인바디,41830,2018년 12월,18745070.0,-16873306.0,-2891009.0,우량기업
(주)인바디,41830,2019년 12월,18063763.0,-11053519.0,-6493859.0,우량기업
(주)인바디,41830,2020년 12월,21571218.0,-14509012.0,-6930647.0,우량기업
(주)인바디,41830,2021년 12월,27321531.0,-25866018.0,-1916599.0,우량기업
(주)인산가,277410,2021년 12월,9202645.0,-21649082.0,12675626.0,성장기업
(주)인산가,277410,2020년 12월,5025780.0,-18302777.0,8609275.0,성장기업
(주)인산가,277410,2019년 12월,3791255.0,-6105046.0,10417757.0,성장기업
(주)인산가,62580,2017년 12월,3548685.0,-3738204.0,841364.0,성장기업
(주)인산가,277410,2018년 12월,2678165.0,-2310500.0,-1516113.0,우량기업
(주)인산가,277410,2017년 12월,,,,판단불가
(주)인성정보,33230,2018년 12월,-4890367.0,515080.0,6981261.0,부실기업
(주)인성정보,33230,2019년 12월,-3388269.0,-1038632.0,3841650.0,스타트업
(주)인성정보,33230,2020년 12월,1233670.0,-2995677.0,895444.0,성장기업
