기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용,유동비율,당좌비율,부채비율,차입금의존도,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)제노코,361390,2021,63136727,31930863,31205864,45639344,7532327,4284777,5843874,37099491,21150886,28388230,8711261,4828791,4443930,1000000,10400000,0,20796393,0,,175.4039571,134.2176871,102.3232781,11400000,16.50402118,9.388340463,12.80446538,9.25590267,12.87306507,5.07339848,0.644372989,-62.77710959,-249.3235937,53.9831691,-57.39172701,26611,-26617435,26860873,성장기업
(주)제노포커스,187420,2017,70150900,3589536,66561364,11505972,3392530,1192095,1342560,30160027,2236962,28087183,2072844,3218325,307825,1401360,1199880,0,28803148,0,0,1348.258352,1255.594999,5.392822178,2601240,29.48494921,10.36066314,11.66837534,1.913817214,2.746441783,2.859651085,0.172648764,-296.6578747,-259.4325117,27.79819414,9.998692818,1436948,-995165,256240,성장기업
(주)제노포커스,187420,2018,70334519,8771185,61563334,11517966,1586376,-1213556,-2441932,17002774,4384844,14929838,2072936,4846662,1793542,1400000,4235000,0,34871259,0,0,387.7623468,340.4873241,14.24741714,5635000,13.77305681,-10.53620058,-21.2010697,-3.471882704,-4.865925134,2.155700706,0.121975504,0.104132969,198.2315608,17.40146807,0.261065267,564771,-9065961,9366148,성장기업
(주)제노포커스,187420,2019,90202499,34123364,56079134,14941514,3695444,-2877734,-5522405,31065531,10598584,28338183,2727348,5412974,2561858,6400000,13273361,10000000,39830242,0,0,293.1102023,267.3770666,60.84859299,19673372.09,24.73272789,-19.25998932,-36.9601434,-6.122230605,-9.005842426,3.46217041,0.186357309,22.91299262,57.82945887,12.45029593,22.02597513,110569,-17045325,21787930,성장기업
(주)제노포커스,187420,2020,113227403,68286678,44940725,18769178,6058641,-4698150,-12124660,44339406,40891460,40032780,4306626,3383785,723854,6250000,27049893,0,53889640,0,0,108.4319464,97.90009943,151.948323,33299893,32.27973543,-25.03119742,-64.59877998,-10.70823818,-24.00450787,4.267293898,0.184527228,20.39334914,38.747507,26.0892409,20.33509856,-494725,-6194125,202974,스타트업
(주)제노포커스,187420,2021,118522515,79717186,38805329,25873630,9830919,-3834264,-8526136,37312635,51983663,32435339,4877297,5839391,1045274,6500000,26860388,0,60494233,0,0,71.7776179,62.39525483,205.4284503,33360388,37.99590162,-14.81919622,-32.952995,-7.193684677,-20.36188117,5.61056842,0.223289227,27.45827315,-22.53068646,10.91772335,4.467600101,914976,-4010773,1416667,성장기업
(주)제놀루션,225220,2020,83773905,22482664,61291241,85302770,63251996,54041352,32046121,63447973,15835788,60336572,3111401,8379488,601916,0,6646876,0,15943171,0,,400.6619247,381.0140171,36.6816916,6646876,74.14999067,63.35239993,37.56750338,38.25310638,44.66529114,10.59738817,0.954621701,69.66847618,107.0950557,-279.4366441,-41.47903813,25732376,-23074193,-15092071,우량기업
(주)제놀루션,225220,2021,94941433,12738160,82203272,72834041,53395592,41281484,34394097,57667076,12648838,55940638,1726436,7719341,505033,0,0,0,21383899,0,,455.9080921,442.2591071,15.49592819,0,73.31131332,56.67883236,47.22255765,36.22664617,47.8471294,11.59223677,0.881362837,-17.11937005,-30.90942176,25.44310558,11.76254418,45970696,-18300488,15346347,성장기업
(주)제닉,123330,2017,93382566,39109208,54273358,64690430,12326546,-8285857,-7467254,32599149,27415725,19652080,12947068,9186689,2877985,6243248,11693482,0,39499142,0,0,118.9067552,71.68178117,72.05967982,17936730,19.05466697,-12.80847414,-11.54305822,-7.996411236,-12.92308209,7.365339652,0.730319696,-12.58858691,598.2162256,45.86237088,-1.669334081,-4972284,-4709860,3716807,스타트업
(주)제닉,123330,2018,73312096,34371167,38940929,69027048,7501341,-11410097,-15322554,33586625,24048720,19695987,13890638,9076750,3237763,10504493,10322446,0,36796806,0,0,139.6607595,81.90035478,88.26488705,20826939,10.86724873,-16.52989275,-22.19789842,-20.90044459,-32.87597748,7.559041646,0.828185464,6.282490887,27.38136231,-7.343941754,-27.37675103,-8366781,12603497,-3681849,정리기업
(주)제닉,123330,2019,58148662,31009064,27139598,52261355,6012106,-5026610,-11959235,27123796,30694391,19755487,7368310,8020865,1689044,14967736,0,0,28300138,0,0,88.36727205,64.36187967,114.2576393,14967736,11.50392293,-9.618215984,-22.88351498,-20.56665551,-48.34894273,7.35660655,0.965603271,-32.08047897,-126.9938786,-30.02341543,-26.07701274,3268390,11739106,-3693906,성숙기업
(주)제닉,123330,2020,50097357,27766442,22330915,42131838,9095673,1040273,-4353443,21254308,17568351,14043233,7211076,6187141,1329379,13500000,0,9241889,26432491,0,0,120.9806657,79.93483851,124.3408163,13500018.45,21.58859768,2.469090003,-10.33290549,-8.689965421,-20.91586504,7.593676886,0.882267677,-24.04242844,583.2010443,-7.065724528,-16.0713169,2351121,-20665426,20121571,성장기업
(주)제닉,123330,2021,45410705,26113477,19297227,38408414,6917566,-3943884,-4330612,29541355,15700015,23271748,6269606,4909417,736454,10000000,0,10135818,14953899,0,0,188.161317,148.2275526,135.3224326,10000022.32,18.01054842,-10.26828132,-11.27516486,-9.536544302,-14.87207802,5.492343113,0.647026749,-9.694292506,126.3768661,-76.75986042,-10.3205885,5561776,-3268116,-5365109,우량기업
(주)제로투세븐,159580,2017,92358397,64450176,27908221,184324434,85132875,-2543467,-19852874,80593520,33980807,35362118,45231402,18898406,13389715,654600,0,30000000,4264283,0,0,237.1736492,104.0649741,230.9361675,654632.4822,46.18642963,-1.379885968,-10.77061438,-21.49547269,-39.64065369,12.93641517,1.812160888,79.16260304,-55.05937368,-250.6779217,50.83207756,6044161,5315565,-2807693,성숙기업
(주)제로투세븐,159580,2018,134940261,71638845,63301416,175282228,79528127,-4708162,-6435294,89436212,57408990,43332247,46103964,21508436,18008642,0,0,10000000,19276121,0,0,155.7878165,75.47989783,113.1709992,7.410686719,45.371472,-2.686046414,-3.671389891,-4.768994778,-14.23091961,11.87174922,1.815559642,-5.158655332,45.9774961,77.87789877,31.5560854,21444036,-6613970,-8444555,우량기업
(주)제로투세븐,159580,2019,127737817,54919405,72818412,213550382,90997298,11241650,9326238,70493912,45020858,32552101,37941811,20673349,14186066,3800000,0,0,24819696,0,0,156.5805609,72.30448829,75.41966859,3800000,42.6116297,5.264167591,4.367230774,7.30107827,18.51791869,10.79307107,1.94051845,17.91996513,141.8814142,22.33538638,-5.638458656,1473062,216823,0,판단불가
(주)제로투세븐,159580,2020,111072143,38816154,72255990,141000745,52089664,568791,-614183,52908582,31251105,26362883,26545699,9598582,13769833,7000000,0,0,25990024,0,0,169.3014759,84.35824269,53.72032685,7000000,36.94282892,0.403395741,-0.435588479,-0.55295863,-0.90615927,9.065526307,1.146289721,-51.4533714,-1876.411371,4.502989301,-15.00436883,12142567,-6490353,-16200000,우량기업
(주)제로투세븐,159580,2021,97976551,23713318,74263232,111951949,40812125,2332611,1164198,46059176,17636736,22154201,23904975,7314219,5736792,7000000,0,0,24873105,0,0,261.1547624,125.6139515,31.93143816,7000000,36.45503751,2.083582305,1.039908649,1.18824146,1.583063621,8.000119839,0.991978933,-25.9475572,75.61569417,-4.490468721,-13.36604715,-1849801,185318,-1043790,정리기업
(주)제우스,79370,2017,337919035,154196766,183722269,359108584,97950722,33024902,18870684,221688599,131868038,128269557,93419040,56930184,43690750,32128886,18317074,0,92186829,0,0,168.1139739,97.27114997,83.9292737,50445960,27.27607369,9.196355496,5.254868539,5.584380294,8.610649804,6.263666497,0.824187353,68.82504234,92.93681174,73.01880836,71.00590945,15441006,-10049155,-6196223,우량기업
(주)제우스,79370,2018,402378729,187766261,214612467,453591917,109625752,40108158,31042535,278686496,165987857,152195774,126490723,79267765,37672966,54922548,18412556,0,100364467,0,0,167.895713,91.69090845,87.49084507,73335104,24.16836542,8.842344076,6.843714325,7.714755469,13.59387192,7.101430652,1.073651492,20.83003013,17.6603872,8.147941442,16.01965744,11622701,-25407833,14182513,성장기업
(주)제우스,79370,2019,381353568,152527083,228826484,323487856,81863929,18187673,14176254,245969680,133192763,132001007,113968673,63571570,36805803,56908766,14564492,0,109997183,0,0,184.6719555,99.10523967,66.6562193,71473258,25.30664675,5.622366547,4.382314123,3.717351872,6.872523015,5.369014894,0.899486105,-40.21914844,-120.523857,8.75723881,-5.51329862,4692137,3415966,-9111327,성숙기업
(주)제우스,79370,2020,442573139,200471946,242101193,360024803,91216053,18208701,18142820,244204200,152552250,135158584,109045616,48478865,36440986,62966386,44931455,0,149277217,0,0,160.0790549,88.59822389,82.80502195,107897841,25.33604692,5.057624044,5.039325027,4.099394744,7.705140677,6.426120577,0.873924343,10.14845274,0.115483252,26.31348225,13.83264496,26969537,-36840663,25937206,성장기업
(주)제우스,79370,2021,533505606,278917541,254588066,400762250,111659140,24914150,16258183,330716024,225407111,162616650,168099374,57733834,48000320,63580241,39556847,9127760,149692204,0,0,146.719428,72.14353144,109.5564083,103137089.7,27.86169106,6.216690819,4.056814982,3.04742496,9.887863055,12.32203676,1.269274977,10.16499109,26.91421943,0.277226862,17.04433205,1970569,1913363,-349350,성숙기업
(주)제이브이엠,54950,2017,172422167,51278774,121143392,106175851,45123677,18741991,11460016,67567530,46861051,47120432,20447099,30409902,10381136,24722220,0,0,57231816,0,0,144.186971,100.5535108,42.32898976,24722220,42.49900196,17.65183968,10.79342985,6.646486469,8.661050507,4.367050276,0.553774469,-277.4514131,-32.93224823,-161.5541747,-209.4182235,17872616,-13097078,-4587855,우량기업
(주)제이브이엠,54950,2018,176737139,53569938,123167202,103635370,40187699,13297487,8158512,75252842,49283082,52533470,22719372,30864612,17592294,22379826,0,0,56498533,0,0,152.695081,106.5953424,43.49367131,22379826,38.77797609,12.83103153,7.872323899,4.616184264,4.830670848,1.882014587,0.357908929,-2.451364819,-40.94385653,-1.297879717,2.441463082,13152841,-6728903,-6170222,우량기업
(주)제이브이엠,54950,2019,180112579,56503119,123609460,110144570,39139304,10461825,5800049,81571460,54311819,56634136,24937324,27485869,23786384,18486961,0,0,57543754,0,0,150.1909925,104.2758962,45.71099898,18486961,35.53448345,9.498266687,5.265851054,3.220235384,4.700646287,3.775275477,0.617316279,5.909687604,-27.10485025,1.816393487,1.874072327,26792225,-20435389,-3523237,우량기업
(주)제이브이엠,54950,2020,199931447,62576358,137355089,115411407,41983107,15704538,10441549,86440369,59907274,63704018,22736351,22406748,20562394,25661134,0,0,72693544,0,0,144.2902727,106.3377012,45.55809214,25661134,36.3769129,13.60744003,9.047241751,5.222564612,8.002273903,4.626392197,0.607358091,4.563532442,33.38342713,20.84062651,9.912831772,25371775,-22357990,-2166635,우량기업
(주)제이브이엠,54950,2021,211040260,67550258,143490003,115826300,39249256,12494617,8950514,99451943,63905706,75459144,23992800,18215987,24588849,23849145,0,0,69927109,0,0,155.622947,118.0788833,47.07663014,23849145,33.88630734,10.78737472,7.727531657,4.241140529,6.373986411,5.702535784,0.563670433,0.358202757,-25.69043133,-3.956169559,5.263835915,19682006,-4757204,-23021606,우량기업
(주)제이스텍,90470,2017,181942500,52882812,129059688,570820560,120039986,100647459,74149098,103537613,52842812,89476472,14061141,27035014,6197618,0,0,0,66683708,0,0,195.9350933,169.3257202,40.97546865,0,21.02937322,17.6320662,12.98991368,40.75413826,57.25027897,17.27167213,3.509807309,79.70880727,87.58576011,-4.863858201,-15.9928329,7421145,-3922860,8021464,성장기업
(주)제이스텍,90470,2018,143329237,13354037,129975200,126230077,21554299,6258629,8017218,63043016,13017824,53384783,9658232,39064036,4871813,0,0,0,72212086,0,0,484.2822887,410.0899121,10.27429617,0,17.07540668,4.958112321,6.351273952,5.593567766,6.17791607,3.635091597,0.852575651,-352.2064579,-1508.139083,7.655751698,-26.94025574,-8021962,-3253330,12577908,스타트업
(주)제이스텍,90470,2019,152785429,23216216,129569213,126892960,17580584,398928,1054683,61813984,22993211,59116677,2697306,30386801,3474931,14000000,0,0,74765302,0,0,268.8358055,257.1049211,17.91800341,14000000,13.85465671,0.314381507,0.831159585,0.690303393,0.838209123,6.368483802,0.809997964,0.522395411,-1468.8618,3.414974502,6.189197531,-36620715,-6130792,-7275708,쇠퇴기업
(주)제이스텍,90470,2020,146674142,32114670,114559472,114448676,5789096,-10267853,-14573707,53612528,31030499,50199319,3413208,18825279,4263612,20071628,560000,0,69779138,0,0,172.7736573,161.7741274,28.03318612,20631628,5.058246371,-8.971578666,-12.73383626,-9.936111984,-11.96433565,4.991188172,0.696548266,-10.87324418,103.8852134,-7.145637139,-4.166574228,62535209,-37015159,-17461482,우량기업
(주)제이스텍,90470,2021,160531309,38449001,122082307,81838115,12823291,-1484327,5350889,70780484,21418100,69925863,854623,9463488,1501729,9420500,554444,12815088,61726455,0,0,330.4704152,326.480234,31.49432702,9974951.983,15.6690938,-1.813735568,6.538382513,3.333237007,4.399937196,4.104898781,0.491588891,-39.84764434,-591.7514133,-13.04575648,8.632065038,8888544,-9355690,6558380,성장기업
(주)제이시스메디칼,287410,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,판단불가
(주)제이시스메디칼,287410,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17263392,2913345,-8972493,성숙기업
(주)제이시스메디칼,287410,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,판단불가
(주)제이시스메디칼,287410,2021,74058838,26405255,47653583,81295999,56646586,23604476,13492599,54173140,24026670,43595222,10577920,6888986,2364163,3257000,1034299,0,10750075,0,0,225.4708622,181.4451274,55.41084917,4291299,69.67942666,29.03522472,16.59687951,18.21875601,,,,,,,,,,,판단불가
(주)제이앤티씨,204270,2020,550623583,161890612,388732970,347772920,99727901,74903661,59349920,282195995,101042153,247153955,35042038,38946008,19182446,57772160,43307487,0,209171896,0,0,279.2854137,244.6047988,41.64571171,101079647,28.67615483,21.53809474,17.06571058,10.77867382,15.5375649,8.949987101,0.615704507,76.62382712,68.48688611,94.8606504,86.55000616,10381154,-21237865,10264670,성장기업
(주)제이앤티씨,204270,2021,579051176,203830202,375220975,202595051,-1594850,-30743057,-33614803,181837424,134846024,157065467,24771957,38768723,22169373,73407673,53322303,0,350018084,0,0,134.848191,116.4776405,54.32270997,126729976,-0.78721074,-15.17463376,-16.59211458,-5.805152358,,,,-71.6591389,343.6441535,40.23968887,4.909340345,20649267,4085834,25148184,전환기업
(주)제이에스티나,26040,2017,109851511,37830037,72021474,139948666,95514725,-48277,-3628728,70697569,36330037,43326311,27371257,28677444,3121301,26422478,1500000,0,27966838,0,0,194.59812,119.2575471,52.52605216,27922478,68.24982883,-0.03449622,-2.592899314,-3.303302765,-6.008276893,7.742584897,1.601234469,-44.76383148,-63580.5456,-1151.546864,-427.1217216,-1144583,-3542834,-1997215,쇠퇴기업
(주)제이에스티나,26040,2018,115242227,43795253,71446974,127351326,84252220,-856462,243541,71359554,42795253,45303527,26056026,26020377,2493248,32960903,1000000,0,33098302,0,0,166.746424,105.8611033,61.29756174,33960903,66.15731665,-0.672519107,0.191235543,0.211329654,0.417191784,6.416286931,1.291200001,-9.891801205,94.36320584,15.50370771,4.677726334,9429591,-9599592,5796855,성장기업
(주)제이에스티나,26040,2019,82018191,36712626,45305565,96140824,53398898,-28539486,-33441723,40727231,34721041,24842970,15884261,13675892,2040315,25984630,500000,0,29502530,0,0,117.2984157,71.55018768,81.03336974,26484630,55.54237605,-29.6850857,-34.78410274,-40.77354376,-15.40956404,3.654023287,0.303934479,-32.4633186,96.99902794,-12.18801235,-40.50813069,-3253324,-344191,1806100,스타트업
(주)제이에스티나,26040,2020,67905196,36977585,30927611,60003207,34457180,-13714442,-13799024,30098275,35513267,16815932,13282343,6575575,1474112,28408168,0,0,28136330,0,0,84.75219979,47.35112655,119.5617243,28408168,57.42556394,-22.85618167,-22.99714414,-20.32101343,-26.95790952,3.681635499,0.655244895,-60.22614258,-108.0980473,-4.855643931,-20.78338011,4683390,19728392,-24886656,성숙기업
(주)제이에스티나,26040,2021,64949455,16179958,48769497,67332598,43547885,1355507,17615825,44461957,12757091,32424581,12037377,7472929,1500772,4172749,0,0,13295428,0,0,348.5273955,254.1690813,33.17638892,4172749,64.67578304,2.013151193,26.16240205,27.12236,44.20693659,9.585732118,1.013628014,10.88535304,1111.757372,-111.6241012,-4.550832644,6441619,1883995,-8659748,성숙기업
(주)제이엘케이,322510,2019,38698295,2397575,36300721,229534,173047,-10793760,-10644155,36626972,725017,36609914,17057,82080,35000,0,0,0,568169,0,0,5051.87768,5049.524908,6.604758622,0,75.39057395,-4702.466737,-4637.289029,-27.50548829,-56.36422323,0.124248462,0.007050664,-4457.279096,77.31871007,-3550.961246,31.74995436,-6250745,-17069190,35489973,스타트업
(주)제이엘케이,322510,2020,46553184,15883782,30669401,4489991,4489991,-7533992,-7637096,18786739,2126444,18760854,25885,154360,0,0,11460000,0,13876103,0,0,883.4814836,882.2641932,51.79032352,11460000,100,-167.7952584,-170.0915659,-16.40509917,-27.80692486,11.24203729,0.103216461,94.88787394,-43.2674736,95.90541379,16.87293612,-5635947,2963454,72445,부실기업
(주)제이엘케이,322510,2021,40448268,16188215,24260053,3786050,3786050,-7424304,-7673644,11842547,2115338,11840547,2000,644426,0,0,11340000,0,17985491,0,0,559.8418314,559.7472839,66.72786329,11340000,100,-196.0963009,-202.6820565,-18.97150207,-25.34196145,10.42262555,0.095671874,-18.59301911,-1.477417951,22.84835037,-15.09314564,-4059217,-10805127,11736455,스타트업
(주)제이와이피엔터테인먼트,35900,2017,124428024,38667611,85760413,102241864,39273594,19462607,16369258,58395470,34823350,56741685,1653786,11288839,6744449,0,0,0,24736687,0,0,167.6905582,162.941489,45.08794868,0,38.41243935,19.03584915,16.01032822,13.15560392,9.731736651,5.488935961,0.462793768,96.29696696,138.1465032,27.29224006,67.49263815,44081550,-50612896,-4300134,우량기업
(주)제이와이피엔터테인먼트,35900,2018,159341920,31373866,127968053,124821138,56161527,28748634,24275342,82595694,30834770,81113916,1481779,13646740,4157418,0,0,0,36545284,0,0,267.8654454,263.0599028,24.5169519,0,44.99360277,23.0318634,19.44810181,15.23474927,22.7160588,10.01148905,0.879734733,18.08930311,32.30075906,32.31223213,21.9113062,21668261,-18011285,-5301982,우량기업
(주)제이와이피엔터테인먼트,35900,2019,207839679,45489735,162349944,155435845,76076848,43458525,31220338,116257543,43149750,115566554,690989,14880254,1838146,0,0,0,38782758,0,0,269.4280801,267.8267058,28.01955694,0,48.94421103,27.95913967,20.08567458,15.02135596,32.34943938,20.67706494,1.222014196,19.69604051,33.84811381,5.769249314,23.3342157,50499308,-35006954,-6013604,우량기업
(주)제이와이피엔터테인먼트,35900,2020,223949703,37702367,186247335,144399022,76897508,44136483,29636398,126952971,33334304,126504688,448282,19945766,4410760,0,0,0,40547333,0,0,380.8478227,379.5030129,20.24317126,0,53.25348256,30.56563846,20.52396034,13.23350628,17.00322968,8.292593986,0.668840078,-7.643280991,1.536048987,4.351889186,7.19359025,25976741,-29039579,2499988,성장기업
(주)제이와이피엔터테인먼트,35900,2021,317418306,66768917,250649389,193899562,104153702,57903761,67500730,159186900,58331683,157753406,1433494,25964962,7944681,0,0,0,38286277,0,0,272.8995493,270.4420615,26.63837214,0,53.71528482,29.86276008,34.81221376,21.26554415,30.90008521,8.446808424,0.716331807,25.52895916,23.77613779,-5.905656484,29.44650678,19992479,-13507919,5160403,성장기업
(주)제이웨이,58420,2017,7887931,1186293,6701638,6935809,777767,-2449985,-4122699,4479233,1058991,4281234,198000,1596823,0,0,0,0,405787,0,0,422.9717722,404.2748239,17.70153804,0,11.21378919,-35.32370917,-59.44078045,-52.26591105,-6.122682794,0.909998404,0.082949413,-2695.63007,2463.433286,-9335.067412,-3924.100946,-1312183,-2327382,987690,스타트업
(주)제이웨이,58420,2018,21496507,11128116,10368390,13099806,2158255,-1450828,-3018698,9337853,10438838,8644718,693135,4102472,1173113,6115290,0,0,3971369,0,0,89.45299276,82.81302957,107.3273285,6115290,16.475473,-11.07518691,-23.04383744,-14.04273727,-35.36840127,4.596991733,0.891615215,47.05410905,-68.86805328,89.78218846,63.30598734,-1532319,-8523646,9110229,스타트업
(주)제이웨이,58420,2019,21075399,8287974,12787425,11406518,1822721,-1247159,-3039308,12175770,7483932,11570944,604826,2177691,609705,0,0,0,4105245,0,0,162.6921517,154.6104908,64.81347105,0,15.97964427,-10.93373981,-26.64536189,-14.42111725,-26.2509266,3.63255476,0.535870675,-14.84491586,-16.33063627,3.261096475,-1.998102147,434396,-3112143,3387353,성장기업
(주)제이웨이,58420,2020,17552969,11783079,5769889,11051474,1054574,-7611689,-16805565,8434488,7773847,4849847,3584640,2301593,1862172,1495551,2019805,0,3928953,0,0,108.4982506,62.38670506,204.2167362,3515356,9.542383215,-68.87487588,-152.0662764,-95.74200809,-181.1206622,4.934482386,0.572194715,-3.212639328,83.61521339,-4.486996917,-20.06743133,-3446433,-3664459,5541671,스타트업
(주)제이웨이,58420,2021,3017671,6366365,-3348694,4975972,118866,-3811864,-9429824,1513895,5073802,1088250,425645,712732,168092,2590000,0,876585,26342,0,0,29.83748676,21.44841285,-190.1148627,2590029.048,2.388799615,-76.60541498,-189.5071757,-312.4868152,-778.9396558,3.301549767,0.483793601,-122.0967883,-99.68417026,-14815.16589,-481.6727205,-1842565,20237,1653908,부실기업
(주)제이티,89790,2017,42425698,27224115,15201583,32193108,8800592,604800,-180061,17754224,27224115,15423875,2330347,5835253,3863411,14206348,0,0,15811339,0,,65.21506392,56.65519338,179.0873687,14206348,27.33688217,1.878662973,-0.559315367,-0.424414938,-0.587922946,5.49388116,0.541275352,50.98331916,1095.927249,83.29049172,7.89452421,1050789,1205762,1305291,전환기업
(주)제이티,89790,2018,42019563,19869474,22150089,34943401,8742115,3031592,2448993,18893281,19035474,13957402,4935880,5483274,2721015,12480000,834000,0,14149578,0,,99.25301046,73.32311242,89.70381112,13314000,25.01792828,8.675721061,7.008456332,5.828221012,8.072026546,6.410237073,0.646434981,7.870707834,80.0500859,-11.74424425,-0.966537896,18066876,-11253674,1577707,성장기업
(주)제이티,89790,2019,57029871,30331442,26698429,42388224,11601198,6153285,3787410,38150792,27218113,27245672,10905120,9167168,10058180,10200000,170000,3000000,12463868,0,0,140.1669249,100.1012524,113.6075909,10370005.26,27.36891737,14.51649637,8.935052339,6.641098662,12.90573749,4.795974336,0.760080465,17.5634228,50.73213739,-13.52477417,26.32008058,2639945,2559837,-2359713,성숙기업
(주)제이티,89790,2020,54506278,22511278,31995001,44608947,10238490,5316366,5204283,35789201,15535730,31730953,4058248,8509417,3252545,9360000,0,7000000,11833395,0,0,230.3670378,204.2450081,70.3587351,9360012.843,22.95165138,11.91771238,11.66645561,9.548043255,22.0536427,6.219584975,0.920417572,4.978200898,-15.74231345,-5.32791308,-4.62991254,3829230,-737950,2596829,성장기업
(주)제이티,89790,2021,76527097,30475416,46051682,65644974,16399287,11195868,13912330,55224318,25989393,47759821,7464495,5884370,3018869,13600000,500000,4000000,11820705,0,0,212.48791,183.7665889,66.17655355,14100005.23,24.98178612,17.05517927,21.19329044,18.1796129,40.79756228,11.54944226,1.107495968,32.04514484,52.51492783,-0.107354003,28.77519188,8521951,2590130,-689918,성숙기업
(주)제이티씨,950170,2019,360103759,116072270,244031488,518917490,359641109,22884390,7966390,227473425,66166041,162809131,64664295,18976870,13131556,19774102,37086168,2016000,62912729,0,0,343.7918025,246.0614668,47.5644643,56860270.56,69.30602956,4.4100248,1.535193967,2.212248498,3.269395861,43.10933435,1.101678867,87.34963163,51.07639749,81.21094858,78.74859812,-15398655,9712872,-23901808,정리기업
(주)제이티씨,950170,2020,581944792,338645265,243299526,559222664,388181359,24534103,-16908358,209717721,87365056,135494485,74223235,5097614,5273624,22353374,24015827,2220000,307701863,0,0,240.047601,155.0900225,139.1886251,46369201.38,69.41445403,4.387179666,-3.023546628,-2.905491764,-9.205976435,120.3295208,1.167127181,7.207357032,6.724162689,79.55399802,38.12063207,38660390,-20803146,-37778622,우량기업
(주)제이티씨,950170,2021,376344370,252309521,124034849,18171021,-3734901,-59297592,-111105733,131031221,52088025,76770252,54260968,4197240,629381,20492579,16961248,1043000,197805093,0,0,251.557284,147.3856073,203.4182514,37453827.28,-20.55416149,-326.3305458,-611.4446348,-29.52235821,-147.4203102,2.719315513,0.083858334,-2977.552241,141.3745351,-55.55810942,-54.63092805,20951259,-75278516,87674847,성장기업
(주)제일바이오,52670,2017,32880724,2470097,30410627,27986546,6279497,1109459,789209,21760699,2411047,16861225,4899474,4133285,1084285,535700,0,0,5729977,0,,902.5414685,699.3320744,8.122479684,535700,22.43755625,3.964258398,2.819958562,2.40021783,0.575136946,2.422012834,0.142430794,35.07229867,5444.73036,-3352.109721,-1044.574463,3352230,1819428,-4987024,성숙기업
(주)제일바이오,52670,2018,32331319,2648377,29682941,27809542,5747687,1403130,1040195,22942398,2589327,16523587,6418810,3148943,1036600,0,0,0,5547176,0,,886.0371054,638.1421505,8.922218994,0,20.66803905,5.045498412,3.740424779,3.217298373,3.461917921,7.63764661,0.852895898,-0.63648657,20.92970715,-3.2953885,-1.699296586,1592948,-348852,-2520226,우량기업
(주)제일바이오,52670,2019,34648173,3030358,31617815,22986005,4877230,520098,2042942,28098884,2863833,20859708,7239177,3468553,1509636,0,0,0,5315741,0,,981.1634966,728.3842319,9.584337185,0,21.21825868,2.262672439,8.887764533,5.896247401,5.925997649,6.908456064,0.622863387,-20.98466871,-169.7818488,-4.353767424,6.686799907,-103518,-7779898,-41762,쇠퇴기업
(주)제일바이오,52670,2020,42628612,4432683,38195930,18999123,3787079,-487623,993836,34228730,4385873,28859526,5369204,3767508,656100,0,0,0,4959346,0,,780.4313987,658.0109821,11.60511866,0,19.9329148,-2.566555309,5.230957239,2.3313825,2.84710697,5.25123351,0.491716186,-20.98455808,206.6598581,-7.186330617,18.72085115,5018165,-657170,-58569,우량기업
(주)제일바이오,52670,2021,39159360,1828716,37330643,16912383,2224718,-1726437,-712390,33298238,1633443,28145185,5153053,3185902,449443,0,0,0,4705418,0,,2038.53076,1723.058901,4.898699441,0,13.15437334,-10.20812383,-4.212239044,-1.819207464,-2.126106253,5.339478077,0.47313533,-12.33853325,71.75552887,-5.3965025,-8.859317415,-3229740,-2817411,6377963,스타트업
(주)제일테크노스,38010,2017,157904818,87395149,70509669,153078017,20559632,5642061,3559490,57771642,67552912,28930414,28841227,19732201,14816197,43518570,13073000,0,91896298,0,0,85.52057978,42.82630185,123.9477511,56591570,13.4308194,3.685742153,2.325278358,2.254199742,4.848098117,8.007147366,0.965660399,88.95178855,130.5994033,94.87964357,75.20065537,17461693,-1593808,-14590902,우량기업
(주)제일테크노스,38010,2018,160194091,85883477,74310613,160764315,23664252,8919986,5310949,60564292,73080284,32626552,27937740,23123245,20776338,37221625,5523000,0,89931956,0,0,82.87364072,44.64480735,115.5736355,42744625,14.71984128,5.548486304,3.303562112,3.315321412,7.334537575,7.502631754,1.010781933,4.781097099,36.74809579,-2.184253615,1.429062074,-1804172,-2277593,3599771,스타트업
(주)제일테크노스,38010,2019,159138352,82807346,76331006,167024919,19412090,4897130,4299304,65000599,73061711,31606146,33394452,18503143,19087492,30820000,2379125,0,83820170,0,0,88.96670788,43.25952071,108.4845469,33199125,11.62227176,2.931975677,2.574049445,2.701614002,7.507935077,14.99955426,1.655622067,3.748305365,-82.14721684,-7.291545698,-0.663409534,19529533,-3668761,-16705482,우량기업
