기업,연도,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
오리엔트정공,2018,55443889573,50408918185,1.05853E+11,43351217487,6243263625,49594481112,58607281000,-15224307344,56258326646,98179111596,-5436352682,-12502489966,53.14769427,4.909293778,-0.708506212,3.345822863,-0.11811203,-0.214806696
오리엔트정공,2019,39477953382,70692967932,1.10171E+11,45479988617,12028518464,57508507081,58607281000,-19150017664,52662414233,97332734732,-3236358717,-4319209200,47.80064794,-0.679774449,-0.008695706,-1.894624777,-0.039204621,-0.079309214
오리엔트정공,2020,40755602822,69378388239,1.10134E+11,51514658942,19434423420,70949082362,58607281000,-29667583120,39184908699,82203176748,-8752996821,-18187919940,35.5793051,0.630257067,-0.18405077,0.76252319,-0.165143565,-0.396046817
오리콤,2018,1.32122E+11,72691285752,2.04814E+11,1.16027E+11,10494544563,1.26521E+11,11498750000,39831813767,78292483045,1.82758E+11,10734187769,8935086308,38.22622087,1.815431685,0.550207005,3.035561752,0.043625463,0.152115844
오리콤,2019,1.19831E+11,75809641656,1.95641E+11,1.00245E+11,12523567592,1.12769E+11,11704050000,41966410352,82871942043,1.98546E+11,7955798357,5931584534,42.35926178,-0.349228234,0.079518573,-0.506357409,0.030318771,0.073609105
오리콤,2020,88291603074,84032055705,1.72324E+11,76343029135,13900788782,90243817917,11845050000,40871165354,82079840862,1.32282E+11,1032712926,766525093,47.6312083,-6.703785008,-0.500924247,-6.738278353,0.004448171,0.009293929
오비고,2018,,,,,,,,,,,,,,,,,,
오상자이엘,2018,39076919576,44600644539,83677564115,34105363515,90000000,34195363515,8873941000,-3095186191,49482200600,64710674329,-1134678144,-1281950713,59.13437027,,,,-0.015320125,
오상자이엘,2019,39040054457,34846318022,73886372479,36047816960,11870746,36059687706,8873941000,-17988864028,37826684773,74222346592,-2581945546,-14791226096,51.19575302,0.560533666,0.128151058,0.913330328,-0.200188825,-0.338825219
오상자이엘,2020,45815915810,52071958210,97887874020,39168334131,41433253,39209767384,8873941000,1616063741,58678106636,68977862647,-5791623462,19592864213,59.94420374,0.554193127,-0.076031407,1.75492924,0.200156193,0.406049563
오성첨단소재,2018,58234225806,89503802991,1.47738E+11,6399849724,8943631569,15343481293,24920233500,5904935415,1.32395E+11,44104348800,726406093,5501040539,89.61439961,8.972983043,-0.563969643,-2.56166512,0.037235102,0.057580616
오성첨단소재,2019,1.08475E+11,1.19613E+11,2.28088E+11,9741346665,44060260335,53801607000,31044396500,20744664347,1.74286E+11,66605461332,1934455604,14596510794,76.41187505,0.624490688,0.33782684,0.623126334,0.063995174,0.095190304
오성첨단소재,2020,85582225617,1.71602E+11,2.57184E+11,12538769518,50247423685,62786193203,33928796500,31446383486,1.94398E+11,79613129361,6065978044,10449037887,75.58703867,0.681097493,0.163385966,-0.396923904,0.040628671,0.056682935
오션브릿지,2018,39388677772,41928486750,81317164522,26492784264,0,26492784264,4562490000,32964154116,54824380258,94181913976,17282133730,14077175154,67.42042788,0.649002945,0.15468771,0.257731912,0.173114437,0.112968945
오션브릿지,2019,40547395197,40589337107,81136732304,13038160386,56351021,13094511407,5001317000,39604156603,68042220897,75770273062,12804587400,11383539413,83.86117972,-0.349682984,-0.242992933,-0.236625503,0.140300689,0.185299167
오션브릿지,2020,52865548724,44389791598,97255340322,15535280281,939410553,16474690834,5001317000,51164096273,80780649488,91634634388,15404505661,15451435802,83.06037408,0.168776481,0.173126258,0.263269798,0.158874934,0.207648673
오스코텍,2018,57317003731,12941501545,70258505276,15722444522,2866824259,18589268781,14279751500,-42482014495,51669236495,18702671511,6177595385,4278281889,73.54161079,-1.49360871,-3.899547871,-2.611598348,0.060893437,0.064602274
오스코텍,2019,55271846832,17121575530,72393422362,14416461138,3610697693,18027158831,15016822000,-65369499427,54366263531,4368519899,-19856234674,-24963194556,75.098347,1.311116155,-3.281237569,1.17138359,-0.344826833,-0.470845982
오스코텍,2020,54966041484,21421726112,76387767596,15543810427,3602847354,19146657781,15155012500,-68518463292,57241109815,43470793384,1580436682,-2046709557,74.93491644,13.56376475,0.899506782,-11.196745,-0.026793682,-0.03667696
오스테오닉,2018,29661919796,14336824864,43998744660,5644445343,9857243832,15501689175,4229233000,-9314277139,28497055485,9084785718,135795816,-6636572260,64.76788305,-10.6383312,-3.785010317,0.691601406,-0.150835491,-0.154810223
오스테오닉,2019,31377620536,20939701511,52317322047,10545572968,12815043862,23360616830,4229233000,-9088883248,28956705217,11161203802,479506446,498678848,55.34821754,0.716800854,0.186038901,14.30830912,0.009531811,0.017359311
오스테오닉,2020,42225447473,21104679224,63330126697,20311209520,18737430582,39048640102,6528525500,-14738324876,24281486595,12614550513,228039638,-5380648244,38.34113061,-1.102732885,0.11521193,1.092680069,-0.084961906,-0.202134898
오스템,2018,90328243361,1.46134E+11,2.36462E+11,95606098274,17177344140,1.12783E+11,13000000000,97569419136,1.23678E+11,1.52339E+11,-983895121,-4042374156,52.30372662,1.231772303,0.917194187,-0.33106141,-0.017095256,-0.054641522
오스템,2019,81276932135,1.40087E+11,2.21364E+11,1.07273E+11,4108865087,1.11382E+11,13000000000,82810898680,1.09982E+11,1.47018E+11,-4646772948,-13915020921,49.68369615,0.788262708,-0.036191393,0.709495647,-0.062860296,-0.11910474
오스템,2020,84791476995,1.28852E+11,2.13644E+11,92404501535,4842192335,97246693870,14000000000,84536980929,1.16397E+11,1.28165E+11,6595449069,2274850502,54.48188778,1.704542314,-0.147102379,7.116894675,0.010647858,0.0200977
오스템임플란트,2018,3.6268E+11,2.75246E+11,6.37926E+11,4.79643E+11,44287459940,5.2393E+11,61199516793,84150610175,1.13995E+11,4.60147E+11,30975989508,6255767843,17.86969983,0.787078664,0.721469778,0.636359507,0.009806419,0.054305263
오스템임플란트,2019,3.97023E+11,4.00366E+11,7.9739E+11,5.31561E+11,1.83488E+11,7.15049E+11,61199516793,65747845903,82340959569,5.65043E+11,42901163935,-21960070611,10.32631234,0.277968552,0.185642169,1.284870115,-0.027539945,-0.223698421
오스템임플란트,2020,5.04825E+11,4.53846E+11,9.58671E+11,5.51819E+11,2.18352E+11,7.70171E+11,61199516793,1.73172E+11,1.885E+11,6.31596E+11,98097937707,1.03534E+11,19.66263238,0.562670073,0.105373671,1.212105768,0.107996997,0.764534326
오이솔루션,2018,57027321375,42125108786,99152430161,25369053195,5736349009,31105402204,3869766000,34868019027,68047027957,81504310126,233794613,2583695298,68.62870415,-418.5902397,-6.74923696,-39.07190217,0.026057811,0.020142083
오이솔루션,2019,1.37422E+11,46944907165,1.84367E+11,42847444445,2211170128,45058614573,5312047500,79731185974,1.39308E+11,2.10283E+11,58262069636,46065235863,75.56036684,0.99598719,0.612406675,0.943912253,0.24985621,0.444311905
오이솔루션,2020,1.29808E+11,65376624294,1.95184E+11,45748754079,2455003015,48203757094,5312047500,87510793884,1.46981E+11,1.03178E+11,7332870050,12352046635,75.30347773,-6.945329624,-1.038066741,-2.729360585,0.063283987,0.086290751
오킨스전자,2018,18004210630,30790067984,48794278614,16384392673,8914358625,25298751298,3100000000,3825825953,23495527316,34065695980,1197088330,115817839,48.15221781,-5.125588118,-2.028786201,-105.6506398,0.002373595,0.001358757
오킨스전자,2019,21776824743,33044637605,54821462348,20963837315,7899728735,28863566050,3469511000,4082438816,25957896298,38478884255,1466113934,213235837,47.34987938,0.183495701,0.114691171,0.456855655,0.003889642,0.008623704
오킨스전자,2020,20024995827,38282133981,58307129808,19030259913,8452818326,27483078239,4419824500,4296064979,30824051569,45119741718,813396145,396057787,52.86497838,-0.8024599,0.147182967,0.46160423,0.006792613,0.01395013
오텍,2018,3.85325E+11,1.34115E+11,5.1944E+11,2.62803E+11,74054122821,3.36857E+11,7695802500,1.00042E+11,1.82583E+11,9.18666E+11,29823060437,18735126904,35.15000207,0.972725933,0.950885585,0.978860149,0.036067954,0.17558109
오텍,2019,3.86728E+11,1.51304E+11,5.38032E+11,2.55114E+11,92752014254,3.47866E+11,7695802500,1.0901E+11,1.90166E+11,9.52257E+11,30540632368,14190983629,35.34470034,0.023495647,0.03527562,-0.320213411,0.026375713,0.076142314
오텍,2020,4.24152E+11,1.64668E+11,5.8882E+11,2.95057E+11,98423232016,3.93481E+11,7695802500,1.12413E+11,1.95339E+11,9.25698E+11,9307937616,6190444205,33.17466479,-2.281138489,-0.028691252,-1.292401508,0.010513311,0.03211604
오토앤,2018,,,,,,,,,,,,,,,,,,
오파스넷,2018,47026894646,4535813553,51562708199,18542862982,2785747557,21328610539,2012951000,16971975400,30234097660,79083414788,3070674240,2289020582,58.63558901,,,,0.044392947,
오파스넷,2019,55595916229,10160483775,65756400004,41146810349,6927975976,48074786325,2012951000,4692309029,17681613679,1.04149E+11,3057622119,-11878217564,26.88957072,-0.004268716,0.240673225,1.192707413,-0.180639718,-0.495796357
오파스넷,2020,39824688286,11104452562,50929140848,19943647614,8388675894,28332323508,2012951000,10543457070,22596817340,1.11973E+11,6118723307,6017874518,44.36913124,0.500284297,0.069873588,2.973822739,0.118161713,0.29881375
오픈베이스,2018,72411262239,51570679889,1.23982E+11,49971604392,2291093670,52262698062,15711191500,17476755324,71719244066,1.46735E+11,-1385741526,-2635887126,57.84652413,5.415486721,0.236899206,3.28305471,-0.02126025,-0.055894767
오픈베이스,2019,84574792172,50112644991,1.34687E+11,59647469423,2429522426,62076991849,15711191500,17874018346,72610445314,1.57437E+11,2316685527,1163561568,53.91033258,1.59815694,0.067980156,3.265361111,0.008638976,0.016123662
오픈베이스,2020,94759845539,50034430990,1.44794E+11,67349352105,2123960604,69473312709,15711191500,19873626767,75320963820,1.55625E+11,3662033479,2639013275,52.01929636,0.367377295,-0.011647859,0.559092188,0.01822595,0.035678877
올리패스,2019,41786594411,12890617225,54677211636,21623398159,14282447239,35905845398,7943072500,-1.51284E+11,18771366238,1705302157,-21507771335,-46426663521,34.33124272,,,,-0.849104446,
올리패스,2020,51832481700,16447401508,68279883208,17423833026,7642356287,25066189313,9460121000,-1.75396E+11,43213693895,2860719175,-23698123761,-24579285021,63.28905655,0.092427251,0.403890402,-0.888853296,-0.359978428,-0.793071265
올릭스,2018,48698339715,6938606079,55636945794,314093899,384843820,698937719,3251960500,-20248267088,54938008075,302000000,-8233927853,-7742007380,98.74375254,-1.878106802,-8.47258005,-2.174794832,-0.139152271,-0.157755948
올릭스,2019,37439676274,7767602762,45207279036,2754476478,645474938,3399951416,3265060500,-34798780408,41807327620,,-15116805728,-14352745072,92.47919475,0.455312981,,0.460590477,-0.317487479,-0.296711877
올릭스,2020,69046816041,9530549562,78577365603,4488211117,28738303525,33226514642,6771030000,-54378579028,45350850961,,-16241420668,-19384552650,57.71490379,0.069243631,,0.259578215,-0.246693848,-0.444813165
옴니시스템,2018,50390732908,74784007808,1.25175E+11,28507287370,19031234519,47538521889,20339507500,20378702201,77636218827,1.14047E+11,2618236984,3184641742,62.02227253,7.203189691,,7.086886445,0.025441569,0.051788237
옴니시스템,2019,72631001605,63957796925,1.36589E+11,35154559020,5540844055,40695403075,20339507500,38903451132,95893395455,94031922860,-1969437660,18705310482,70.20590011,2.329433796,-0.212854942,0.829746652,0.136946153,0.215586378
옴니시스템,2020,59446953756,62005301000,1.21452E+11,18218494568,4234443892,22452938460,23224677500,34363321164,98999316296,98301146825,-805691512,-4552830875,81.5129505,-1.444406613,0.043430052,5.108501061,-0.03748659,-0.046721407
옵트론텍,2018,68643945989,1.63968E+11,2.32612E+11,1.10823E+11,30214647862,1.41037E+11,11280313500,40965911997,91574508867,1.43579E+11,13505764813,2887144355,39.36794776,1.059655379,0.315352904,2.576932192,0.012411855,0.030299485
옵트론텍,2019,96961563445,1.83204E+11,2.80166E+11,1.15926E+11,66680808062,1.82607E+11,11280313500,50845485503,97558798007,2.389E+11,22323741859,6009724495,34.82183606,0.395004435,0.398998068,0.519587902,0.021450617,0.063550145
옵트론텍,2020,82363386059,1.99656E+11,2.8202E+11,1.25732E+11,59700891811,1.85433E+11,11837975500,32617196444,96586605051,2.06725E+11,4324988526,-7846672720,34.24816297,-4.161572505,-0.155639478,1.765894629,-0.027823126,-0.080832949
옵티시스,2018,27905650060,10906902564,38812552624,3294086294,88224220,3382310514,2818000000,28918237093,35430242110,21275098899,3247038417,2771171815,91.28552418,-0.331979475,-8.716771476,3.831535987,0.071398855,0.041982094
옵티시스,2019,32532273928,9611517176,42143791104,3878854340,350030406,4228884746,2818000000,31402901341,37914906358,19692118408,2165125854,2834539269,89.96558061,-0.499699618,-0.080386501,0.022355469,0.067258763,0.077293163
옵티시스,2020,31974372615,10760745193,42735117808,3046078872,509495696,3555574568,2818000000,32686423538,39179543240,20410901564,1570351771,1528133547,91.67997013,-0.378752133,0.03521565,-0.854902848,0.035758262,0.039643153
옵티팜,2018,29036163035,13603282397,42639445432,5769379615,1425657780,7195037395,7108629000,-14081960208,35444408037,13958304417,-696411663,-604456121,83.12586545,3.254918828,-0.462276574,3.528113281,-0.014175985,-0.016200057
옵티팜,2019,28031834157,13687645055,41719479212,4367870328,1742587317,6110457645,7188879000,-14757196685,35609021567,13652787134,-1191020869,-655331708,85.35346615,0.415281729,-0.022377649,0.077633336,-0.015708051,-0.018446167
옵티팜,2020,25675608768,15645423686,41321032454,5524179003,2017156198,7541335201,7237229000,-16989798079,33779697253,13045853795,-3453542133,-2352288196,81.74940278,0.655130639,-0.046523083,0.72140671,-0.05692714,-0.067800306
와이더플래닛,2020,3533116308,3926354880,7459471188,7042778982,2016844704,9059623686,2866641000,-14051064682,-1600152498,29012708970,-4033201141,-4120275600,-21.45128599,,,,-0.552354918,
와이솔,2018,1.31346E+11,2.39256E+11,3.70602E+11,1.05959E+11,5189172336,1.11148E+11,12078470500,1.86451E+11,2.59454E+11,4.33566E+11,53589074270,45369756902,70.00886139,1.075261631,0.933083532,1.090815466,0.122421709,0.351902353
와이솔,2019,1.67512E+11,2.515E+11,4.19012E+11,75169431120,3413016431,78582447551,14085970500,2.1336E+11,3.4043E+11,3.70317E+11,39967622858,30387778576,81.24577651,-0.340812148,-0.170796177,-0.493026441,0.072522454,0.101312191
와이솔,2020,1.7717E+11,2.459E+11,4.2307E+11,82246920464,3810971385,86057891849,14085970500,2.09682E+11,3.37012E+11,3.45139E+11,18499387518,3408649618,79.65871373,-1.160483574,-0.072951438,-7.914902375,0.008056939,0.0100633
와이아이케이,2018,,,,,,,,,,,,,,,,,,
와이어블,2018,36698044446,94113413190,1.30811E+11,45925311370,15042045667,60967357037,26430000000,52821945225,69844100599,65938407344,2064785991,1004564576,53.39295339,,,,0.007679485,
와이어블,2019,55995126052,93676235024,1.49671E+11,69311698261,10456314001,79768012262,26430000000,52591227298,69903348814,86274637381,3464674019,2070820023,46.70455878,0.404046101,0.235715045,0.514895276,0.01383578,0.029636606
와이어블,2020,57653488815,87654692744,1.45308E+11,63112071416,11248404129,74360475545,26430000000,53301080097,70947706014,88960417121,4426603755,3011390749,48.82567881,0.217306493,0.030190728,0.312337655,0.020724165,0.042759932
와이엔텍,2018,22122490957,1.8701E+11,2.09132E+11,41616114061,50934159503,92550273564,9099829500,83918260773,1.16582E+11,76070963217,14934316274,9033205090,55.74553526,0.703595151,-0.169439867,0.666630978,0.043193784,0.096339034
와이엔텍,2019,33118989958,2.09745E+11,2.42863E+11,58617545781,49482844825,1.081E+11,9099829500,1.02097E+11,1.34763E+11,98620698865,26157695213,18424856953,55.48923914,0.429066049,0.228651144,0.509727261,0.075865073,0.146610156
와이엔텍,2020,38403999115,2.21768E+11,2.60172E+11,64521915923,38458810865,1.02981E+11,9099829500,1.23824E+11,1.57192E+11,1.06034E+11,31696873181,21890100887,60.41828716,0.174754713,0.069911354,0.158301871,0.084136878,0.149955376
와이엠씨,2018,1.3463E+11,46483295985,1.81113E+11,88797758553,2161055220,90958813773,9987179000,60292827698,90154191750,2.40875E+11,22136119494,15963475586,49.77786741,-0.431907394,0.559797974,-0.371261588,0.088140968,0.129078123
와이엠씨,2019,86745298232,45582194279,1.32327E+11,44484456999,1955756979,46440213978,9987179000,54794246051,85887278533,1.67066E+11,-5920800367,-1409015838,64.90509032,4.738703912,-0.44179425,12.32952175,-0.010647945,-0.016007772
와이엠씨,2020,68957517160,46916186456,1.15874E+11,24362814396,761791202,25124605598,9987179000,62336280211,90749098018,1.45801E+11,10632862561,8000230076,78.31724989,1.556839735,-0.145853215,1.176121915,0.069042672,0.090584173
와이엠텍,2018,,,,,,,,,,,,,,,,,,
와이엠티,2018,61079590564,65998371373,1.27078E+11,25975523314,26691842719,52667366033,3702600000,40344428016,74410595904,72735869301,14389593516,9785211759,58.55507499,,,,0.077001642,
와이엠티,2019,90602242426,73326016979,1.63928E+11,45463224499,28031923495,73495147994,3702600000,53129877864,90433111411,95486218684,22107720088,17381442634,55.16627319,0.349114542,0.238257936,0.437031093,0.106030789,0.210883908
와이엠티,2020,1.06735E+11,91724172867,1.98459E+11,45106636948,35305472034,80412108982,7477489000,67475101425,1.18047E+11,1.13547E+11,23483028461,19771196902,59.48179046,0.058566057,0.159058883,0.120870491,0.099623491,0.189669791
와이오엠,2018,17700061574,21099667262,38799728836,32424026683,109321160,32533347843,5781767000,-3093263998,6266380993,30702210086,275261814,-3057231527,16.15057935,-84.31160977,-2.698328368,7.467026369,-0.078795178,-0.04918585
와이오엠,2019,18969824263,19017747507,37987571770,21330856438,2715450622,24046307060,7416623000,-28480245420,13941264710,58051573044,-1164698246,-25326879943,36.69954161,1.23633745,0.471121824,0.879289058,-0.666714896,-2.506663103
와이오엠,2020,14285891541,14002146689,28288038230,7137667347,3403973161,10541640508,7927868000,-26171008668,17746397722,31802152269,1269966732,2381946076,62.73463567,1.917109257,-0.825397619,11.63285193,0.084203297,0.150339021
와이제이엠게임즈,2018,67661333401,31861401029,99522734430,31644421463,1781805308,33426226771,4563659500,-9555733763,66096507659,40575569184,-5564604757,-14660211564,66.41347632,1.22822227,0.216224124,1.162476924,-0.147305152,-0.349706669
와이제이엠게임즈,2019,46391519940,45316301458,91707821398,18798696810,322140445,19120837255,5414723500,-15203410520,72586984143,40634665592,2062961274,-5652546705,79.15026552,3.69738692,0.001454335,-1.593558679,-0.061636474,-0.081517225
와이제이엠게임즈,2020,31560263078,48886038659,80446301737,12520407071,3252342922,15772749993,5414723500,-23187928234,64673551744,30337042274,-2710326167,-7622748893,80.39344301,1.761148713,-0.339440583,0.258463478,-0.094755741,-0.111069782
와이즈버즈,2018,,,,,,,,,,,,,,,,,,
와이지-원,2018,4.04996E+11,4.26832E+11,8.31828E+11,3.28635E+11,1.68344E+11,4.96979E+11,16010293000,2.44834E+11,3.34849E+11,3.90942E+11,45703192934,21881705453,40.25463878,,,,0.02630556,
와이지-원,2019,4.00596E+11,4.46441E+11,8.47037E+11,3.42441E+11,1.73642E+11,5.16083E+11,16010333500,2.39011E+11,3.30954E+11,4.2796E+11,13166690624,605414119,39.071928,-2.471122261,0.086497314,-35.14336826,0.000714744,0.001818598
와이지-원,2020,3.98631E+11,4.55882E+11,8.54513E+11,3.8254E+11,1.7403E+11,5.56569E+11,17820288000,1.87007E+11,2.97944E+11,3.7421E+11,-15829096049,-36626215617,34.86709583,1.831803066,-0.143635914,1.01652953,-0.042862079,-0.116477516
와이지엔터테인먼트,2018,2.32102E+11,3.61632E+11,5.94324E+11,62517242281,82189933556,1.4488E+11,9253046500,1.39668E+11,4.49445E+11,2.85846E+11,9484079518,15944943943,75.62280826,2.669017644,-0.309128775,3.297042608,0.026828699,0.042668417
와이지엔터테인먼트,2019,1.51296E+11,3.55896E+11,5.16347E+11,69473430050,18010385104,94683750039,9258996500,1.15224E+11,4.21663E+11,2.6446E+11,2024905248,-24642188675,81.66276412,-3.683715215,-0.080869027,1.647058756,-0.047724095,-0.056576671
와이지엔터테인먼트,2020,2.39305E+11,2.97466E+11,5.42818E+11,98806222904,16378628512,1.20266E+11,9367476500,1.24642E+11,4.22552E+11,2.55262E+11,10748005141,3150284532,77.84413767,0.81160176,-0.036030911,8.822210478,0.005803579,0.00746323
와이팜,2020,81760850060,23116659821,1.04878E+11,1336416748,6123970313,7460387061,18570678000,17136642165,97417122820,37354123248,-3703218551,9295789998,92.88657113,,,,0.088634732,
와토스코리아,2018,54586173326,22173902274,76760075600,1933324986,1227144457,3160469443,3600000000,63313648494,73599606157,21298243638,2006408352,2902872761,95.88266502,2.845695343,-0.753859327,-2.202272632,0.037817482,0.033948407
와토스코리아,2019,54702157937,22360633685,77062791622,1470272671,1654602165,3124874836,3600000000,63651959123,73937916786,18321001766,505798195,1803041352,95.94502772,-2.966815959,-0.162504317,-0.609986791,0.023397042,0.024441801
와토스코리아,2020,55822902702,21431412130,77254314832,1418306566,1801287639,3219594205,3600000000,63748762964,74034720627,18310579445,156507326,1454175076,95.83247329,-2.231786063,-0.000569197,-0.239906653,0.018823221,0.019654648
우리기술,2018,34511704829,57102602004,91614306833,28657679024,29890228445,58547907469,42699996000,-42254875532,33066399364,28192114567,-2867781787,-8340145633,36.09305196,1.05457435,0.350507058,1.174358475,-0.091035406,-0.155743388
우리기술,2019,31927969486,72073011358,1.04001E+11,58240104375,12539075742,70779180117,49555902500,-53956869050,33221800727,32592805465,-9001868001,-11358506283,31.94373789,0.681423702,0.135020316,0.265735703,-0.109215377,-0.3427007
우리기술,2020,50000332127,68299169103,1.183E+11,50683520218,16650482546,67334002764,63753783500,-55826019436,50965498466,49911171537,2705385476,-1411519470,43.08175262,4.327388308,0.346983762,-7.047006453,-0.011931745,-0.033532837
우리기술투자,2018,,,,,,,,,,,,,,,,,,
우리넷,2018,,,,,,,,,,,,,,,,,,
우리로,2018,37635540431,42654917948,80290458379,44718608120,1382360243,46100968363,12395559500,-12433462944,34189490016,55853880834,2700915823,-1557036458,42.58225785,,,,-0.019392547,
우리로,2019,35728529681,40299369672,76027899353,47602009593,2810491824,50412501417,13202382000,-23625126610,25615397936,1.15365E+11,-2003953927,-10280896706,33.69210271,2.347793373,0.515849207,0.84855052,-0.135225316,-0.343814596
우리로,2020,30123840565,31642098715,61765939280,40529148959,2785128165,43314277124,14081747500,-32408309636,18451662156,1.10895E+11,-2134841598,-9907403478,29.87352313,0.061310249,-0.040304946,-0.037698397,-0.160402377,-0.449651211
우리바이오,2018,3.9175E+11,2.13426E+11,6.05177E+11,4.43396E+11,41436376318,4.84833E+11,20759310500,-49863855005,1.20344E+11,1.27963E+12,-12293584579,-32516714494,19.88576118,0.826345068,0.913338011,0.695313514,-0.053730952,-0.468555292
우리바이오,2019,3.7737E+11,2.32622E+11,6.09992E+11,4.37678E+11,45102691707,4.82781E+11,22458939000,-57012664292,1.27212E+11,1.67265E+12,26465969024,6096266648,20.85463147,1.464505364,0.234969524,6.333873397,0.009994004,0.049251687
우리바이오,2020,4.76331E+11,1.69771E+11,6.46102E+11,4.64744E+11,36232612021,5.00977E+11,22458939000,-20734866814,1.45125E+11,1.62338E+12,39049729578,16982933313,22.46158742,0.322249621,-0.030347498,0.641035707,0.02628523,0.124720265
우리산업,2018,,,,,,,,,,,,,,,,,,
우리산업홀딩스,2018,1.99425E+11,1.90486E+11,3.89911E+11,1.50196E+11,17882636911,1.68079E+11,9443670500,30583368963,2.21832E+11,3.8702E+11,12248595889,6572820648,56.89299075,,,,0.016857238,
우리산업홀딩스,2019,1.95269E+11,2.00027E+11,3.95296E+11,1.4441E+11,28701506164,1.73112E+11,9443670500,30779364715,2.22185E+11,3.78245E+11,7395947153,3286284853,56.20710901,-0.656122689,-0.023199433,-1.00007636,0.008313476,0.014802535
우리산업홀딩스,2020,2.02311E+11,2.02698E+11,4.05009E+11,1.52779E+11,29234400154,1.82013E+11,9443670500,32401063730,2.22996E+11,3.54694E+11,11765809059,2579032853,55.05948615,0.371403436,-0.066397752,-0.274231481,0.006367848,0.011586469
우리손에프앤지,2018,1.21281E+11,2.34653E+11,3.55934E+11,1.25587E+11,46267222160,1.71854E+11,34618821500,1.27318E+11,1.8408E+11,2.36789E+11,20302159058,27404281102,51.71738248,0.420465133,-0.497930663,0.905889418,0.076992609,0.134639855
우리손에프앤지,2019,1.27666E+11,2.4289E+11,3.70556E+11,1.46235E+11,36777971459,1.83013E+11,34618821500,1.30021E+11,1.87544E+11,2.25234E+11,10166911192,4276231434,50.61135013,-0.996885649,-0.051303897,-5.40851215,0.011540034,0.023013801
우리손에프앤지,2020,1.74478E+11,2.37502E+11,4.11981E+11,1.39403E+11,62013740145,2.01417E+11,34618821500,1.51365E+11,2.10563E+11,2.37094E+11,32221236896,23802889375,51.1100425,0.684465521,0.050024413,0.82034822,0.057776726,0.119580373
우리엔터프라이즈,2018,4.02083E+11,2.7452E+11,6.76603E+11,4.55136E+11,62478299163,5.17614E+11,12461673000,-26602989359,1.58989E+11,1.30229E+12,-11855233069,-35260613388,23.49808934,3.717891475,0.817940533,1.675056021,-0.052114175,-0.190828835
우리엔터프라이즈,2019,3.87549E+11,2.8744E+11,6.7499E+11,4.49619E+11,60256647132,5.09876E+11,12461673000,-29379022238,1.65114E+11,1.69773E+12,27093730521,5398647998,24.4616688,1.437563704,0.232920266,7.531378486,0.007998121,0.033314447
우리엔터프라이즈,2020,4.86823E+11,2.25592E+11,7.12415E+11,4.72402E+11,55267296701,5.27669E+11,12461673000,-17311380049,1.84746E+11,1.64699E+12,40291951281,17325186172,25.93234654,0.327564696,-0.030802782,0.688393074,0.024318951,0.099040781
우리이앤엘,2018,1.05209E+11,17640084053,1.22849E+11,63682413169,3069823105,66752236274,24950000000,-29917535526,56097045208,1.42862E+11,4562749658,2013220698,45.66330754,-7.830629401,-10.52854556,-7.605706364,0.016387729,0.016718118
우리이앤엘,2019,83675535442,14328389761,98003925203,36163497361,790991580,36954488941,24950000000,-25481947617,61049436262,1.33203E+11,3561362980,4835988140,62.2928481,-0.28118074,-0.072516622,0.583700241,0.049344841,0.082563097
우리이앤엘,2020,97177940544,12657615416,1.09836E+11,48812331278,935379207,49747710485,24950000000,-27112293883,60087845475,1.22306E+11,3375350081,-1523818558,54.70709822,-0.055109217,-0.089091577,4.173598402,-0.013873636,-0.02515854
우림피티에스,2018,38086767312,59532832054,97619599366,7772862946,1454437081,9227300027,6750000000,65601830580,88392299339,64315381740,2143660016,4223544859,90.5476973,-0.574573419,-0.901665617,1.360791375,0.043265337,0.056890366
우림피티에스,2019,41027000781,57182178479,98209179260,9187526884,2240848765,11428375649,6750000000,63957317013,86780803611,55506684673,-1266370842,-666571490,88.36323067,2.692758507,-0.158696148,7.336221879,-0.006787263,-0.007610432
우림피티에스,2020,41201203164,48629342405,89830545569,10216888090,432150937,10649039027,6750000000,56429699246,79181506542,60109607901,753173903,-7957705959,88.14541428,2.681379077,0.076575499,0.916235723,-0.088585747,-0.095897749
우수AMS,2018,71902710887,92958707695,1.64861E+11,96261277580,9036800560,1.05298E+11,12347151500,34971490586,59563340442,2.44006E+11,4581592786,1465822946,36.12933878,0.83560872,0.753654981,6.42883162,0.008891243,0.021129764
우수AMS,2019,68345875790,1.1253E+11,1.80876E+11,1.07247E+11,13316618475,1.20564E+11,12347151500,35331455950,60311882223,2.52858E+11,2889225159,282042677,33.34432719,-0.585751381,0.035010133,-4.197167186,0.001559315,0.004705604
우수AMS,2020,81696590217,1.6383E+11,2.45526E+11,1.39424E+11,19891768196,1.59315E+11,17689700000,27737658386,86211013032,2.2868E+11,-6100654317,-7759251202,35.11274114,1.473592669,-0.105730285,1.036349213,-0.031602526,-0.105911792
우양,2018,,,,,,,,,,,,,,,,,,
우원개발,2018,,,,,,,,,,,,,,,,,,
우정바이오,2018,29076421384,15712898391,44789319775,8947816412,15284771428,24232587840,2510971100,-4008375553,20556731935,23758076022,-3156534282,-4617252501,45.89650398,,,,-0.103088248,
