기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
코오롱티슈진,2020,66947239,22730082,44217157,3013298,-35215717,-35412429,66.04776785,-0.100565438,0.135978586,-0.211008739,-0.528960261,-0.571999043
코오롱티슈진,2021,51792050,19191687,32600363,3497973,-40984035,-41391802,62.94472414,0.140745488,0.138558817,0.144457905,-0.799192193,-1.077665668
코원플레이,2017,22125522440,2411625026,19713897414,30676038966,267138183,181469258,89.10025726,1.153418858,0.999885971,1.228092639,0.008201807,0.018379893
코원플레이,2018,22337355800,2120139447,20217216353,25727900849,-3104776266,0,90.50854781,1.086041041,-0.192325761,#NAME?,0,0
코원플레이,2018,22337355800,2120139447,20217216353,25727900849,-3104776266,-1004766065,90.50854781,0,0,1,-0.044981424,-0.049698537
코원플레이,2019,21161056965,3788866876,17372190089,19805335401,-3572681848,-3367746754,82.09509628,0.130967604,-0.299038887,0.70165035,-0.159148324,-0.17918595
코원플레이,2019,21161056965,3788866876,17372190089,19805335401,-3572681847,-3367746753,82.09509628,-2.80E-10,0,-2.97E-10,-0.159148324,-0.193858502
코원플레이,2020,54057786023,25669532922,28388253101,17509559484,352752492,296575517,52.51464255,11.12801306,-0.131115573,12.35544426,0.005486268,0.012962091
코원플레이,2021,30579682713,7726697395,22852985318,6800959182,-6203980662,-5535267783,74.73257827,1.056859057,-1.574572059,1.053579254,-0.181011289,-0.216047385
코웰패션,2017,,,,,,,,,,,,
코웰패션,2018,,,,,,,,,,,,
코웰패션,2019,,,,,,,,,,,,
코위버,2017,1.18352E+11,24010216966,94341497000,54336132081,6028394478,6511898583,79.712827,,,,0.055021582,
코위버,2018,1.29377E+11,29737242872,99639549649,55093571688,-842822917,6198516280,77.01500996,8.152622878,0.013748239,-0.050557632,0.047910573,0.063908473
코위버,2019,1.64871E+11,46226079504,1.18645E+11,1.13131E+11,11715871694,20638977424,71.96223579,1.071938558,0.513011756,0.699669409,0.125182752,0.18910185
코위버,2020,1.51439E+11,29546679659,1.21892E+11,80925043221,3206842848,5599131777,80.48939118,-2.653397516,-0.39797534,-2.686103176,0.036972841,0.046555252
코위버,2020,1.51469E+11,29603695809,1.21865E+11,80925043221,3207082053,5447840774,80.45556409,7.46E-05,0,-0.02777082,0.035966785,0.044698887
코위버,2021,1.59423E+11,31450398252,1.27973E+11,85732205955,5682727660,7012006146,80.27238249,0.435643894,0.056071842,0.223069595,0.0439836,0.056132476
코윈테크,2017,23607845974,12635026406,10972819568,40129075865,2263236182,1763385037,46.47954574,-1.51088583,-1.136411171,-2.976446436,0.074694872,0.025382377
코윈테크,2018,40391379814,19267631551,21123748263,76831920541,10508932120,10339405935,52.2976644,0.784636902,0.477703075,0.829450062,0.255980508,0.644268633
코윈테크,2019,1.15218E+11,11811538849,1.03406E+11,91102338996,20846672212,17134445045,89.74852851,0.49589402,0.156641625,0.396571882,0.148713285,0.27518539
코윈테크,2020,1.27281E+11,27865171350,99415479774,45354760701,628572854,2545914576,78.10729981,-32.16508513,-1.008661,-5.730172806,0.020002369,0.025104925
코윈테크,2021,1.86416E+11,68206034192,1.1821E+11,1.0635E+11,6616194447,7352208750,63.41200491,0.904994803,0.573532643,0.653721125,0.039439704,0.067567413
코이즈,2017,45676171374,23135846895,22540324479,26389826260,-7529257378,-9490220996,49.34810384,1.878731343,-3.02995832,1.774714177,-0.207771814,-0.134851473
코이즈,2018,46448348511,30934906907,15513441604,19147494251,-7407617382,-7976900168,33.39933948,-0.016420934,-0.378239153,-0.189712896,-0.171737003,-0.419243664
코이즈,2019,41096582915,22865531202,18231051713,35464085830,-2819177118,-993724828,44.3614783,-1.627581408,0.460087753,-7.027272685,-0.02418023,-0.058897007
코이즈,2020,40470453857,24846479889,15623973968,36952740146,-1953529996,-2667706055,38.60587782,-0.443119442,0.040285357,0.62749838,-0.065917374,-0.157595867
코이즈,2021,26403772158,21892163620,4511608538,16187125981,-9411009382,-13361589070,17.08698481,0.792420779,-1.282847504,0.80034515,-0.506048491,-1.32716191
코콤,2017,1.28891E+11,26611501612,1.02279E+11,1.43089E+11,12701364385,10724203878,79.35343315,1.74094476,0.886873852,2.245928297,0.08320387,0.200845103
코콤,2018,1.4762E+11,34536321451,1.13084E+11,1.63613E+11,17196078341,13874939071,76.6046071,0.261380174,0.125439445,0.227081011,0.093990801,0.128851625
코콤,2019,1.47422E+11,29542034024,1.1788E+11,1.33904E+11,13342571089,8217882876,79.96091631,-0.288812945,-0.221868126,-0.688383648,0.055743908,0.07116162
코콤,2020,1.51268E+11,28796444340,1.22472E+11,1.1893E+11,10870078156,7277825185,80.96335145,-0.227458616,-0.125900197,-0.129167391,0.048111982,0.060559708
코콤,2021,1.5759E+11,33093308976,1.24497E+11,92662745478,3914050348,4311503107,79.00042225,-1.777194259,-0.283475157,-0.688001842,0.027358928,0.03491533
코텍,2017,,,,,,,,,,,,
코텍,2018,,,,,,,,,,,,
코텍,2019,,,,,,,,,,,,
코프라,2017,1.42293E+11,44151304447,98141560127,1.34793E+11,8350469258,5587986196,68.97152603,,,,0.039271022,
코프라,2018,1.67382E+11,65677814406,1.01704E+11,1.61369E+11,6328708376,4842683496,60.76166966,-0.319458689,0.164693945,-0.153902831,0.028931964,0.048464268
코프라,2019,1.5641E+11,47298144502,1.09112E+11,1.82893E+11,9139428476,8961752072,69.76024504,0.307537841,0.11768567,0.459627598,0.057296367,0.085019539
코프라,2020,1.50418E+11,31745032854,1.18673E+11,1.50917E+11,11544639505,12741803502,78.89542131,0.208340072,-0.211879325,0.296665337,0.08470944,0.111875678
코프라,2021,3.06764E+11,1.5063E+11,1.56133E+11,2.03454E+11,22268262640,793287805,50.89688408,0.481565325,0.258224237,-15.06201863,0.002585991,0.005773443
콜마비앤에이치,2017,,,,,,,,,,,,
콜마비앤에이치,2018,,,,,,,,,,,,
콜마비앤에이치,2019,,,,,,,,,,,,
쿠콘,2017,,,,,,,,,,,,
쿠콘,2018,,,,,,,,,,,,
쿠콘,2019,97455084491,60493514180,36961570311,41244391176,6237778225,9156321618,37.92677468,,,,0.093954273,
쿠콘,2020,1.41998E+11,75491184277,66506618704,51374145182,11238744762,18897442285,46.83637163,0.444975542,0.197176108,0.515472968,0.133082639,0.365280237
쿠콘,2021,2.01963E+11,72311991535,1.29651E+11,61441577577,16824625841,7160832773,64.19546526,0.332006259,0.163853742,-1.639000642,0.035456123,0.073010923
퀀타매트릭스,2017,,,,,,,,,,,,
퀀타매트릭스,2018,31734646424,71962468243,-40227821819,84942727,-11090130072,-15512099358,-126.7631007,,,,-0.488806434,
퀀타매트릭스,2019,33189932764,3910956790,29278975974,811384315,-14574115460,-63811125984,88.21643654,0.239052956,0.895311352,0.756906039,-1.922604858,11.65622877
퀀타매트릭스,2020,61552115783,4153301932,57398813851,1689320642,-14831329233,-14658635374,93.25238153,0.017342597,0.519697863,-3.353142319,-0.238149984,-0.338232791
퀀타매트릭스,2021,63766925675,5375186069,58391739606,549772571,-18415359417,-18115737228,91.5705736,0.194621788,-2.072762686,0.19083418,-0.284093,-0.312905271
큐라클,2017,,,,,,,,,,,,
큐라클,2018,,,,,,,,,,,,
큐라클,2019,15524469275,30289222047,-14764752772,,-5733878009,-13989180193,-95.10632866,,,,-0.901105213,
큐라클,2020,12687272949,5960831055,6726441894,,-7852987206,-28609794407,53.01723957,0.26984753,,0.511035277,-2.25499952,7.118359775
큐라클,2021,65529344894,10512591898,55016752996,,-6869595181,-6677788863,83.95742867,-0.143151379,,-3.284321501,-0.10190532,-0.216308498
큐렉소,2017,75551926678,4861084950,70690841728,33483881993,556425294,-16884517860,93.56590207,13.34594339,,0.604502248,-0.223482294,-0.268631627
큐렉소,2018,73338771402,3309681197,70029090205,33889685077,-3843912173,-29420160861,95.48713302,1.144754945,0.011974236,0.426090226,-0.401154264,-0.418137793
큐렉소,2019,47125377014,3145442799,43979934215,34388092880,-4315230736,-25918256722,93.32537372,0.1092221,0.014493616,-0.135113414,-0.549985133,-0.454670266
큐렉소,2020,48878697608,4084018531,44794679077,39281591877,519618507,416632063,91.64458398,9.304613246,0.124574865,63.20898251,0.008523796,0.009386288
큐렉소,2021,61305978464,18404311086,42901667378,42794971254,-1817085895,-2341879864,69.97958185,1.285962545,0.082097949,1.177904968,-0.038199861,-0.053408835
큐로컴,2017,1.1771E+11,42110815780,75598988000,12683664481,-5227211999,-27157069057,64.2248866,0.652379529,-2.374022651,0.913765368,-0.230712041,-0.458344622
큐로컴,2018,94049807932,33350250056,60699557876,13915366906,-10516842416,-29021439491,64.53979993,0.502967546,0.08851383,0.064241143,-0.308575213,-0.425851051
큐로컴,2019,96606779554,59007498497,37599281057,15051779991,-11807597966,-24695814534,38.91991973,0.109315676,0.075500246,-0.175156197,-0.255632313,-0.502464013
큐로컴,2019,96477666530,59007498497,37470168033,9947142614,-7910780673,-23918485385,38.83817818,-0.492595795,-0.513176253,-0.032499096,-0.247917329,-0.637236204
큐로컴,2020,82836618168,33497846272,49338771896,9815439519,-6356282392,-16464711600,59.56154776,-0.244560922,-0.013417952,-0.452712077,-0.198761272,-0.379332166
큐로컴,2020,82836618168,33497846272,49338771896,9815439519,-5072826627,-16464711600,59.56154776,-0.253006038,0,0,-0.198761272,-0.333707366
큐로컴,2021,77861615732,29503243538,48358372194,8635341612,-4543547972,-16456761863,62.10810261,-0.116490165,-0.136659088,-0.000483068,-0.211359111,-0.336893407
큐로홀딩스,2017,54861346911,25315827311,29545519600,15357486345,-6855751255,-39672302048,53.85489286,0.337264757,0.437711262,0.585182583,-0.723137587,-1.018493457
큐로홀딩스,2018,51629331272,28918637446,22710693826,25216641532,-569077369,-12287436733,43.98796821,-11.04713388,0.390978123,-2.228688205,-0.237993335,-0.470276583
큐로홀딩스,2018,51629331272,28918637447,22710693825,25216641532,-569077369,-12287436733,43.98796821,0,0,0,-0.237993335,-0.541041891
큐로홀딩스,2019,49234095759,24006377718,25227718041,25752113904,782259144,-9124033624,51.24033996,1.727479344,0.020793337,-0.346711031,-0.185319411,-0.380656483
큐로홀딩스,2020,60221473453,23254109127,36967364326,34148500678,248030859,-11566586231,61.38568555,-2.1538783,0.245878636,0.211173164,-0.192067473,-0.371945363
큐로홀딩스,2021,67835369013,28364545379,39470823634,61004238222,2014981806,-2376510846,58.18620022,0.876906651,0.440227406,-3.867045421,-0.035033507,-0.062181245
큐리언트,2017,15678094417,1145658810,14532435607,,-12723839447,-12196200133,92.69261442,1.158362719,,0.805143338,-0.777913425,-0.451683854
큐리언트,2018,43196042381,3790821552,39405220829,,-16687561299,-16415136844,91.22414614,0.237525531,,0.257015019,-0.380014833,-0.608670748
큐리언트,2019,20513536902,3135071012,17378465890,,-23169936084,-22697843924,84.71706256,0.279775255,,0.276797528,-1.106481249,-0.799449463
큐리언트,2019,20513536902,3135071012,17378465890,0,-23169936084,-22697843924,84.71706256,0,,0,-1.106481249,-1.306090196
큐리언트,2020,60810745935,3852109736,56958636199,,-21024930152,-20773087713,93.66541279,-0.102022024,,-0.09265624,-0.341602251,-0.558888822
큐리언트,2020,60810745935,3852109736,56958636199,0,-21024930152,-20773087713,93.66541279,0,,0,-0.341602251,-0.364704795
큐리언트,2021,57621502867,3545267802,54076235065,4885914304,-24242893650,-23680819850,93.84731806,0.132738424,1,0.122788491,-0.410971923,-0.426547437
큐브엔터,2017,22136132141,6348136802,15787995339,24416090096,211106805,-979000023,71.32228539,115.8371018,0.799889569,-23.18878375,-0.044226336,-0.028025787
큐브엔터,2018,28829632101,12104725631,16724906470,34459463906,1930704390,1101720145,58.01290288,0.890658142,0.291454732,1.88861044,0.038214853,0.067771259
큐브엔터,2019,32002668986,14387028006,17615640980,29829671581,960751722,986622964,55.04428705,-1.00957682,-0.15520762,-0.116657715,0.030829396,0.057461109
큐브엔터,2020,58849477346,21633078732,37216398614,36938498752,537392369,-624538048,63.23998155,-0.787803061,0.192450354,2.579764383,-0.010612465,-0.022780041
큐브엔터,2020,58332004228,20511522980,37820481248,37495538375,1141475003,96544586,64.83658799,0.52921232,0.014856157,7.468908034,0.001655088,0.002573257
큐브엔터,2021,60730592911,23953501534,36777091377,71943559242,1182398157,-2858693139,60.5577677,0.034610299,0.478820081,1.03377228,-0.047071715,-0.076643061
큐에스아이,2017,55024425154,2459392287,52565032867,22628424401,1067004835,751450249,95.5303626,-0.108146953,-2.179344614,4.804234735,0.013656667,0.016821858
큐에스아이,2018,54555649733,3074624408,51481025325,18823761259,-1053320339,-353385474,94.36424197,2.01299177,-0.20212024,3.126432195,-0.006477523,-0.006792866
큐에스아이,2019,58462416960,3970668204,54491748756,22679508894,416541154,1104174238,93.20816961,3.528730544,0.170010191,1.320045027,0.018886907,0.020838829
큐에스아이,2020,74496941782,19865449974,54631491808,23003429960,430911832,135835672,73.33387184,0.033349463,0.014081425,-7.128750142,0.001823372,0.002489583
큐에스아이,2021,80842475367,6946437510,73896037857,29379599348,2705150295,1558611923,91.40744086,0.840706879,0.217027105,0.912848304,0.019279617,0.024253355
큐캐피탈,2017,,,,,,,,,,,,
큐캐피탈,2018,,,,,,,,,,,,
큐캐피탈,2019,,,,,,,,,,,,
크레버스,2017,1.45607E+11,61948501410,83658098327,1.47364E+11,13976955910,6823147449,57.45488081,,,,0.046860152,
크레버스,2018,1.66309E+11,77062157544,89247244509,1.52691E+11,15774064694,10166296071,53.66337886,0.113928072,0.034887093,0.328846278,0.061128811,0.117593776
크레버스,2019,1.93391E+11,1.05866E+11,87525101585,1.74975E+11,22641000500,11197344523,45.25809217,0.303296482,0.127356984,0.092079729,0.057900013,0.126686609
크레버스,2020,2.09615E+11,1.0627E+11,1.03346E+11,1.8002E+11,16921170474,8638270258,49.30263164,-0.338028036,0.028025156,-0.29624846,0.041210079,0.090514202
크레버스,2021,2.29861E+11,1.26824E+11,1.03037E+11,2.10736E+11,31194760607,18534687076,44.82575194,0.457563702,0.145755878,0.533940324,0.080634492,0.179614774
크로바하이텍,2017,57727285100,25835773690,31891511410,49032159664,-1814885792,-883648039,55.24512603,18.18827749,-3.297912096,21.97519177,-0.015307286,-0.013098046
크로바하이텍,2018,63707194602,40110078046,23597116556,46795015750,-7088956474,-33698655917,37.03995554,0.743984069,-0.047807312,0.973777944,-0.528961542,-1.214614855
크로바하이텍,2019,25656802595,11664661461,13992141134,35255694065,-4647103711,-8857421982,54.53579448,-0.525456911,-0.327303773,-2.804567061,-0.345227039,-0.47127411
크로바하이텍,2020,21459772537,7325423540,14134348997,27241419938,-2908111035,-3440341097,65.86439336,-0.597980151,-0.294194434,-1.574576687,-0.160315823,-0.244633517
크로바하이텍,2020,21459772537,7325423540,14134348997,23789690653,-2722448726,-3440341097,65.86439336,-0.068196807,-0.145093492,0,-0.160315823,-0.243402869
크로바하이텍,2021,33354014790,4766494565,28587520226,33132709863,2062052139,6305886341,85.70938283,2.320261828,0.281987777,1.545576135,0.18905929,0.295206481
크루셜텍,2017,2.4899E+11,1.63904E+11,85086555249,1.72702E+11,-39569895673,-63733421981,34.17265241,1.05211164,0.808150591,1.098941594,-0.255967593,-1.121336096
크루셜텍,2018,1.5203E+11,66651222193,85379111191,83675066253,-29956631208,-53631813567,56.15926065,-0.320906059,-1.063955966,-0.18835105,-0.352770479,-0.629238892
크루셜텍,2019,1.07062E+11,63473876887,43588075435,65079351003,-29142185303,-45131058341,40.71294656,-0.027947317,-0.285739101,-0.188357099,-0.421541522,-0.699884359
크루셜텍,2019,1.07E+17,6.35E+16,4.36E+16,6.51E+16,-2.91E+16,-4.51E+16,40.71294656,0.999999,0.999999,0.999999,-0.421541522,-2.070796325
크루셜텍,2020,59986002381,19170728101,40815274280,47637042183,-20895880044,-16143349120,68.04133074,-1394636.854,-1366149.122,-2795643.076,-0.269118602,-7.41E-07
크루셜텍,2020,6.00E+16,1.92E+16,4.08E+16,4.76E+16,-2.09E+16,-1.61E+16,68.04133074,0.999999,0.999999,0.999999,-0.269118602,-0.791043709
크루셜텍,2021,4.89E+16,2.84E+16,2.06E+16,4.17E+16,-1.56E+16,-1.40E+16,42.04991823,-0.343681811,-0.141402596,-0.153200816,-0.286119599,-0.456068818
크리스에프앤씨,2017,2.11026E+11,88454699178,1.22571E+11,2.8105E+11,46324715022,33078715175,58.08341289,335701.101,-148497.3392,423195.5493,0.156752197,3.22E-06
크리스에프앤씨,2018,2.72079E+11,67222247914,2.04857E+11,2.57887E+11,43599453840,33019995241,75.29311493,-0.062506773,-0.089819017,-0.001778314,0.121361789,0.201693421
크리스에프앤씨,2019,2.77285E+11,60276298091,2.17008E+11,2.59453E+11,37707650708,24828970917,78.26194643,-0.156249541,0.006034259,-0.329897858,0.08954324,0.117710457
크리스에프앤씨,2020,3.13582E+11,73416800718,2.40166E+11,2.92422E+11,49821538176,38619198757,76.58771904,0.243145593,0.11274436,0.357082184,0.123154853,0.168947469
크리스에프앤씨,2021,4.263E+11,1.20322E+11,3.05978E+11,3.75939E+11,87103244505,68131426551,71.77518874,0.428017424,0.222156358,0.433166151,0.159820276,0.249500111
크리스탈신소재,2017,1465619644,147578556,1318041088,426778293,204568376,169466474,89.93063742,-424.79037,-879.876737,-401.0348388,0.115627867,0.001102953
크리스탈신소재,2018,1715255866,252057665,1463198201,456949398,189363235,151157112,85.30495246,-0.080296162,0.066027234,-0.121128022,0.08812511,0.108697668
크리스탈신소재,2019,1802595136,203580100,1599015036,501794240,169263314,133842341,88.70627708,-0.118749424,0.089368985,-0.129366917,0.074249807,0.087415428
크리스탈신소재,2020,1934437617,205295127,1729142490,531593530,181972960,130125954,89.38734828,0.069843597,0.056056533,-0.028559921,0.067268106,0.078196992
크리스탈신소재,2021,1912751918,93543234,1819208684,351118416,83395570,55227324,95.1094947,-1.182045881,-0.514000707,-1.356187926,0.028873229,0.031128443
크리스탈지노믹스,2017,1.19465E+11,27878221036,91586916549,12175117573,-6411018187,-8575453171,76.66413684,1.013008163,0.971160984,1.006440164,-0.071782056,-0.183616506
크리스탈지노믹스,2018,2.5692E+11,72452650463,1.84467E+11,13887490840,1756370651,6907591479,71.79949584,4.650151056,0.123303287,2.241453435,0.026886189,0.050045226
크리스탈지노믹스,2019,3.79189E+11,1.53973E+11,2.25217E+11,14006559473,-10560240961,-38091103252,59.39429543,1.166319183,0.008500919,1.181343959,-0.100454033,-0.185953619
크리스탈지노믹스,2019,3.79189E+11,1.53973E+11,2.25217E+11,14006559473,-10560240961,-38091103252,59.3942954,0,0,0,-0.100454033,-0.169130776
크리스탈지노믹스,2020,3.1696E+11,96545017578,2.20415E+11,30223479985,-10140597004,-12011959839,69.54032243,-0.041382569,0.536566951,-2.171098119,-0.037897391,-0.053909781
크리스탈지노믹스,2021,3.32927E+11,1.18301E+11,2.14626E+11,42376294297,-5050083361,-18340448280,64.46647636,-1.008005864,0.286783319,0.345056366,-0.055088529,-0.084315906
크린앤사이언스,2017,65672134848,33885861273,31786273575,77107946913,6293671717,4712747136,48.40146228,1.802406542,0.450428964,4.891668225,0.071761747,0.038250884
크린앤사이언스,2018,81338495819,44623004880,36715490939,95238575255,8116682451,6852364263,45.13913193,0.224600475,0.190370638,0.312245095,0.084245033,0.200063876
크린앤사이언스,2019,1.15941E+11,73718453425,42222316554,1.18319E+11,10881744879,8117118201,36.41714348,0.254101016,0.195068127,0.155813172,0.070010905,0.205658567
크린앤사이언스,2020,1.41112E+11,87813041391,53299135231,1.50489E+11,18908382387,13380845146,37.77075551,0.424501543,0.21377315,0.393377764,0.094824171,0.280164191
크린앤사이언스,2021,1.17744E+11,74548213638,43195431451,1.21656E+11,-2686239221,-7253056154,36.68599814,8.038979343,-0.237006705,2.844856135,-0.061600404,-0.150330872
클라우드에어,2017,95146781482,26218408414,68928373068,16593461728,1480649860,-855751580,72.44425087,2.814229882,-6.331567587,-7.475656164,-0.008994015,-0.015264405
클라우드에어,2018,1.11448E+11,35670214852,75777669358,14413626051,717303397,-2337633330,67.99381603,-1.064189109,-0.151234372,0.633923948,-0.020975125,-0.032308718
클라우드에어,2019,1.02245E+11,13931581696,88313500233,13489258844,-9526746,-13773633320,86.37432585,76.2936414,-0.068526167,0.830282012,-0.13471194,-0.167877813
클라우드에어,2020,1.05225E+11,20955707700,84268947526,13574213725,-992056654,-11564598169,80.08479319,0.990396974,0.006258549,-0.191017026,-0.109903883,-0.134018243
클라우드에어,2021,1.07975E+11,2837485072,1.05138E+11,15858694120,1314347866,1518323648,97.37209559,1.754790021,0.144052239,8.616688434,0.014061781,0.016032421
클래시스,2017,,,,,,,,,,,,
클래시스,2018,,,,,,,,,,,,
클래시스,2019,,,,,,,,,,,,
클리노믹스,2017,,,,,,,,,,,,
클리노믹스,2018,7347308379,2839909106,4507399273,2053534999,-2022470418,-2215638093,61.3476261,,,,-0.301557792,
클리노믹스,2019,26935607774,21885905205,5049702569,4101115062,-4492065268,-5760155545,18.74731252,0.549768247,0.499273986,0.615350996,-0.213849102,-1.20541889
클리노믹스,2020,43760077691,3840528780,39919548911,9820006963,-12258809761,-13146601162,91.22367011,0.633564322,0.582371471,0.561852111,-0.300424539,-0.584692906
클리노믹스,2021,1.02587E+11,43973663650,58613749170,55426003735,22924005862,15852874678,57.13541999,1.534758621,0.822826718,1.829288153,0.154530407,0.321777003
클리오,2017,2.32975E+11,88291884352,1.44683E+11,1.9368E+11,10869805020,7932679254,62.10236837,-1.108962012,0.713827124,-0.998426278,0.034049535,0.078040475
클리오,2018,1.88562E+11,47424852745,1.41137E+11,1.87378E+11,-1575316785,995771354,74.84921555,7.90007567,-0.033631718,-6.966366197,0.005280866,0.00696782
클리오,2019,2.36651E+11,91353625380,1.45297E+11,2.50383E+11,18598523645,2942264888,61.39724257,1.084701174,0.251632181,0.661562982,0.012432954,0.020544092
클리오,2020,2.15008E+11,61944812326,1.53063E+11,2.18216E+11,6228357793,9585394245,71.18951052,-1.986103924,-0.147407459,0.693047066,0.044581603,0.064253899
클리오,2021,2.34228E+11,66817113819,1.67411E+11,2.32744E+11,13902867647,9267371492,71.4735237,0.552009129,0.062420774,-0.034316392,0.03956553,0.057835343
키네마스터,2017,16620814881,3116084597,13504730284,10098222014,-3364000742,-4289607898,81.25191443,5.132837271,-22.0480192,3.160423916,-0.258086497,-0.047420981
키네마스터,2018,14016800321,1656366248,12360434073,12796769928,-3123903022,-3144983982,88.18299319,-0.07685825,0.210877271,-0.363952224,-0.224372461,-0.243182988
키네마스터,2019,14348847226,1818201984,12530645242,19423411013,317948106,61730664,87.32858497,10.82519777,0.341167732,51.94686786,0.004302134,0.004960063
키네마스터,2020,16539036785,2262840531,14276196254,29805446620,4103712826,2458255409,86.3181843,0.922521843,0.348326792,0.974888425,0.148633529,0.183405077
키네마스터,2021,26333149159,2474203749,23858945410,26406395862,-1703005960,-1280387635,90.60422385,3.409687883,-0.128720738,2.919930607,-0.048622655,-0.067150013
키이스트,2017,1.0633E+11,27801955196,78527857776,1.0617E+11,983966193,162441261,73.85309499,2.730756577,0.751282069,8.882157693,0.001527711,0.00317309
키이스트,2018,1.02571E+11,25751705326,76818958766,1.03736E+11,-2413550251,-8432346599,74.89369348,1.407684154,-0.023463032,1.019264064,-0.08221012,-0.108561563
키이스트,2018,1.02571E+11,25751705326,76818958766,37847084699,-2923643805,-8432346599,74.89369348,0.174471854,-1.740926824,0,-0.08221012,-0.109769082
키이스트,2019,1.08361E+11,40347362673,68013855308,1.00246E+11,-1524809510,-10713545959,62.76586455,-0.917382982,0.622456944,0.212926642,-0.098868822,-0.147943628
키이스트,2019,1.08361E+11,40347362673,68013855308,39383668607,-2138535541,-10713545959,62.76586455,0.286984256,-1.545363292,0,-0.098868822,-0.157520051
키이스트,2020,70068611656,28442806596,41625805060,48110630557,1667575885,8738171503,59.40720685,2.282421724,0.181393631,2.226062679,0.124708786,0.159398004
키이스트,2021,63568013149,17919908912,45648104237,46525413577,1015064003,-236417931,71.8098647,-0.642828314,-0.034072066,37.96069696,-0.003719134,-0.005417838
타이거일렉,2017,44924781357,5367708586,39557072771,33444169276,4686833387,3768651171,88.05178696,0.783422213,-0.391136769,1.062732771,0.083888025,0.088460615
타이거일렉,2018,46931536824,5091684393,41839852431,33746372534,2360779934,2171811434,89.15082536,-0.985290251,0.008955133,-0.735257082,0.046276163,0.053363476
타이거일렉,2019,60479813718,16819523251,43660290467,35062582648,1460860681,1612869666,72.18985606,-0.616019902,0.037538881,-0.346551107,0.026667901,0.037727882
타이거일렉,2020,68125228691,19889559645,48235669046,43551647270,5851407050,4424868679,70.80441413,0.750340274,0.194919484,0.635498863,0.064951983,0.096301703
타이거일렉,2021,71068625352,19554393157,51514232195,50317508771,2303794729,3154717039,72.48519574,-1.539899487,0.134463364,-0.402619831,0.044389729,0.063252535
탑엔지니어링,2017,,,,,,,,,,,,
탑엔지니어링,2018,,,,,,,,,,,,
탑엔지니어링,2019,,,,,,,,,,,,
탑코미디어,2017,37292882796,9785710467,27507172329,47048591959,-10845023183,-10505149624,73.75984442,,,,-0.28169315,
탑코미디어,2018,38667066630,9732776147,28934290483,44502967674,2119448336,1465396046,74.82928757,6.116908489,-0.057201225,8.16881259,0.037897782,0.051926225
탑코미디어,2019,29557321884,5024013274,24533308610,32429047462,-4476577776,-4326467371,83.00247467,1.473452812,-0.372318065,1.33870498,-0.146375487,-0.161835109
탑코미디어,2020,24449013092,4250053215,20198959877,19966274150,-3473429423,-4260168043,82.6166676,-0.288806315,-0.624191235,-0.015562609,-0.174247035,-0.190474044
탑코미디어,2021,55294572757,27534538001,27760034756,22256958341,-4826955807,-3900123641,50.20390496,0.280409939,0.102919912,-0.092316151,-0.07053357,-0.162644095
태광,2017,,,,,,,,,,,,
태광,2018,,,,,,,,,,,,
태광,2019,,,,,,,,,,,,
태양,2017,,,,,,,,,,,,
태양,2018,,,,,,,,,,,,
태양,2019,,,,,,,,,,,,
태웅,2017,,,,,,,,,,,,
태웅,2018,,,,,,,,,,,,
태웅,2019,,,,,,,,,,,,
태웅로직스,2017,58558636154,43027095410,15531540744,2.54757E+11,6815254999,177701781,26.52305751,,,,0.003034596,
태웅로직스,2018,66300179908,44818151573,21482028335,2.43947E+11,11688333083,7317989602,32.40116145,0.41691814,-0.044312184,0.975717131,0.110376618,0.395421992
태웅로직스,2018,66297638094,44815609759,21482028335,2.43947E+11,11688333083,7317989602,32.40240369,0,0,0,0.110380849,0.340656361
태웅로직스,2019,87503872987,46233977437,41269895550,2.86073E+11,14980613396,9561671017,47.16350733,0.219769393,0.147256349,0.234653693,0.109271404,0.304745111
태웅로직스,2019,87501211550,46231316000,41269895550,2.86073E+11,14980613396,9561671017,47.16494186,0,0,0,0.109274727,0.231686339
태웅로직스,2020,1.22626E+11,63446689632,59179067021,3.4129E+11,14653355866,7936558351,48.25989958,-0.022333282,0.161787621,-0.204762895,0.064721789,0.158021709
태웅로직스,2021,3.29433E+11,2.07699E+11,1.21734E+11,9.39002E+11,79291619959,63853203335,36.9525931,0.815196664,0.636540224,0.875706183,0.193827576,0.70589913
테고사이언스,2017,47587635196,11818570794,35769064402,8642115137,1884578521,-6048082137,75.1646184,-41.07392745,-107.6542177,11.55759527,-0.127093564,-0.076799528
테고사이언스,2018,47562132424,861515227,46700617197,7850219494,872812349,-1860194352,98.18865307,-1.159202403,-0.100875605,-2.251317332,-0.039110827,-0.045112199
테고사이언스,2019,48569090990,741022129,47828068861,6346019334,345959810,831874932,98.47429278,-1.52287209,-0.237030504,3.236146662,0.017127661,0.017600476
테고사이언스,2019,48539312332,795655840,47743656492,6346019334,339598231,816201433,98.36080117,-0.018732662,0,-0.019202979,0.016815266,0.017080395
테고사이언스,2020,50401650033,1427907828,48973742205,8789100353,1575381646,1827771514,97.1669423,0.78443431,0.277967132,0.553444494,0.036264121,0.037796126
