기업,연도,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
아바코,2020,1.48975E+11,61202518770,2.10178E+11,67032599060,2801454036,69834053096,7998252500,96838840970,1.40344E+11,2.00348E+11,23075491948,14527274094,66.77385284,-0.01131157,-0.128460812,-0.348351575,0.069118908,0.107324597
아바코,2021,1.93345E+11,70403818488,2.63749E+11,1.04916E+11,2346935355,1.07262E+11,7998252500,1.06441E+11,1.56486E+11,1.79808E+11,9810452690,12536848757,59.33157852,-1.352133248,-0.114231441,-0.158766001,0.047533289,0.084471493
아바텍,2017,93202613687,57010969754,1.50214E+11,12657682887,51700596,12709383483,8153750000,97080670068,1.37504E+11,95628779572,15889072666,14435536204,91.53912503,0.382566063,-0.880273179,0.131528709,0.096100072,0.098204088
아바텍,2018,62828888831,83166338622,1.45995E+11,8847292845,122938138,8970230983,8153750000,1.03144E+11,1.37025E+11,74333389948,5564953893,7726745001,93.85580533,-1.855202931,-0.286484844,-0.868255805,0.052924641,0.05629088
아바텍,2019,39211788550,1.05567E+11,1.44779E+11,7923005856,767695499,8690701355,8153750000,1.08225E+11,1.36088E+11,75410526037,5431636252,7237344283,93.99724327,-0.024544656,0.01428363,-0.067621589,0.049989081,0.052998939
아바텍,2020,39843456360,1.10157E+11,1.50001E+11,9743398600,973000994,10716399594,8153750000,1.11583E+11,1.39284E+11,75726669324,3699320458,5231652970,92.85575877,-0.468279462,0.004174795,-0.383376215,0.034877564,0.037996995
아바텍,2021,43378694220,1.09938E+11,1.53317E+11,10678973312,1183261204,11862234516,8153750000,1.10624E+11,1.41455E+11,80747035238,-2391370948,87867288,92.26293812,2.546945471,0.062173997,-58.54039426,0.000573108,0.000625972
아비코전자,2017,66955549680,26016620402,92972170082,4718468897,59524634,4777993531,6896467000,49289918326,88194176551,84082995787,9146280614,7663880138,94.86083467,1.261458296,0.039674616,0.988534882,0.082431981,0.066744298
아비코전자,2018,76096433734,49358315984,1.25455E+11,7534692284,7876954870,15411647154,6896467000,71163801410,1.10043E+11,99846409306,6557497381,26152712796,87.71537372,-0.394782199,0.157876619,0.70695659,0.208463313,0.263852621
아비코전자,2019,79990090496,41068709394,1.21059E+11,9132421340,9496039016,18628460356,6896467000,63411843985,1.0243E+11,1.23322E+11,-2321088227,-5058061574,84.61205598,3.825182302,0.190357068,6.170501073,-0.041781858,-0.047611236
아비코전자,2020,84318525775,37669561521,1.21988E+11,13987107010,8134792115,22121899125,6896467000,61327688985,99866188171,1.2412E+11,-1905333113,-2672524288,81.86552506,-0.218205998,0.006430105,-0.892615755,-0.021908076,-0.02642185
아비코전자,2021,96715651730,44977314720,1.41693E+11,29427570031,6814484016,36242054047,6896467000,66039392888,1.05451E+11,1.47677E+11,3054500170,3705201062,74.42212203,1.623779017,0.159520209,1.72128995,0.026149506,0.036092474
아세아텍,2017,66905166135,29287972186,96193138321,3666966390,153903511,3820869901,8750000000,60978980306,92372268420,1.01708E+11,5558888366,4136855270,96.02791845,0.450519606,-0.451964712,0.10434356,0.043005721,0.041823767
아세아텍,2018,66006425063,43292113754,1.09299E+11,7324012925,2362997723,9687010648,8750000000,62861656364,99611528169,1.00647E+11,3591273262,2929257594,91.13710874,-0.547887883,-0.010548889,-0.412253835,0.026800519,0.030515675
아세아텍,2019,72223351247,49410941270,1.21634E+11,21097284852,2105838627,23203123479,8750000000,61768236033,98431169038,1.02766E+11,2472936549,496368021,80.92386366,-0.45223025,0.020619898,-4.901382583,0.004080823,0.005012737
아세아텍,2020,89150313845,46982867535,1.36133E+11,35184933607,2300841712,37485775319,8750000000,61984473056,98647406061,1.12951E+11,5161963192,980633414,72.46389533,0.520930999,0.090169748,0.493829178,0.007203486,0.0099517
아세아텍,2021,80452873185,44715751220,1.25169E+11,19548401595,2988681241,22537082836,11250000000,65980271816,1.02632E+11,1.06541E+11,5932317239,4770432652,81.9946229,0.12985719,-0.060162028,0.79443512,0.038112048,0.047401208
아셈스,2017,,,,,,,,,,,,,,,,,,
아셈스,2018,,,,,,,,,,,,,,,,,,
아셈스,2019,26718633949,29976704096,56695338045,21418894108,16770812216,38189706324,3058000000,12547393036,18505631721,34112227044,4609955983,4278463373,32.6404822,,,,0.075464113,
아셈스,2020,27150752635,30643458112,57794210747,19587417042,9246747603,28834164645,4458450000,13085270336,28960046102,34048822197,4837657451,1052238331,50.1089049,0.047068539,-0.001862174,-3.066059225,0.018206639,0.044336808
아셈스,2021,31332639878,44213637415,75546277293,21499936296,17031460154,38531396450,4479553000,18531958828,37014880843,42027211286,6108793422,5697669855,48.99630024,0.208082985,0.189838651,0.815321288,0.075419598,0.172722279
아스타,2017,15265948075,8380616665,23646564740,6272868123,2945661428,9218529551,4701261500,-9379112984,14428035189,1033961524,-5212061009,-4314269096,61.01535402,2.172049485,-39.64678454,2.32065704,-0.182448028,-0.167730348
아스타,2018,26781068861,11437164178,38218233039,4127676385,842726689,4970403074,5741261500,-11961135087,33247829965,1741999606,-4909808092,-3521365582,86.99468113,-0.061561045,0.406451345,-0.225169326,-0.092138367,-0.147721098
아스타,2019,12499471646,13311792921,25811264567,9096167855,1607954162,10704122017,5741261500,-22690116694,15107142550,1250847936,-6175593201,-14996408024,58.52926156,0.204965753,-0.392654979,0.765186065,-0.581002453,-0.620263325
아스타,2020,5393524098,2909084535,8302608633,821773756,1049875602,1871649358,5746261500,-34044104065,6430959275,1261710738,-6080825664,-11057017333,77.45709282,-0.01558465,0.008609582,-0.356279688,-1.331752202,-1.026740186
아스타,2021,8958928145,2098392130,11057320275,509238229,1655523382,2164761611,6332389500,-37576189716,8892558664,2563990004,-3497812144,-3532085651,80.42236675,-0.738465479,0.50791121,-2.130449945,-0.319434145,-0.461001927
아스트,2017,1.43167E+11,1.67339E+11,3.10506E+11,1.01699E+11,93713343575,1.95412E+11,7369619500,1749576784,1.15093E+11,97205917285,8051740208,1466069112,37.06636203,1.434416915,0.973623108,3.40922179,0.004721554,0.023649005
아스트,2018,1.91498E+11,2.03555E+11,3.95053E+11,1.07665E+11,1.66826E+11,2.7449E+11,7857548500,4397583023,1.20563E+11,1.17013E+11,10831917357,4440459961,30.51809441,0.256665284,0.169275293,0.669838457,0.011240163,0.037685983
아스트,2019,2.16549E+11,3.62207E+11,5.78756E+11,1.4561E+11,2.15079E+11,3.60689E+11,12839826000,2766494148,2.18067E+11,1.44614E+11,14306565960,499295013,37.6785378,0.242870904,0.190855779,-7.893459469,0.000862703,0.002948916
아스트,2019,2.16549E+11,3.33778E+11,5.50328E+11,1.45429E+11,1.86832E+11,3.32261E+11,12839826000,2766494148,2.18067E+11,1.44614E+11,14306565960,499295013,39.62491282,0,0,0,0.000907268,0.002289642
아스트,2020,2.28985E+11,2.91459E+11,5.20443E+11,1.68769E+11,1.66113E+11,3.34882E+11,12839826000,-26395539930,1.85561E+11,54493053279,-19082664038,-37656941751,35.65445112,1.74971534,-1.653801876,1.013259043,-0.07235549,-0.18659225
아스트,2021,2.13932E+11,2.71416E+11,4.85348E+11,2.2537E+11,1.14529E+11,3.39899E+11,12847747000,-55141400819,1.45448E+11,81161917298,-13753753148,-33722380915,29.96790039,-0.387451398,0.328588394,-0.116675061,-0.069480892,-0.20375462
아스플로,2017,,,,,,,,,,,,,,,,,,
아스플로,2018,,,,,,,,,,,,,,,,,,
아스플로,2019,32639671049,36804211942,69443882991,26081202169,23004276833,49085479002,1870230000,13083880183,20358403989,40596220652,3181961553,2760283179,29.31633876,,,,0.039748399,
아스플로,2020,31825974245,41632633662,73458607907,29223687707,17491713384,46715401091,1898006500,19850285573,26743206816,44796833265,4780938510,6766405390,36.40581761,0.334448342,0.093770303,0.592060626,0.092111811,0.287310997
아스플로,2021,46963204394,47813283486,94776487880,42239460400,5905616705,48145077105,2222456500,23828835704,46631410775,58894552605,3964291117,3978550131,49.20145473,-0.206000863,0.239372212,-0.70072141,0.04197824,0.108444862
아시아경제,2017,64197317656,64805375623,1.29003E+11,16267209709,4035352148,20302561857,,,1.087E+11,35946061807,5108728998,9975159373,84.26190854,0.224016166,-0.638414604,0.601154229,0.077325202,0.128437009
아시아경제,2018,46469214572,1.09188E+11,1.55657E+11,26059489959,24106515213,50166005172,,,1.05491E+11,38402069633,5754997490,29531704517,67.77154305,0.11229692,0.06395509,0.662222024,0.189722356,0.275750339
아시아경제,2019,51548043547,83402537146,1.34951E+11,27128885665,5211596184,32340481849,,,1.0261E+11,38372829802,3278156749,4083296255,76.03531479,-0.755558971,-0.000761993,-6.23231984,0.030257715,0.039243299
아시아경제,2019,51548043547,83402537146,1.34951E+11,27128885665,5211596184,32340481849,,50217995368,1.0261E+11,38372829802,3278156749,4083296255,76.03531479,0,0,0,0.030257715,0.039794292
아시아경제,2020,56392916852,1.18557E+11,1.7495E+11,39691501586,7476957056,47168458642,,,1.27781E+11,71847306149,5441539509,4322278209,73.03886225,0.397568143,0.465911363,0.055290738,0.024705819,0.037521169
아시아경제,2020,56392916852,1.18557E+11,1.7495E+11,39691501586,7476957056,47168458642,,53904505999,1.27781E+11,39163719507,3770581695,4322278209,73.03886225,-0.443156507,-0.834537349,0,0.024705819,0.03382558
아시아경제,2021,1.17742E+11,1.19582E+11,2.37324E+11,43506745004,35462157840,78968902844,,78432323677,1.58355E+11,42841714702,4306674871,25366772212,66.7252444,0.124479602,0.085850793,0.829608664,0.106886776,0.177305571
아시아종묘,2017,17926918688,14401455921,32328374609,14922928261,714711913,15637640174,4092769500,3962625574,16690734435,20974770365,592082928,2189838661,51.62874607,-6.273769716,-1.042535578,-10.5838544,0.067737357,0.025020208
아시아종묘,2018,18978236452,14700703288,33678939740,12505381717,2400000000,14905381717,4607769500,1766444966,18773558023,18463059676,-1561498141,-2196173209,55.74272281,1.379176198,-0.136039786,1.997115643,-0.065209096,-0.123852645
아시아종묘,2019,18397901984,21200135101,39598037085,12202803914,12710211996,24913015910,4607769500,-2355065141,14685021175,18076595700,-1562059943,-4126451892,37.08522507,0.000359655,-0.021379245,0.4677817,-0.104208496,-0.246660318
아시아종묘,2020,18666564109,20125199314,38791763423,19154471860,4267763422,23422235282,4830954500,-3789467881,15369528141,22843577468,932111511,-1418377079,39.62059671,2.675829474,0.208679301,-1.909277056,-0.036563872,-0.094386847
아시아종묘,2021,23261665005,19379768644,42641433649,14404679052,6291589734,20696268786,5309984500,-3772801339,21945164863,24378112827,2214149155,5786997,51.46441614,0.579020452,0.062947258,246.0972549,0.000135713,0.000310173
아우딘퓨쳐스,2017,38259724344,14412995510,52672719854,6011859642,716456225,6728315867,5000000000,14319552610,45944403987,51015104326,-532748958,-321630080,87.22618485,5.156083502,0.522139312,1.017992711,-0.006106198,-0.009475096
아우딘퓨쳐스,2018,41336271254,18324114401,59660385655,4414414110,1645514868,6059928978,5000000000,21975605300,53600456677,89405998557,8077357785,9125740534,89.8426252,1.065955845,0.429399535,1.035244272,0.152961474,0.183349305
아우딘퓨쳐스,2019,29508072518,24799142818,54307215336,14346988070,5830680736,20177668806,5000000000,2520199286,34129546530,54122517356,-20663704456,-18697227491,62.84532602,1.390895921,-0.651918701,1.488079879,-0.34428625,-0.426244769
아우딘퓨쳐스,2020,31589403127,22009844039,53599247166,24127117278,9027950783,33155068061,5000000000,-10308972029,20444179105,40415611868,-5883151678,-14809860434,38.14266093,-2.512352832,-0.339148781,-0.262485057,-0.276307247,-0.542746908
아우딘퓨쳐스,2021,30336882429,20198822424,50535704853,24826886250,8236465085,33063351335,11089424000,-18267213973,17472353518,43911332269,-7721456887,-8367378223,34.5742749,0.238077507,0.079608616,-0.769952312,-0.165573593,-0.441357774
아이디스,2017,,,,,,,,,,,,,,,,,,
아이디스,2018,,,,,,,,,,,,,,,,,,
아이디스,2019,,,,,,,,,,,,,,,,,,
아이디스홀딩스,2017,5.12503E+11,2.62237E+11,7.7474E+11,1.41379E+11,60029801371,2.01409E+11,5173878000,1.55482E+11,5.73331E+11,4.3822E+11,32238044149,30867107326,74.00300384,,,,0.039841913,
아이디스홀딩스,2018,5.29162E+11,2.70846E+11,8.00007E+11,1.68119E+11,20726242922,1.88845E+11,5173878000,1.7673E+11,6.11162E+11,5.56267E+11,54750294905,53785250462,76.39456521,0.411180447,0.212213631,0.426104609,0.067230958,0.09081568
아이디스홀딩스,2019,5.14157E+11,2.85396E+11,7.99553E+11,90242235367,92973885546,1.83216E+11,5173878000,1.63252E+11,6.16337E+11,5.07776E+11,46674476052,13476746036,77.08517692,-0.173024307,-0.095496423,-2.990967131,0.016855354,0.021958061
아이디스홀딩스,2020,4.7609E+11,3.10915E+11,7.87005E+11,78858714625,94516887715,1.73376E+11,5173878000,1.65148E+11,6.13629E+11,4.32176E+11,15435418893,4765967501,77.97019205,-2.023855483,-0.174929558,-1.82770414,0.006055832,0.007749757
아이디스홀딩스,2021,5.911E+11,3.46414E+11,9.37514E+11,2.36404E+11,17409168507,2.53813E+11,5173878000,1.69746E+11,6.83701E+11,5.44387E+11,19337282762,3446398976,72.92700287,0.201779325,0.20612324,-0.382883274,0.003676103,0.005313064
아이디피,2017,,,,,,,,,,,,,,,,,,
아이디피,2018,17933469305,4903655300,22837124605,3345441671,2976040451,6321482122,1627150000,14904768436,16515642483,19115474911,2525653780,2295475446,72.31927298,,,,0.100515082,
아이디피,2019,21699822696,5177804186,26877626882,3089148965,455233856,3544382821,2659431500,18515086201,23333244061,25385124539,4178986691,3615386232,86.81288777,0.395630097,0.246981244,0.365081544,0.134512851,0.181454818
아이디피,2020,33385641348,6238542372,39624183720,2031107534,362570427,2393677961,3318431500,20134516423,37230505759,18733864371,2017340257,1618792456,93.95904789,-1.071532889,-0.355039411,-1.233384656,0.040853648,0.053457471
아이디피,2021,39545908647,6880771301,46426679948,4886164959,264269508,5150434467,3318431500,23860271835,41276245481,26092880717,3921517533,4270368064,88.90630458,0.485571532,0.282031579,0.620924372,0.091980906,0.10878983
아이비김영,2017,,,,,,,,,,,,,,,,,,
아이비김영,2018,,,,,,,,,,,,,,,,,,
아이비김영,2019,,,,,,,,,,,,,,,,,,
아이센스,2017,95778364443,1.38299E+11,2.34077E+11,25779648880,43145183533,68924832413,6867119000,1.11535E+11,1.65152E+11,1.56964E+11,22756027475,15144223380,70.55463345,,,,0.064697612,
아이센스,2018,1.10761E+11,1.41287E+11,2.52048E+11,28210489593,40570681768,68781171361,6868619000,1.33075E+11,1.83267E+11,1.72997E+11,27401714000,22414154718,72.71109305,0.169539998,0.092676851,0.32434555,0.088928085,0.128662031
아이센스,2019,1.28983E+11,1.41059E+11,2.70042E+11,41791912296,27159137872,68951050168,6868619000,1.54347E+11,2.01091E+11,1.89844E+11,30172842156,23263932301,74.46657783,0.091841801,0.088744736,0.036527685,0.086149203,0.121053389
아이센스,2020,1.59943E+11,1.47087E+11,3.0703E+11,31625746505,52278224583,83903971088,6868619000,1.76827E+11,2.23126E+11,2.03708E+11,30455987440,27295506466,72.67240706,0.009296868,0.068055294,0.147701021,0.088901691,0.128686363
아이센스,2021,2.07654E+11,2.21526E+11,4.2918E+11,38390963908,1.06048E+11,1.44439E+11,6868619000,1.98525E+11,2.8474E+11,2.32935E+11,34826754603,25150572055,66.34524401,0.125500272,0.125473529,-0.085283723,0.058601499,0.099044017
아이스크림에듀,2017,45915714026,9901894729,55817608755,22741196664,1721301729,24462498393,5159693000,18663593631,31355110362,86608346488,8898994576,7785796776,56.1742272,-2.913560606,-1.689518972,-2.230314479,0.139486391,0.049262321
아이스크림에듀,2018,55733898052,13252968948,68986867000,18577720563,1460646786,20038367349,5593685500,28748418946,48948499651,1.00102E+11,12550222577,10561104955,70.95335936,0.290929342,0.134799693,0.262785778,0.15308863,0.263029394
아이스크림에듀,2019,64201289901,31465375439,95666665340,17307223353,3835716869,21142940222,6432018500,32863998688,74523725118,1.06436E+11,5378255172,4981293774,77.89936532,-1.333511925,0.059512156,-1.120153003,0.052069274,0.080686872
아이스크림에듀,2020,63576729277,36236040639,99812769916,21034316495,5466044926,26500361421,6432018500,31983814011,73312408495,1.1552E+11,-1559115795,750124810,73.44992886,4.44955467,0.078636442,-5.640619944,0.007515319,0.010148058
아이스크림에듀,2021,51798004550,37945138987,89743143537,20133265741,3055150248,23188415989,6432018500,25519312047,66554727548,1.28568E+11,-6900606107,-7303021331,74.16135086,0.774061036,0.101485732,1.102714312,-0.081376928,-0.104427981
아이쓰리시스템,2017,49834476577,35680293384,85514769961,16593594227,5237340998,21830935225,3455010000,35965944702,63683834736,69607526072,9221676435,9358904489,74.47115249,1.748302779,-0.8470459,1.780328653,0.109441965,0.143719407
아이쓰리시스템,2018,57876971017,34049988925,91926959942,16655921122,4481324145,21137245267,3580660000,43935559571,70789714675,69164997307,8990916156,9784710139,77.00647853,-0.025665936,-0.006398161,0.043517452,0.106440049,0.145526168
아이쓰리시스템,2019,50749680573,40796495889,91546176462,16394880917,6110820963,22505701880,3580660000,42228726878,69040474582,51862038782,-2396259624,179851707,75.41601108,4.752062617,-0.333634368,-53.40432177,0.001964601,0.00257243
아이쓰리시스템,2020,74258349653,42713161917,1.16972E+11,29848973952,16425762691,46274736643,3580660000,44751127363,70696774927,66532479365,768716875,3011540885,60.43931037,4.117220009,0.220500434,0.940279175,0.025745935,0.043102908
아이쓰리시스템,2021,63843125990,43831021743,1.07674E+11,31197616866,3233756413,34431373279,3580660000,47414283480,73242774454,79723131606,1410841017,3357324317,68.02261824,0.45513572,0.165455771,0.102993753,0.031180412,0.046649088
아이씨디,2017,1.55846E+11,80384203003,2.3623E+11,86333726899,15756154919,1.0209E+11,8323248500,66303017592,1.3414E+11,3.11848E+11,36878751121,24491202829,56.78374533,0.961743796,0.744352389,0.862917132,0.103675118,0.236192762
아이씨디,2018,1.14192E+11,77032458717,1.91224E+11,46662982354,13162646640,59825628994,8373248500,72900373125,1.31399E+11,2.33975E+11,39698698516,29833627101,68.71440104,0.071033749,-0.332825439,0.179073911,0.156013887,0.224702455
아이씨디,2019,1.31397E+11,72375054139,2.03772E+11,47154563217,9562398873,56716962090,8759989000,81676222020,1.47055E+11,1.21605E+11,14295627577,11151768378,72.16650844,-1.776981864,-0.924062702,-1.675237334,0.0547266,0.080097759
아이씨디,2020,1.36566E+11,96533670675,2.33099E+11,43242048915,10383430887,53625479802,8974163000,1.11056E+11,1.79474E+11,3.08965E+11,50068252607,33458701926,76.99458283,0.714477202,0.606413243,0.666700507,0.14353837,0.204935389
아이씨디,2021,1.35062E+11,97787042975,2.32849E+11,57261875883,7650342151,64912218034,9032706500,1.06634E+11,1.67937E+11,1.15769E+11,1710641109,761807004,72.12260386,-28.26870654,-1.668799465,-42.92018156,0.003271679,0.004385629
아이씨케이,2017,20337069057,9484310969,29821380026,9863951730,2701705861,12565657591,6235944400,8008456645,17255722435,27191581036,-7255525769,-9736883327,57.86359458,1.235770799,-3.257544923,1.078239307,-0.326506799,-0.105154225
아이씨케이,2018,19523843130,7956421541,27480264671,12205422987,1316055597,13521478584,6235944400,4630957388,13958786087,24088357114,-2276972994,-2714528294,50.79567557,-2.186478622,-0.128826715,-2.586952233,-0.09878101,-0.173927345
아이씨케이,2019,27588485787,8352469252,35940955039,16335170841,4788885414,21124056255,6235944400,4343891068,14816898784,24722106229,-159811361,6709220,41.22566795,-13.24787937,0.025634916,405.5967033,0.000186673,0.000466312
아이씨케이,2019,27513377741,8352469252,35865846993,16260062795,4788885414,21048948209,6235944400,4343891068,14816898784,24722106229,-159811361,6709220,41.31200021,0,0,0,0.000187064,0.000452809
아이씨케이,2020,26448474810,8809980184,35258454994,13227767404,5125137719,18352905123,6823444400,1287693841,16905549871,27772933812,-3178049013,-3258438135,47.94750613,0.949714004,0.109848949,1.002059029,-0.092415795,-0.205434213
아이씨케이,2021,31354820553,8570171188,39924991741,22130842802,9905825906,32036668708,6935944400,-10444317304,7888323033,27797305155,-9893029563,-12052605279,19.75785765,0.678758767,0.000876752,0.729648648,-0.301881222,-0.972224495
아이앤씨,2017,,,,,,,,,,,,,,,,,,
아이앤씨,2018,,,,,,,,,,,,,,,,,,
아이앤씨,2019,,,,,,,,,,,,,,,,,,
아이에스이커머스,2017,61888230204,35153314264,97041544468,21258423883,154112723,21412536606,12757046500,22408975155,75629007862,36484877056,-1396778282,33707586063,77.93467043,,,,0.347352119,
아이에스이커머스,2018,21174708782,60328141275,81502850057,18253631333,844498014,19098129347,12757046500,9187641027,62404720710,34926973770,-5951514529,-13106364540,76.56753189,0.765307087,-0.044604588,3.571848659,-0.160808665,-0.189900899
아이에스이커머스,2019,34857954905,44125844839,78983799744,25707332684,3808610077,29515942761,12787541500,-6933734699,49467856983,36135279078,-4740107990,-16446817731,62.63038388,-0.255565177,0.033438383,0.203106354,-0.208230267,-0.294027689
아이에스이커머스,2019,34857954905,44125844839,78983799744,25707332684,3808610077,29515942761,12787541500,-6933734699,49467856983,20911936096,-4740107990,-16446817731,62.63038388,0,-0.727973867,0,-0.208230267,-0.332474838
아이에스이커머스,2020,27657760820,44215188384,71872949204,30080960066,1291401311,31372361377,12913181000,-16435931176,40500587827,29440604972,-307456766,-9663467640,56.35025176,-14.41715296,0.28969068,-0.701958173,-0.134452082,-0.214819044
아이에스이커머스,2020,27657760820,44215188384,71872949204,30080960066,1291401311,31372361377,12913181000,-16435931176,40500587827,27914131811,120871334,-9663467640,56.35025176,3.543669833,-0.054684601,0,-0.134452082,-0.238600676
아이에스이커머스,2021,63186758208,21310420682,84497178890,15751174806,2451873730,18203048536,12913181000,12030526162,66294130354,21515302872,-7802164718,28441564359,78.4572115,1.015492025,-0.297408267,1.339765687,0.336597798,0.532639907
아이에이,2017,19378320352,65640384389,85018704741,36155734025,14102985373,50258719398,20191035000,-7169645536,34759985343,60756809916,-3986368631,-8830992009,40.8851034,-0.957211046,0.645878332,4.220653391,-0.103871166,-0.174777483
아이에이,2018,30359536069,75589345963,1.05949E+11,44880190599,15826614822,60706805421,22532663500,-10719363945,45242076611,67262016666,-1027404103,-3807832802,42.70179708,-2.880039625,0.096714417,-1.319164855,-0.035940283,-0.095193366
아이에이,2019,23010747841,86336521250,1.09347E+11,47458411394,2023873275,49482284669,25209344100,-4206260369,59864984422,67834574885,2721529576,1238876901,54.74758073,1.377509806,0.008440507,4.073616756,0.011329747,0.023573619
아이에이,2020,33896266779,1.09149E+11,1.43045E+11,34289256334,10412054825,44701311159,28613096500,8609988848,98343973163,58449522455,4355751851,13092368938,68.75023782,0.375187185,-0.160566794,0.905374122,0.091526044,0.165507303
아이에이,2021,53545351279,1.10787E+11,1.64332E+11,28722620058,19296957191,48019577249,29476915000,14409900132,1.16313E+11,81228449889,6701245261,9195051024,70.77898699,0.350008591,0.280430409,-0.423849515,0.055953992,0.085672137
아이엘사이언스,2017,,,,,,,,,,,,,,,,,,
아이엘사이언스,2018,,,,,,,,,,,,,,,,,,
아이엘사이언스,2019,,,,,,,,,,,,,,,,,,
아이엠,2017,,,,,,,,,,,,,,,,,,
아이엠,2018,,,,,,,,,,,,,,,,,,
아이엠,2019,,,,,,,,,,,,,,,,,,
아이오케이,2017,19415741199,65428962992,84844704191,8197153068,6997870440,15195023508,13287007000,-7573947525,69649680683,18379990830,-146970189,-4374619061,82.09078144,,,,-0.051560308,
아이오케이,2018,53823830368,82896396217,1.3672E+11,41361443479,3180939908,44542383387,19873833500,-21016695560,92177843198,29736550786,-5746756819,-13276211290,67.42078001,0.974425542,0.381905758,0.670491907,-0.097104954,-0.164078532
아이오케이,2018,53823830368,82896396217,1.3672E+11,41361443479,3180939908,44542383387,19873833500,-21016695560,92177843198,24054740441,-4195831254,-13391296220,67.42078001,-0.369634876,-0.236203353,0.00859401,-0.097946709,-0.145276736
아이오케이,2019,26610155015,1.2997E+11,1.5658E+11,38608239339,7196893926,45805133265,25375271000,-29483394335,1.10775E+11,48736407979,578277564,-8380600819,70.7464997,8.255739311,0.506431815,-0.597892145,-0.053522802,-0.082586731
아이오케이,2019,26610155015,1.2997E+11,1.5658E+11,38608239339,7196893926,45805133265,25375271000,-29483394335,1.10775E+11,27640361845,440475472,-8380600819,70.7464997,-0.312848503,-0.763233356,0,-0.053522802,-0.075654347
아이오케이,2020,66281208423,75784567265,1.42066E+11,13095463047,32180238417,45275701464,27769907000,-33535232744,96790074224,20968142132,-2950518239,-1747643105,68.13046545,1.149287493,-0.318207482,-3.795373149,-0.012301648,-0.016839482
아이오케이,2020,66281208423,75784567265,1.42066E+11,45058391681,217309783,45275701464,27769907000,-33535232744,96790074224,20968142132,-2950518239,-1747643105,68.13046545,0,0,0,-0.012301648,-0.018056016
아이오케이,2021,77611083670,88895929074,1.66507E+11,14387172446,713372166,15100544612,46621775000,-69644294010,1.51406E+11,24307746912,-8353332102,-36108285938,90.93098581,0.646785474,0.137388496,0.951599943,-0.216857448,-0.290965262
아이원스,2017,68580456649,1.77835E+11,2.46415E+11,97872151502,28410802947,1.26283E+11,6707959500,46004064203,1.20132E+11,1.29568E+11,11166416598,4131466082,48.75194302,1.748076344,0.812393918,9.739823884,0.016766286,0.030430044
아이원스,2018,66689294030,1.8894E+11,2.55629E+11,96336488241,39756607058,1.36093E+11,6707959500,45487819328,1.19536E+11,1.70603E+11,4489866139,270088655,46.76144458,-1.487026618,0.240529977,-14.29670353,0.001056566,0.002253858
아이원스,2019,67268569600,1.73888E+11,2.41157E+11,94421070674,34764718472,1.29186E+11,6707959500,38946654650,1.11971E+11,1.22297E+11,-2137851509,-6192739499,46.43079323,3.100176799,-0.394985902,1.04361376,-0.025679306,-0.053499429
아이원스,2020,51003654077,1.61407E+11,2.12411E+11,86962755736,20084952775,1.07048E+11,6707959500,38012823209,1.05363E+11,1.46325E+11,9522719944,-276079532,49.60344382,1.224500093,0.164208243,-21.43099825,-0.001299744,-0.002540601
아이원스,2021,59149899069,1.65609E+11,2.24759E+11,89210344261,5013163071,94223507332,12751587000,65136957295,1.30535E+11,1.63773E+11,36550764596,27909709755,58.0779528,0.739465917,0.106534391,1.009891881,0.124176249,0.236624847
아이윈,2017,48710867522,48533732496,97244600018,43188775075,14426224175,57614999250,4829196500,28433061747,39629600768,97190531109,-3548771360,-2987595080,40.75249501,11.29955466,-0.685068099,10.34186495,-0.030722478,-0.03511411
아이윈,2018,44567288833,55787775309,1.00355E+11,42475865591,20834189982,63310055573,4829196500,23480208441,37045008569,93786700592,-2629695931,-2520595882,36.9139404,-0.349498746,-0.036293318,-0.185273332,-0.025116778,-0.065747864
아이윈,2019,39597572434,57125584947,96723157381,26381040429,26122258730,52503299159,4829196500,24869034506,44219858222,95380947289,3730413594,2266080398,45.71796395,1.704934149,0.016714519,2.112315293,0.02342852,0.055770236
아이윈,2020,41501612064,54589522350,96091134414,36803767085,14083871483,50887638568,4829196500,25805668126,45203495846,85167570270,3200300113,2032223949,47.04231678,-0.165644928,-0.119920963,-0.115074153,0.021148922,0.04545175
아이윈,2021,61822210692,65024383466,1.26847E+11,43414053417,9579114597,52993168014,8679196500,26358170689,73853426144,90626244365,2489232126,2255031540,58.22263233,-0.285657565,0.060232818,0.098804645,0.017777628,0.03788157
아이윈플러스,2017,7504422768,14316376737,21820799505,8699088110,2672735574,11371823684,2714892500,-2295604360,10448975821,14183309140,-3105903952,-3219304589,47.88539402,1.80145174,-5.389640349,1.700471632,-0.14753376,-0.076375157
아이윈플러스,2018,5398411533,12229629234,17628040767,7612565255,3982315584,11594880839,2722392500,-4550121407,6033159928,9236824015,-4004987502,-4378100420,34.22478997,0.224490975,-0.535517957,0.264680048,-0.248360012,-0.531254018
아이윈플러스,2019,11964411833,16865525197,28829937030,17293398853,3829253786,21122652639,3678266500,-7910497470,7707284391,5448365398,-5759907294,-7792480025,26.73361507,0.304678479,-0.695338572,0.438163408,-0.270291261,-1.13423989
