회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
(주)케이엠에이치하이텍,52900,2020년 12월,1877755,-10559065,3248579,성장기업
(주)케이엠에이치하이텍,52900,2021년 12월,6123963,-33408795,32039291,성장기업
(주)케이옥션,102370,1905년 7월,,,,판단불가
(주)케이지모빌리언스,46440,2018년 12월,13815390,-585329,5738334,성장기업
(주)케이지모빌리언스,46440,2017년 12월,-14437693,-16459083,36149724,스타트업
(주)케이지모빌리언스,46440,2019년 12월,65364411,-2358101,-20851024,우량기업
(주)케이지모빌리언스,46440,2020년 12월,14280160,18992633,-74080909,성숙기업
(주)케이지모빌리언스,46440,2021년 12월,69670357,-9052149,-23849844,우량기업
(주)케이지이니시스,35600,2021년 12월,40822925,-1729517,-10850629,우량기업
(주)케이지이니시스,35600,2018년 12월,15611487,-2297036,-16124223,우량기업
(주)케이지이니시스,35600,2017년 12월,206382956,-84407455,-40290413,우량기업
(주)케이지이니시스,35600,2020년 12월,102886456,-92330783,-9325709,우량기업
(주)케이지이니시스,35600,2019년 12월,110596339,-64730763,-16467487,우량기업
(주)케이티서브마린,60370,2018년 12월,-984726,-2245307,-2256106,쇠퇴기업
(주)케이티서브마린,60370,2017년 12월,29415640,-5695784,-17078706,우량기업
(주)케이티서브마린,60370,2020년 12월,-1636965,20538747,-4254120,정리기업
(주)케이티서브마린,60370,2019년 12월,17982031,-1437795,-12665288,우량기업
(주)케이티서브마린,60370,2021년 12월,10253095,26518557,-791355,성숙기업
(주)케이티알파,36030,2018년 12월,50837055,-33317742,0,판단불가
(주)케이티알파,36030,2019년 12월,49870561,-50138722,-1859686,우량기업
(주)케이티알파,36030,2020년 12월,60175467,-55721022,-1975190,우량기업
(주)케이티알파,36030,2021년 12월,37982662,3012157,-2173877,성숙기업
(주)케이티알파,36030,2017년 12월,28319937,-36085726,0,판단불가
(주)케이프,64820,2017년 12월,-1148841,-807567,-3466703,쇠퇴기업
(주)케이프,64820,2020년 12월,5086082,-10066818,-276899,우량기업
(주)케이프,64820,2021년 12월,3232086,-27767927,14986601,성장기업
(주)케이프,64820,2018년 12월,-1123028,-2272451,6194801,스타트업
(주)케이프,64820,2019년 12월,7927813,5394317,-4977804,성숙기업
(주)케이피에스,256940,2019년 12월,-729572,894504,4103665,부실기업
(주)케이피에스,256940,2021년 12월,-5672096,-18201062,28106368,스타트업
(주)케이피에스,256940,2020년 12월,-288680,-10738211,37476460,스타트업
(주)케이피에스,256940,2018년 12월,2414304,-2667354,-565782,우량기업
(주)케이피에스,256940,2017년 12월,6480062,-12722810,4544265,성장기업
(주)케이피에프,24880,2017년 12월,-1044401,-17504080,1213954,스타트업
(주)케이피에프,24880,2019년 12월,21469208,-7030310,4588762,성장기업
(주)케이피에프,24880,2021년 12월,1852141,-53061845,38918673,성장기업
(주)케이피에프,24880,2020년 12월,7278588,-16558613,6985895,성장기업
(주)케이피에프,24880,2018년 12월,13919122,820600,-18725546,성숙기업
(주)케이피엠테크,42040,2020년 12월,-11492300,-10262938,14407699,스타트업
(주)케이피엠테크,42040,2018년 12월,1401704,7513570,-2308712,성숙기업
(주)케이피엠테크,42040,2017년 12월,-4002421,-41532896,43967575,스타트업
(주)케이피엠테크,42040,2021년 12월,-1034278,273314,8003944,부실기업
(주)케이피엠테크,42040,2019년 12월,-7706322,2055565,-2299356,정리기업
(주)케이피티유,54410,2021년 12월,1235677,-6087329,4037648,성장기업
(주)케이피티유,54410,2020년 12월,615005,-2975751,3255000,성장기업
(주)케이피티유,54410,2018년 12월,-71806,1525851,-653000,정리기업
(주)케이피티유,54410,2019년 12월,2484600,-587827,-2853000,우량기업
(주)케이피티유,54410,2017년 12월,1967315,-4734690,557456,성장기업
(주)케일럼,258610,2021년 12월,1695202,-3848997,3802581,성장기업
(주)케일럼,258610,2017년 12월,-7179522,-2489052,6826127,스타트업
(주)케일럼,258610,2019년 12월,79466,93558,-1418882,성숙기업
(주)케일럼,258610,2020년 12월,-1736314,-40028939,40373469,스타트업
(주)케일럼,258610,2018년 12월,2652441,-11046744,9584522,성장기업
(주)켐온,217600,2018년 12월,4969791,-3422142,0,판단불가
(주)켐온,217600,2019년 12월,4528301,-6493660,628082,성장기업
(주)켐온,217600,2021년 12월,6677848,-21654250,2743274,성장기업
(주)켐온,217600,2020년 12월,8494913,-15012605,21468357,성장기업
(주)켐온,217600,2017년 12월,-1043113,-5279447,-35521,쇠퇴기업
(주)켐트로닉스,89010,2017년 12월,7522388,-13797346,9795230,성장기업
(주)켐트로닉스,89010,2018년 12월,154034,-9111739,7329044,성장기업
(주)켐트로닉스,89010,2019년 12월,24091574,-31741841,9358980,성장기업
(주)켐트로닉스,89010,2020년 12월,18030436,-24708083,19245496,성장기업
(주)켐트로닉스,89010,2021년 12월,14056776,-23028426,9378321,성장기업
(주)켐트로스,220260,2017년 12월,4175451,3533929,-401982,성숙기업
(주)켐트로스,220260,2018년 12월,4595864,-14446835,10079106,성장기업
(주)켐트로스,220260,2019년 12월,4515914,587279,-2676306,성숙기업
(주)켐트로스,220260,2020년 12월,5039168,-5457831,1202632,성장기업
(주)켐트로스,220260,2021년 12월,3876692,-22094447,18125893,성장기업
(주)코너스톤네트웍스,33110,2017년 12월,-2215462,-9663682,1742664,스타트업
(주)코너스톤네트웍스,33110,2018년 12월,-8848569,-12233497,21249648,스타트업
(주)코너스톤네트웍스,33110,2020년 12월,-2572268,3413189,-1466742,정리기업
(주)코너스톤네트웍스,33110,2019년 12월,-5452529,-10605038,16308665,스타트업
(주)코다코,46070,2019년 12월,26256610,5375468,-30724657,성숙기업
(주)코다코,46070,2021년 12월,2289985,-9551329,7078401,성장기업
(주)코다코,46070,2020년 12월,-1663249,2044765,-376178,정리기업
(주)코다코,46070,2017년 12월,6069578,-46383372,46581097,성장기업
(주)코다코,46070,2018년 12월,8018308,-22822158,8250436,성장기업
(주)코데즈컴바인,47770,2018년 12월,2761914,-4956825,0,판단불가
(주)코데즈컴바인,47770,2017년 12월,2605676,-864587,90000,성장기업
(주)코데즈컴바인,47770,2021년 12월,5325436,2015275,-698343,성숙기업
(주)코데즈컴바인,47770,2019년 12월,5009692,-1176179,-617581,우량기업
(주)코데즈컴바인,47770,2020년 12월,4234332,-145995,-688891,우량기업
(주)코디,80530,2021년 12월,2557034,-3052496,2133494,성장기업
(주)코디,80530,2017년 12월,-7014381,13947024,-12473080,정리기업
(주)코디,80530,2018년 12월,-5337895,-29696560,34240186,스타트업
(주)코디,80530,2019년 12월,4011793,918751,-1783489,성숙기업
(주)코디,80530,2020년 12월,4981320,-4603491,-2908509,우량기업
(주)코디엠,224060,2021년 12월,-2376199,-3582093,4692033,스타트업
(주)코디엠,224060,2019년 12월,1840723,-16072113,4270388,성장기업
(주)코디엠,224060,2020년 12월,-1606507,-221219,2159594,스타트업
(주)코디엠,224060,2018년 12월,-2861650,-34963843,39963321,스타트업
(주)코디엠,224060,2017년 12월,2519788,-212923,-47058,우량기업
(주)코렌텍,104540,2021년 12월,3690962,-16635154,19443578,성장기업
(주)코렌텍,104540,2017년 12월,6306699,-22383091,7620219,성장기업
(주)코렌텍,104540,2018년 12월,5991208,-4001638,-4619064,우량기업
(주)코렌텍,104540,2020년 12월,-3589796,-19650964,25752648,스타트업
(주)코렌텍,104540,2019년 12월,4055125,-4415584,-3593589,우량기업
(주)코리아나화장품,27050,2021년 12월,7328357,-59559,-4251103,우량기업
(주)코리아나화장품,27050,2019년 12월,4387890,1832929,-5269634,성숙기업
(주)코리아나화장품,27050,2018년 12월,2604931,-3657617,-414870,우량기업
(주)코리아나화장품,27050,2017년 12월,7056520,-2271542,-2348280,우량기업
(주)코리아나화장품,27050,2020년 12월,-113609,919708,-2295934,정리기업
(주)코리아센터,290510,2020년 12월,3535908,-24443321,-13358199,우량기업
(주)코리아센터,290510,2021년 12월,11455538,-82371802,66973715,성장기업
(주)코리아센터,290510,2019년 12월,9372574,-26803287,53607683,성장기업
(주)코리아에스이,101670,2021년 12월,-11406979,1123086,4995000,부실기업
(주)코리아에스이,101670,2017년 12월,3790952,-1956785,-686000,우량기업
(주)코리아에스이,101670,2018년 12월,453871,-1345053,-171500,우량기업
(주)코리아에스이,101670,2019년 12월,664130,-723149,0,판단불가
(주)코리아에스이,101670,2020년 12월,905985,-971888,50000,성장기업
(주)코맥스,36690,2021년 12월,2857400,-3620826,703201,성장기업
(주)코맥스,36690,2018년 12월,902937,-2183476,-1142661,우량기업
(주)코맥스,36690,2020년 12월,6981901,-4362695,-1100027,우량기업
(주)코맥스,36690,2019년 12월,3062480,-2610182,-541114,우량기업
(주)코맥스,36690,2017년 12월,5317878,-3063203,-2124163,우량기업
(주)코메론,49430,2018년 12월,8843197,929859,-11021572,성숙기업
(주)코메론,49430,2017년 12월,14883271,-5864456,-3140669,우량기업
(주)코메론,49430,2019년 12월,11882984,-6809728,-2823266,우량기업
(주)코메론,49430,2021년 12월,9627505,-32352702,15723020,성장기업
(주)코메론,49430,2020년 12월,7945777,1785698,-3492161,성숙기업
(주)코미코,183300,2017년 12월,21878734,-8745582,4703156,성장기업
(주)코미코,183300,2019년 12월,16969770,-21018947,1151096,성장기업
(주)코미코,183300,2018년 12월,18708252,-56370549,51104250,성장기업
(주)코미코,183300,2020년 12월,28290933,-17495345,-9958106,우량기업
(주)코미코,183300,2021년 12월,32060490,-33031694,-3964785,우량기업
(주)코미팜,41960,2020년 12월,3103343,-291664,-1639924,우량기업
(주)코미팜,41960,2021년 12월,4022149,-3820386,-1021693,우량기업
(주)코미팜,41960,2019년 12월,6398539,-11545156,5360661,성장기업
(주)코미팜,41960,2017년 12월,1610977,1618801,317260,전환기업
(주)코미팜,41960,2018년 12월,5029,-12869805,7451755,성장기업
(주)코세스,89890,2017년 12월,11201413,-907656,-10666623,우량기업
(주)코세스,89890,2018년 12월,-1007293,-19945463,21160351,스타트업
(주)코세스,89890,2019년 12월,7681131,-281717,-7906609,우량기업
(주)코세스,89890,2020년 12월,-5044202,-825589,12298541,스타트업
(주)코세스,89890,2021년 12월,12666905,-695030,-16149441,우량기업
(주)코센,9730,2017년 12월,-2491721,4628737,-2014829,정리기업
(주)코센,9730,2018년 12월,-3176245,-7722651,10874621,스타트업
(주)코센,9730,2019년 12월,-4407677,-62479771,67129432,스타트업
(주)코센,9730,2020년 12월,441007,7701410,-8330646,성숙기업
(주)코센,9730,2021년 12월,3353872,826521,-2327545,성숙기업
(주)코스나인,82660,2021년 12월,-2421551,13567613,-701385,정리기업
(주)코스나인,82660,2017년 12월,-1818191,-7244347,-2287564,쇠퇴기업
(주)코스나인,82660,2018년 12월,-4151501,2485301,799937,부실기업
(주)코스나인,82660,2019년 12월,-1133306,-3330612,3579136,스타트업
(주)코스나인,82660,2020년 12월,-4133598,-20760989,28735247,스타트업
(주)코스메카코리아,241710,2017년 12월,10870058,-24751543,0,판단불가
(주)코스메카코리아,241710,2018년 12월,15696793,-92597439,54557919,성장기업
(주)코스메카코리아,241710,2020년 12월,5746238,-11021290,15978532,성장기업
(주)코스메카코리아,241710,2019년 12월,6457135,-21815356,14537727,성장기업
(주)코스메카코리아,241710,2021년 12월,13932138,-1070948,-16427118,우량기업
(주)코스온,69110,2018년 12월,-4267107,-46119888,55536213,스타트업
(주)코스온,69110,2020년 12월,5557709,-11384754,-1089906,우량기업
(주)코스온,69110,2021년 12월,-4163336,6911924,-2767589,정리기업
(주)코스온,69110,2017년 12월,1736020,-37765634,35469895,성장기업
(주)코스온,69110,2019년 12월,24149167,-22343190,-4485927,우량기업
(주)코썬바이오,204990,2017년 12월,-16656435,4406108,-193685,정리기업
(주)코썬바이오,204990,2019년 12월,-3083125,612739,942624,부실기업
(주)코썬바이오,204990,2018년 12월,-6285413,617670,2400000,부실기업
(주)코아시아,45970,2017년 12월,223136,1574889,-28928,성숙기업
(주)코아시아,45970,2018년 12월,-196857,33248,-2856,정리기업
(주)코아시아,45970,2020년 12월,8621766,-17041707,7643425,성장기업
(주)코아시아,45970,2021년 12월,8813023,-9807845,19261673,성장기업
(주)코아시아,45970,2019년 12월,-1615015,9299324,-4399817,정리기업
(주)코아시아옵틱스,196450,2021년 12월,10354015,-33267082,26756223,성장기업
(주)코아시아옵틱스,196450,2019년 12월,-5882155,-13520323,19999616,스타트업
(주)코아시아옵틱스,196450,2020년 12월,4108136,-8192584,2069244,성장기업
(주)코아시아옵틱스,196450,2017년 12월,-6995787,-9052965,20381630,스타트업
(주)코아시아옵틱스,196450,2018년 12월,-4868581,7275224,-2722058,정리기업
(주)코엔텍,29960,2020년 12월,33786162,-32579560,-30826984,우량기업
(주)코엔텍,29960,2017년 12월,27471764,-7180350,-1257828,우량기업
(주)코엔텍,29960,2021년 12월,37183456,60347606,-29328363,성숙기업
(주)코엔텍,29960,2019년 12월,34254811,-68901939,-23380663,우량기업
(주)코엔텍,29960,2018년 12월,48763693,264688,-2314586,성숙기업
(주)코원플레이,56000,2021년 12월,-23324389,769,-85015,정리기업
(주)코원플레이,56000,2020년 12월,-10180591,-3557090,32285940,스타트업
(주)코원플레이,56000,2018년 12월,-640401,-33092,0,판단불가
(주)코원플레이,56000,2017년 12월,-3261410,20819465,-16384480,정리기업
(주)코원플레이,56000,2019년 12월,2296344,63465,347524,전환기업
(주)코윈테크,282880,2019년 12월,8473753,-45970494,51962486,성장기업
(주)코윈테크,282880,2021년 12월,-4977322,-5346109,23830709,스타트업
(주)코윈테크,282880,2020년 12월,6041308,-12716594,7348997,성장기업
(주)코이즈,121850,2021년 12월,-5390654,-1815320,1121589,스타트업
(주)코이즈,121850,2019년 12월,907454,6215103,-6979349,성숙기업
(주)코이즈,121850,2017년 12월,948771,-326897,2204804,성장기업
(주)코이즈,121850,2018년 12월,-1737394,-4330013,2451393,스타트업
(주)코이즈,121850,2020년 12월,3528542,-1645132,2423502,성장기업
(주)코콤,15710,2021년 12월,-3641340,-16092653,7418744,스타트업
(주)코콤,15710,2018년 12월,14854549,-8555735,-2738642,우량기업
(주)코콤,15710,2017년 12월,14899258,-3740981,-2730313,우량기업
(주)코콤,15710,2020년 12월,12085726,-3739753,-702054,우량기업
(주)코콤,15710,2019년 12월,15143439,-3741499,-3236578,우량기업
(주)코텍,52330,2020년 12월,18600294,-36793711,-11005118,우량기업
(주)코텍,52330,2021년 12월,-74131589,9359754,16255972,부실기업
(주)코텍,52330,2019년 12월,73180633,-15362379,-5947930,우량기업
(주)코텍,52330,2017년 12월,23586591,-42351756,-4460948,우량기업
(주)코텍,52330,2018년 12월,26917835,-21769888,-4460948,우량기업
(주)코퍼스코리아,322780,2020년 12월,3339192,196052,-113812,성숙기업
(주)코퍼스코리아,322780,2021년 12월,1313304,-27451941,35879864,성장기업
(주)코퍼스코리아,322780,2019년 12월,,,,판단불가
(주)코프라,126600,2018년 12월,-16286445,23784145,-6710979,정리기업
(주)코프라,126600,2017년 12월,3725129,-841013,5297726,성장기업
(주)코프라,126600,2019년 12월,15949169,-7132805,-1478079,우량기업
(주)코프라,126600,2020년 12월,15483918,-10597208,-8852451,우량기업
(주)코프라,126600,2021년 12월,5248092,16256554,108946350,전환기업
(주)쿠첸,225650,2017년 12월,10890200,-2991892,0,판단불가
(주)쿠첸,225650,2018년 12월,-3411995,-2889866,0,판단불가
(주)쿠콘,294570,2021년 12월,18961472,-60608292,53859786,성장기업
(주)퀀타매트릭스,317690,2020년 12월,-10927058,-26044398,42125199,스타트업
(주)퀀타매트릭스,317690,2021년 12월,-13266968,-3445452,18049373,스타트업
(주)큐라클,365270,2021년 12월,-3841509,-48112781,56826245,스타트업
(주)큐로컴,40350,2017년 12월,826618,-48524840,36525580,성장기업
(주)큐로컴,40350,2019년 12월,-214575,-5149343,4150612,스타트업
(주)큐로컴,40350,2018년 12월,1265476,4751891,-5663994,성숙기업
(주)큐로컴,40350,2020년 12월,-12140951,-5457294,18145755,스타트업
(주)큐로컴,40350,2021년 12월,2016806,-8571954,6102679,성장기업
(주)큐로홀딩스,51780,2020년 12월,-2751172,-5992106,10401605,스타트업
(주)큐로홀딩스,51780,2018년 12월,2003280,-2938261,1253058,성장기업
(주)큐로홀딩스,51780,2021년 12월,-3890,-6282840,5508328,스타트업
(주)큐로홀딩스,51780,2017년 12월,-5440995,-1330331,6620000,스타트업
(주)큐로홀딩스,51780,2019년 12월,-2899171,-6188953,8125168,스타트업
(주)큐리언트,115180,2020년 12월,-18975457,-40278051,59697298,스타트업
(주)큐리언트,115180,2017년 12월,-12586898,-7541982,1539382,스타트업
(주)큐리언트,115180,2018년 12월,-13804377,-25076975,41179682,스타트업
(주)큐리언트,115180,2019년 12월,-24000732,20379724,-6395,정리기업
(주)큐리언트,115180,2021년 12월,-22131455,16642490,12226784,부실기업
(주)큐브엔터테인먼트,182360,2021년 12월,71425,-9909930,-1594520,우량기업
(주)큐브엔터테인먼트,182360,2017년 12월,2661673,1337819,0,판단불가
(주)큐브엔터테인먼트,182360,2018년 12월,7235948,-2882230,0,판단불가
(주)큐브엔터테인먼트,182360,2019년 12월,-581521,-3226401,-1443051,쇠퇴기업
(주)큐브엔터테인먼트,182360,2020년 12월,8944247,-13043355,14328388,성장기업
(주)큐에스아이,66310,2020년 12월,2184195,-16323763,13594441,성장기업
(주)큐에스아이,66310,2019년 12월,1800093,-4042526,3182622,성장기업
(주)큐에스아이,66310,2018년 12월,3613899,-10039728,272073,성장기업
(주)큐에스아이,66310,2021년 12월,8192917,-4049859,-315890,우량기업
(주)큐에스아이,66310,2017년 12월,3177256,-2978706,-104299,우량기업
(주)크레버스,96240,2017년 12월,14431576,-5672249,-12429930,우량기업
(주)크레버스,96240,2019년 12월,27248696,-9330911,-11478808,우량기업
(주)크레버스,96240,2020년 12월,21233481,-9396487,2761672,성장기업
(주)크레버스,96240,2021년 12월,31842770,-10905397,-18346679,우량기업
(주)크레버스,96240,2018년 12월,18368167,-3784737,-6914486,우량기업
(주)크리스에프앤씨,110790,2018년 12월,22914661,-149128,36931887,성장기업
(주)크리스에프앤씨,110790,2019년 12월,27848347,-18914665,-23967577,우량기업
(주)크리스에프앤씨,110790,2020년 12월,60742510,-19790574,-11303506,우량기업
(주)크리스에프앤씨,110790,2021년 12월,72718536,-110679951,17594500,성장기업
(주)크린앤사이언스,45520,2017년 12월,3676694,-10262950,6822963,성장기업
(주)크린앤사이언스,45520,2018년 12월,3788687,-10827259,4311689,성장기업
(주)크린앤사이언스,45520,2019년 12월,8277887,-25660436,18657336,성장기업
(주)크린앤사이언스,45520,2020년 12월,21072590,-27521077,12070241,성장기업
(주)크린앤사이언스,45520,2021년 12월,10983734,-3929362,-10459455,우량기업
(주)클라우드에어,36170,2021년 12월,76030,16607525,-174221,성숙기업
(주)클라우드에어,36170,2017년 12월,4324677,-943254,22953852,성장기업
(주)클라우드에어,36170,2019년 12월,1497115,-40560599,-4153471,우량기업
(주)클라우드에어,36170,2018년 12월,1875014,-15455043,20948292,성장기업
(주)클라우드에어,36170,2020년 12월,-1503658,33731553,12907394,부실기업
(주)클래시스,214150,2018년 12월,15989087,-20258023,-4442422,우량기업
(주)클래시스,214150,2017년 12월,8629428,-21068872,19400000,성장기업
(주)클래시스,214150,2019년 12월,38975078,-12653324,-2520597,우량기업
(주)클래시스,214150,2020년 12월,37917883,6655642,-12183784,성숙기업
(주)클래시스,214150,2021년 12월,36401022,-92466135,30719729,성장기업
(주)클리노믹스,352770,2020년 12월,-6237526,-10327327,25969814,스타트업
(주)클리노믹스,352770,2021년 12월,-4145915,-26122749,29591051,스타트업
(주)클리오,237880,2017년 12월,-10362,-36888827,-5123507,쇠퇴기업
(주)클리오,237880,2018년 12월,69122969,-29482227,-43193465,우량기업
(주)클리오,237880,2019년 12월,42555895,-18397614,-6624174,우량기업
(주)클리오,237880,2020년 12월,11512810,10036025,-15941689,성숙기업
(주)클리오,237880,2021년 12월,50691053,-49965677,-6035903,우량기업
(주)키이스트,54780,2021년 12월,7375940,-12165486,790562,성장기업
(주)키이스트,54780,2019년 12월,2727110,-16889814,14514376,성장기업
(주)키이스트,54780,2018년 12월,-656278,-4989270,4797692,스타트업
(주)키이스트,54780,2017년 12월,-1498850,2294790,-829448,정리기업
(주)키이스트,54780,2020년 12월,-5155147,9139638,-606782,정리기업
(주)타이거일렉,219130,2017년 12월,5631007,137892,0,판단불가
(주)타이거일렉,219130,2019년 12월,3409248,-10623396,11929380,성장기업
(주)타이거일렉,219130,2020년 12월,10358510,-16049344,-73470,우량기업
(주)타이거일렉,219130,2018년 12월,4181465,-5355839,0,판단불가
(주)타이거일렉,219130,2021년 12월,-345150,-4096110,-73320,쇠퇴기업
(주)탑엔지니어링,65130,2018년 12월,-24299370,-11704600,20292892,스타트업
(주)탑엔지니어링,65130,2019년 12월,6274000,4325685,-6218529,성숙기업
(주)탑엔지니어링,65130,2017년 12월,12468959,-9462446,6389180,성장기업
(주)탑엔지니어링,65130,2020년 12월,49746050,-36472906,4348458,성장기업
(주)탑엔지니어링,65130,2021년 12월,-10456300,7462069,-7619269,정리기업
(주)탑코미디어,134580,2020년 12월,692706,310455,-284024,성숙기업
(주)탑코미디어,134580,2021년 12월,-3728130,750,33403025,부실기업
(주)탑코미디어,134580,2019년 12월,-30246,21083,-237893,정리기업
(주)탑코미디어,134580,2018년 12월,-6336357,4910650,0,판단불가
(주)탑코미디어,134580,2017년 12월,-4493452,693237,0,판단불가
(주)태경피엔에스,235090,2017년 12월,461489,-2446752,1973855,성장기업
(주)태광,23160,2017년 12월,17133763,-29129081,-520662,우량기업
(주)태광,23160,2018년 12월,5878039,2265668,-1293362,성숙기업
(주)태광,23160,2019년 12월,-29983653,-11968242,-2264569,쇠퇴기업
(주)태광,23160,2020년 12월,48107485,-12261068,6879005,성장기업
(주)태광,23160,2021년 12월,35979386,-39890340,-11837229,우량기업
(주)태양,53620,2017년 12월,11584850,2969615,-5979296,성숙기업
(주)태양,53620,2018년 12월,5433901,-20497899,-4329423,우량기업
(주)태양,53620,2019년 12월,19442321,-11340948,-5057402,우량기업
(주)태양,53620,2020년 12월,16542205,-4971517,6728291,성장기업
(주)태양,53620,2021년 12월,4427803,292702,-2126453,성숙기업
(주)태웅,44490,2021년 12월,27844189,-6558935,-44752910,우량기업
(주)태웅,44490,2019년 12월,-2335623,13623326,-2727160,정리기업
(주)태웅,44490,2020년 12월,40422604,39147954,-50456438,성숙기업
(주)태웅,44490,2018년 12월,-66187233,12359616,26441198,부실기업
(주)태웅,44490,2017년 12월,1098049,-79510384,54583893,성장기업
(주)태웅로직스,124560,2020년 12월,2419730,-12634006,4729771,성장기업
(주)태웅로직스,124560,2019년 12월,10449967,-10429884,4886243,성장기업
(주)태웅로직스,124560,2021년 12월,-7586456,-15283881,34250777,스타트업
(주)테라젠이텍스,66700,2017년 12월,742223,-7119880,5972836,성장기업
(주)테라젠이텍스,66700,2018년 12월,-2240629,-5035892,17928119,스타트업
(주)테라젠이텍스,66700,2019년 12월,2514356,-7048147,643788,성장기업
(주)테라젠이텍스,66700,2020년 12월,7196194,-8896536,933000,성장기업
(주)테라젠이텍스,66700,2021년 12월,4685141,-2022227,-4314330,우량기업
(주)테스,95610,2017년 12월,37139083,-50763683,-7438525,우량기업
(주)테스,95610,2018년 12월,36607518,5863115,-22787298,성숙기업
(주)테스,95610,2019년 12월,34161132,-5127141,2528262,성장기업
(주)테스,95610,2020년 12월,24712196,-27832137,-15762068,우량기업
(주)테스,95610,2021년 12월,76365833,-33777538,-19175572,우량기업
(주)테크윙,89030,2020년 12월,20101011,-22149039,13737074,성장기업
(주)테크윙,89030,2019년 12월,21147847,-11578213,-6911891,우량기업
(주)테크윙,89030,2021년 12월,1799640,-61883614,53008409,성장기업
(주)테크윙,89030,2017년 12월,23105224,-28684133,11010061,성장기업
(주)테크윙,89030,2018년 12월,40202614,-31801015,-8599042,우량기업
(주)텔레칩스,54450,2017년 12월,11866726,-6131398,139755,성장기업
(주)텔레칩스,54450,2018년 12월,18750940,-24832164,7967816,성장기업
(주)텔레칩스,54450,2019년 12월,25008583,-28323420,-1226988,우량기업
(주)텔레칩스,54450,2021년 12월,13277895,-26698174,27569422,성장기업
(주)텔레칩스,54450,2020년 12월,-14890251,-24303168,33781464,스타트업
(주)텔레필드,91440,2021년 12월,-7061516,-2215502,-5406729,쇠퇴기업
(주)텔레필드,91440,2017년 12월,1314198,-2027666,-227581,우량기업
(주)텔레필드,91440,2018년 12월,-3858143,-3772357,9123894,스타트업
(주)텔레필드,91440,2019년 12월,-3563440,1289066,-313962,정리기업
(주)텔레필드,91440,2020년 12월,15479879,-338438,3057864,성장기업
(주)텔콘알에프제약,200230,2020년 12월,3160850,-61654186,68520662,성장기업
(주)텔콘알에프제약,200230,2021년 12월,-168820,678457,-1713128,정리기업
(주)텔콘알에프제약,200230,2017년 12월,-5347154,-72186745,81146592,스타트업
(주)텔콘알에프제약,200230,2019년 12월,3975466,-770668,3918026,성장기업
(주)텔콘알에프제약,200230,2018년 12월,-5872463,2079565,4258693,부실기업
(주)토박스코리아,215480,2018년 12월,-3858628,-2142700,0,판단불가
(주)토박스코리아,215480,2019년 12월,1915084,-3259123,1808195,성장기업
(주)토박스코리아,215480,2020년 12월,4533602,-2267406,-2520695,우량기업
(주)토박스코리아,215480,2021년 12월,4653563,-1216149,-748037,우량기업
(주)토박스코리아,215480,2017년 12월,-1587169,-4040455,10648434,스타트업
(주)토비스,51360,2018년 12월,1880816,-12918523,9297616,성장기업
(주)토비스,51360,2019년 12월,28324111,-5967513,-13195131,우량기업
(주)토비스,51360,2020년 12월,34654647,-26149825,6355912,성장기업
(주)토비스,51360,2021년 12월,-3102799,-51152792,49298825,스타트업
(주)토비스,51360,2017년 12월,41042988,-7462632,-31758875,우량기업
(주)토탈소프트뱅크,45340,2021년 12월,3261596,321042,-561401,성숙기업
(주)토탈소프트뱅크,45340,2017년 12월,312124,935206,-339698,성숙기업
(주)토탈소프트뱅크,45340,2019년 12월,558291,1872902,-751287,성숙기업
(주)토탈소프트뱅크,45340,2018년 12월,1360914,816278,-611443,성숙기업
(주)토탈소프트뱅크,45340,2020년 12월,4125513,-3040290,-633068,우량기업
(주)톱텍,108230,2019년 12월,-39232718,-21752226,-469010,쇠퇴기업
(주)톱텍,108230,2018년 12월,-33567858,17738604,-29395056,정리기업
(주)톱텍,108230,2021년 12월,-23210244,-12378715,4354245,스타트업
(주)톱텍,108230,2020년 12월,13828443,-20549525,-6807071,우량기업
(주)톱텍,108230,2017년 12월,166723151,3712149,-36723374,성숙기업
(주)투비소프트,79970,2018년 12월,-2030847,-26834669,29176169,스타트업
(주)투비소프트,79970,2019년 12월,5100318,-2458254,-478709,우량기업
(주)투비소프트,79970,2020년 12월,4702102,-4334496,1332569,성장기업
(주)투비소프트,79970,2017년 12월,-1187796,-14794306,11460990,스타트업
(주)투비소프트,79970,2021년 12월,-3448828,-36000317,33372469,스타트업
(주)툴젠,199800,2021년 12월,-14827687,-57977677,70604399,스타트업
(주)트레이스,52290,2017년 12월,-3737270,-1188333,8007515,스타트업
(주)트루윈,105550,2021년 12월,11834741,-15978555,10390349,성장기업
(주)트루윈,105550,2019년 12월,-1793736,-1363631,5637119,스타트업
(주)트루윈,105550,2020년 12월,-6838892,-28032958,35152536,스타트업
(주)트루윈,105550,2018년 12월,2531459,7112916,-11217259,성숙기업
(주)트루윈,105550,2017년 12월,4097618,2791880,-5003713,성숙기업
(주)트윔,290090,2021년 12월,-1491702,-5956711,26618437,스타트업
(주)특수건설,26150,2019년 12월,19109343,-14144005,7842579,성장기업
(주)특수건설,26150,2017년 12월,-1487958,5345315,-4190274,정리기업
(주)특수건설,26150,2018년 12월,-2513536,-17334428,22912315,스타트업
